Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M1FAD173-5xFAD-Cortex10x_01182023,M1FAD173-5xFAD-Diencephalon10x_01182023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,M2FAD173-5xFAD-Cortex10x_01192023,M2FAD173-5xFAD-Diencephalon10x_01192023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PE (44:3),PE,35594.222595214844,49010.64343261719,53781.003662109375,51180.16342163086,41280.042724609375,47251.063079833984,42332.72326660156,36006.96224975586,42610.843017578125,39392.663146972656,27932.442138671875,37839.40246582031,41338.6828918457,39965.14294433594,35370.88250732422,33244.84246826172,33556.80253601074,34507.78244018555,36689.342346191406,42172.84289550781,42581.84326171875,50228.783203125,43475.38265991211,41325.72317504883,41059.40252685547,39460.24249267578,41041.44250488281,34986.90252685547,36489.08267211914,39721.482818603516,32310.54214477539,49494.123046875,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (44:4),PE,35575.742279052734,49406.343811035156,46217.0032043457,50140.943298339844,44858.843505859375,42603.643157958984,40639.22268676758,33047.14260864258,39633.10287475586,37414.7024230957,28269.581775665283,36964.12252807617,37149.44256591797,41697.40301513672,29963.881927490234,32567.962188720703,33140.5421295166,32990.74230957031,33438.522216796875,39628.24285888672,45224.743225097656,47040.003173828125,40132.222747802734,38772.32263183594,39325.94268798828,42586.462829589844,42278.96273803711,32854.6423034668,36044.36260986328,35995.18258666992,28749.402114868164,39237.183044433594,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (44:5),PE,43379.703552246094,55609.72430419922,52107.263916015625,53839.04364013672,47722.003356933594,48135.52359008789,48734.98321533203,39737.64270019531,43227.823181152344,41476.622985839844,26877.541900634766,41022.6628112793,41108.502990722656,44645.2431640625,35554.302825927734,39512.642578125,34826.722595214844,35618.16244506836,36290.162689208984,49110.32339477539,46622.98309326172,54834.64392089844,45982.8232421875,44953.18322753906,46198.683532714844,43527.80340576172,46399.4631652832,33331.282318115234,37450.72268676758,40315.62258911133,34264.0224609375,42072.36312866211,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (44:6),PE,46836.86349487305,61859.82421875,51879.00360107422,55680.90414428711,51200.203033447266,51018.64340209961,46228.063415527344,44584.203033447266,44831.203186035156,39126.06280517578,27094.461906433105,40201.70260620117,48250.40319824219,42397.7825012207,35394.982482910156,36031.00262451172,43588.40286254883,42033.2829284668,38968.92283630371,48718.10363769531,49749.343994140625,58426.00473022461,43923.80337524414,48154.603576660156,48166.52359008789,49402.683197021484,47911.403381347656,39028.502990722656,44181.283264160156,47195.40316772461,37634.0426940918,50487.563568115234,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (44:7),PE,42221.82275390625,61677.184631347656,55814.104431152344,54146.58349609375,50834.603271484375,49461.36349487305,47192.22329711914,42044.1630859375,47911.22302246094,46872.103576660156,29279.322265625,50776.743560791016,49767.9033203125,54745.503479003906,45718.023193359375,40375.88262939453,41003.52310180664,46005.40362548828,39101.483001708984,53625.52325439453,52070.884216308594,57923.924560546875,51300.06365966797,46385.583251953125,50861.74337768555,51558.083923339844,48806.60363769531,41015.963134765625,41794.54318237305,42413.98318481445,41128.662658691406,42247.16329956055,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (44:8),PE,38304.40280151367,53509.16387939453,52956.444091796875,57767.624114990234,49112.8239440918,47017.223388671875,49946.54360961914,41201.2229309082,47816.06359863281,46999.82354736328,28761.421920776367,46285.72311401367,47802.34362792969,46520.28317260742,39683.56268310547,37925.902587890625,36401.6823425293,38027.8427734375,35632.16271972656,47270.562896728516,46730.22341918945,54874.14385986328,50418.28308105469,45291.96304321289,48981.68371582031,54885.46337890625,46012.403259277344,37866.70251464844,41565.382720947266,44967.56280517578,38508.542541503906,44680.182678222656,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (46:1),PE,37524.36264038086,37962.50276184082,38747.24267578125,42830.04309082031,34909.32211303711,36345.42250061035,32985.762268066406,32414.242553710938,29962.742065429688,30332.142250061035,20710.401405334473,30911.162170410156,34745.62237548828,31683.722274780273,26916.962005615234,26624.941917419434,30614.102081298828,26652.742156982422,27062.701858520508,35952.602935791016,37066.882873535156,37620.06265258789,31876.08221435547,35078.12237548828,35373.66261291504,34513.40249633789,36917.662536621094,30622.002151489258,31517.34250640869,30911.962329864502,27632.481910705566,32585.642639160156,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PE (52:4),PE,19069.201400756836,36003.06246948242,30461.942443847656,31303.022232055664,26650.121826171875,25062.161849975586,25348.441688537598,23546.321685791016,25263.92204284668,24132.681579589844,18264.801345825195,24739.581939697266,29815.722381591797,22938.481689453125,21123.68147277832,21553.561492919922,19891.54123687744,20333.54136657715,21115.30145263672,23377.76155090332,28129.282012939453,28340.042053222656,24187.701782226562,26356.641815185547,26462.541931152344,28180.481994628906,23526.021484375,19531.88136291504,24697.781524658203,21441.26141357422,19176.801315307617,21515.601501464844,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (18:0),PE,58259.00473022461,82564.62487792969,75195.80480957031,68434.84518432617,61541.56369018555,77633.92565917969,73352.38534545898,48301.2841835022,48356.383361816406,54051.383712768555,15873.121112823486,87235.38650512695,95847.40698242188,86090.86529541016,94478.68685913086,67998.24432373047,77417.90447998047,64943.70495605469,61698.66418457031,75903.28526306152,76938.20446777344,69466.42578125,68088.34405517578,69617.58444213867,64030.94467163086,70017.66452026367,66571.08517456055,70900.70501708984,78885.4856262207,71102.58520507812,78378.76693725586,12523.880874633789,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (18:1),PE,89633.5266418457,168129.41235351562,158602.2300415039,88891.66566467285,72327.48443603516,122476.92971801758,142770.71334838867,12160.660861968994,17352.401336669922,66611.02384567261,5630.180393218994,279862.32400512695,244741.07196044922,274937.6385192871,245327.7536315918,148631.49182128906,146765.36883544922,121009.78741455078,74815.1655883789,145145.56640625,177609.5901184082,143689.90783691406,109239.18850708008,105032.86602783203,124362.16766357422,126090.60876464844,135530.58767318726,136572.67150878906,178808.41259765625,89539.92742919922,190118.36892700195,2986.2802352905273,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (20:0),PE,29478.642379760742,36968.5224609375,40041.042572021484,36508.081939697266,32500.622528076172,40742.703048706055,35661.482421875,30815.881912231445,34761.88259887695,38724.642822265625,22160.401580810547,2783.3202018737793,2612.5601692199707,1850.440143585205,15283.621147155762,188155.89178466797,36323.202880859375,36070.58264160156,29335.7822265625,35662.482177734375,37509.24255371094,37974.64291381836,35613.00216674805,62488.6442565918,37430.22286987305,33909.082748413086,33182.06246948242,27152.581939697266,31773.202377319336,36208.162353515625,29272.562103271484,50394.444076538086,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (28:0),PE,48371.463439941406,66857.26419067383,63986.66418457031,66828.90417480469,58265.92395019531,63499.80505371094,66795.44430541992,53387.48393249512,56953.10321044922,58432.163330078125,25904.281951904297,52840.56433105469,50213.043869018555,48085.54341125488,48961.7033996582,52067.26428222656,45350.2229309082,41661.06266784668,47881.92323303223,56641.904205322266,53408.403411865234,59384.1044921875,59239.764739990234,61203.545013427734,59609.32391357422,59947.50506591797,59535.46432495117,46655.303771972656,50720.42398071289,53012.38439941406,46987.74301147461,64770.42544555664,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (30:0),PE,258728.23880004883,602326.8801879883,626733.8186645508,392232.96560668945,205352.39477539062,455000.4356689453,525280.4710388184,299391.9656829834,379120.50161743164,576084.8134155273,23502.061813354492,1213748.0204467773,1127907.279876709,1273750.7508239746,1027866.1252593994,608331.2410583496,454103.3826599121,485816.0946044922,263581.3807373047,488390.36541748047,639415.3953552246,489825.76431274414,378353.26165771484,510806.88150024414,553249.5683288574,607526.670501709,578905.7716674805,440954.44958496094,667432.3133239746,277419.37954711914,822827.6024475098,42619.00257873535,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (32:1),PE,72962.62512207031,77582.02606201172,75853.8853149414,81184.94616699219,74894.84509277344,74267.86499023438,76362.72442626953,128986.6098022461,72172.28509521484,70745.60565185547,48284.9035949707,65969.18420410156,65487.224548339844,68659.60461425781,66968.12506103516,64135.5048828125,63256.30487060547,59904.74444580078,61535.884765625,65783.625,70100.7446899414,69745.10552978516,67421.98468017578,73124.98541259766,78035.60656738281,69501.40545654297,73580.26403808594,68925.06433105469,66772.3441772461,66611.84454345703,63721.384338378906,74534.8853149414,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (32:5),PE,50194.744049072266,54839.8034362793,53400.50442504883,52302.68395996094,46124.86294555664,60795.96453857422,46034.20330810547,48099.46327209473,46099.96353149414,46805.18371582031,28231.061798095703,42425.143005371094,48073.72280883789,42115.443450927734,43061.142974853516,39448.462951660156,42457.5832824707,45443.84313964844,43602.36289978027,50271.22326660156,52718.44302368164,48942.24349975586,51560.80325317383,48045.22314453125,51982.12289428711,47289.7834777832,46728.762786865234,43034.68295288086,43282.22328186035,44685.58303833008,37026.002502441406,42055.64291381836,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (34:0),PE,49303.323181152344,70473.32452392578,65457.224700927734,67218.92413330078,76490.28527832031,69974.40460205078,63391.60482788086,51857.58364868164,60793.324645996094,61835.984802246094,27093.56212234497,61508.28451538086,69213.80480957031,56280.56362915039,57004.86404418945,51572.62405395508,56580.74362182617,49094.22314453125,55357.88400268555,59016.82403564453,59802.00408935547,58837.88394165039,59119.803955078125,72418.28576660156,64632.283782958984,59794.783752441406,60086.18377685547,47907.243255615234,55802.82400512695,58835.3835144043,60737.844146728516,61414.24447631836,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (34:1),PE,57550.344299316406,88872.68566894531,73200.68493652344,78657.66473388672,180214.29208374023,80553.64520263672,70563.58502197266,65437.044860839844,71248.90606689453,106589.8076171875,29313.401958465576,73229.0054321289,83802.90698242188,65107.44403076172,66999.5837097168,64594.14321899414,62263.04397583008,60272.403717041016,69418.00555419922,70884.02517700195,64402.364654541016,69691.9644165039,63923.82458496094,136385.93057250977,79426.98486328125,78173.4248046875,71350.74481201172,54739.92367553711,69444.18453979492,62287.56393432617,63323.06378173828,89238.78762817383,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (34:2),PE,71953.30606079102,107130.06848144531,108891.08917236328,93294.78701782227,212843.49102783203,107043.62780761719,84561.72573852539,84383.22570800781,84286.54516601562,133152.11010742188,31933.142013549805,99510.06637573242,120799.70852661133,101592.7670288086,97547.72811889648,97508.3265991211,82850.02584838867,92836.44555664062,76969.54638671875,96710.9457397461,97502.56817626953,100358.84600830078,76823.70556640625,166934.23114013672,97252.3070678711,112603.08898925781,85317.30572509766,68667.42346191406,92902.66607666016,75709.00469970703,78987.34591674805,64707.64520263672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (34:3),PE,55282.58401489258,62402.5244140625,57484.90466308594,58090.26452636719,56634.50411987305,67618.66436767578,57702.6044921875,55188.64404296875,52314.7434387207,47562.083251953125,25005.84161376953,47300.94332885742,55549.34390258789,43781.14343261719,45347.08282470703,43527.863708496094,49794.70388793945,62328.14392089844,46661.623291015625,55066.62350463867,71678.52508544922,53741.103759765625,51254.22296142578,53616.88360595703,52152.243591308594,50033.38357543945,50928.58319091797,41877.46267700195,46889.40328979492,44003.56335449219,39389.42266845703,51130.023376464844,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (34:4),PE,45902.363372802734,60597.804138183594,58479.184814453125,66599.54431152344,53227.12371826172,55940.00427246094,57064.104064941406,49387.02340698242,53803.06335449219,51588.544006347656,31786.362422943115,46795.20349121094,46162.723205566406,42871.7428894043,42283.68325805664,41090.96270751953,42367.243103027344,45886.32293701172,41446.3830871582,54336.42413330078,51438.76336669922,53788.363830566406,67384.94439697266,50662.92333984375,53120.683502197266,51407.92370605469,53790.38397216797,42188.762451171875,45029.86306762695,50269.283111572266,40294.30340576172,54821.244232177734,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:0),PE,42019.52331542969,59330.14407348633,54289.54406738281,55579.62380981445,56029.22424316406,52963.563720703125,52393.543548583984,44316.443359375,49994.48278808594,45341.523010253906,26786.701789855957,43819.60314941406,48667.7434387207,45229.483001708984,44015.74319458008,39522.24295043945,41543.283203125,41163.12274169922,38816.042907714844,48901.46350097656,46337.083099365234,54260.343658447266,51120.86376953125,55163.123931884766,49936.48355102539,50479.32360839844,46126.7239074707,42337.28341674805,43298.44290161133,45195.02310180664,41524.72317504883,47888.66329956055,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:1),PE,63939.564880371094,77646.6852722168,76431.76574707031,78624.86639404297,188185.89334106445,93994.16650390625,68186.92483520508,74112.36511230469,67480.56436157227,105679.7280883789,27655.82179260254,77275.22518920898,90181.76672363281,76137.96612548828,61104.56430053711,69295.54571533203,70191.384765625,66060.06414794922,61800.52429199219,83005.94543457031,71407.46466064453,71095.06549072266,64319.284729003906,151652.42962646484,76528.62591552734,83505.84606933594,65816.24432373047,62138.86447143555,70667.42611694336,77814.52600097656,63164.76403808594,46045.104095458984,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:2),PE,66436.28430175781,88423.22662353516,100296.9267578125,86115.74621582031,372612.7882080078,112921.82720947266,79278.64544677734,93111.14819335938,91593.64697265625,173537.15338134766,28715.342037200928,110745.04824829102,98241.52642822266,95388.74813842773,62982.884185791016,96484.94665527344,70779.40533447266,91405.28717041016,70934.02456665039,98983.92877197266,76567.8442993164,89990.64569091797,66350.66421508789,258222.91870117188,92981.86694335938,119662.06750488281,67611.78497314453,67078.62475585938,75222.6254272461,79316.70516967773,66696.0844116211,60238.78433227539,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:3),PE,73958.4057006836,96551.96618652344,100696.98718261719,90162.94595336914,355444.48974609375,105139.56744384766,77896.52615356445,92067.74609375,86930.32577514648,193511.09552001953,24860.44164276123,108141.18801879883,105171.2678527832,102788.56784057617,65456.62390136719,87503.5458984375,69956.92449951172,73165.22476196289,69075.72525024414,97892.88729858398,74189.62512207031,92813.78649902344,74987.84545898438,295060.06341552734,104341.92660522461,134241.3094482422,76933.68505859375,67448.92413330078,81331.86529541016,77434.42501831055,71872.90441894531,54553.723693847656,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:4),PE,59484.423767089844,95222.12677001953,81378.62673950195,90751.82592773438,123112.60919189453,72804.32510375977,81019.20614624023,69384.96466064453,79189.66561889648,106236.46823120117,25320.441844940186,55740.54397583008,78640.68637084961,58444.88400268555,63800.684967041016,55261.423736572266,61634.14453125,56807.604431152344,65351.78482055664,71083.14462280273,67878.16467285156,75299.44439697266,75967.44512939453,97940.46701049805,86054.42559814453,77296.0248413086,79799.72631835938,49375.0837097168,69081.6244506836,57665.16436767578,60569.66442871094,58951.66506958008,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (36:5),PE,46849.123474121094,79590.08514404297,63926.264709472656,65726.00509643555,94679.78692626953,59815.3844909668,59482.58499145508,50049.983825683594,60611.684143066406,75385.80444335938,22330.481693267822,52161.163024902344,73115.02459716797,50145.38333129883,52713.86338806152,46174.74336242676,55549.04425048828,44420.403259277344,49022.363189697266,57050.984283447266,59866.76412963867,57749.58419799805,57460.804107666016,86392.96536254883,69164.98526000977,56975.46438598633,61903.16452026367,41945.702545166016,60921.40365600586,52657.30404663086,57476.104248046875,52111.863830566406,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:0),PE,168150.01196289062,378051.5602416992,383186.30364990234,248295.6967163086,259868.32385253906,295294.8049926758,311507.16522216797,192607.27532958984,274026.8442687988,341314.2416381836,35859.18236923218,483311.96057128906,529550.8460083008,494076.2807006836,434109.3088378906,330781.2565307617,244269.28125,252335.26147460938,176599.2120361328,282501.4990234375,332766.72637939453,299715.51959228516,251507.4571533203,366532.5550842285,343708.8399658203,338284.18463134766,302816.6423339844,232319.2980041504,397464.12353515625,196594.55114746094,366533.798828125,98827.6455078125,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:1),PE,82840.64544677734,96572.30682373047,85975.98712158203,84167.84533691406,142108.53106689453,95049.90692138672,78842.14636230469,78888.90551757812,78046.10479736328,86823.70587158203,38610.84281158447,89627.46673583984,83847.62677001953,77584.14562988281,68399.52453613281,76857.80560302734,67985.86486816406,79237.06536865234,68185.32489013672,83345.66485595703,85216.22662353516,80095.40545654297,71408.36505126953,109614.48803710938,91455.66723632812,82706.02575683594,75775.18572998047,66710.58428955078,72497.42517089844,80843.02569580078,67459.20495605469,64799.56494140625,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:2),PE,72569.96545410156,90720.60614013672,92128.80651855469,103986.54620361328,218705.3944091797,90515.62713623047,80958.96423339844,83318.48474121094,74886.88513183594,127150.20770263672,38215.10263824463,101493.08856201172,88748.9455871582,92239.80603027344,70190.78576660156,85834.10720825195,68604.44448852539,71845.06579589844,65491.543884277344,91453.88647460938,79928.90563964844,86306.96551513672,76056.22564697266,168619.87274169922,83461.92602539062,102332.26788330078,71486.80529785156,71691.46447753906,73385.28485107422,78835.7857055664,68584.60485839844,62723.40478515625,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:3),PE,60734.46450805664,82555.08581542969,76704.62469482422,82042.2865600586,223888.29766845703,80887.96551513672,74375.80487060547,74089.00482177734,70056.50476074219,136916.41033935547,35139.6026802063,77196.9859008789,74571.48565673828,76127.92590332031,55881.184478759766,69946.80499267578,56650.324157714844,64373.92431640625,59506.10467529297,78785.00592041016,69430.30529785156,84834.74645996094,65397.18395996094,177120.63061523438,76780.00610351562,92710.3471069336,64885.00408935547,54568.984130859375,62912.66436767578,63081.64385986328,57750.544342041016,53738.78381347656,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:4),PE,74814.22509765625,155280.57385253906,124398.29125976562,130877.2294921875,251572.85284423828,117253.56768798828,117602.40686035156,88279.34564208984,119347.7880859375,182581.85223388672,33944.762268066406,92259.64654541016,127507.75073242188,100827.88739013672,105482.54672241211,76852.68505859375,106120.82836914062,83645.90628051758,100034.32611083984,94988.18768310547,92418.24658203125,105212.7470703125,97347.30651855469,168340.99017333984,129701.30682373047,134540.74963378906,112377.72857666016,64629.545166015625,112231.58654785156,93779.18688964844,97944.74700927734,57848.88397216797,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:5),PE,63721.72448730469,170824.51232910156,109767.1459350586,121092.02825927734,317891.9416503906,105052.427734375,105389.40771484375,73673.26568603516,112015.92858886719,213687.83728027344,29663.561908721924,89653.82635498047,147091.42999267578,100836.4460144043,106895.44869995117,67733.74475097656,115182.98760986328,89518.86560058594,106535.42791748047,79761.42492675781,91941.32635498047,94667.5464477539,82201.54516601562,212039.99346923828,141368.2294921875,136186.59075927734,116473.88897705078,61407.70477294922,129745.5485534668,82799.76538085938,111325.44873046875,47719.54364013672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (38:6),PE,62296.16436767578,211948.2742919922,123169.03021240234,135226.8091430664,420892.0932006836,109189.86755371094,116059.18835449219,72588.4253540039,132721.73052978516,272596.5817260742,29924.901988983154,85843.6252746582,172952.8525390625,106280.40716552734,126103.1506652832,72878.2057800293,126779.82766723633,93796.7269897461,130335.78955078125,74958.54559326172,98562.04724121094,98189.86712646484,95076.48684692383,248703.6954345703,173657.81365966797,153218.76983642578,115633.60717773438,55545.88357543945,142710.3310546875,87432.166015625,118123.86798095703,48624.98318481445,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:0),PE,110757.32702636719,315270.18420410156,174776.1739501953,189717.6336669922,1102122.1311035156,186638.49291992188,172467.27172851562,138543.8302001953,218887.3348388672,395599.38342285156,51347.343868255615,163702.7117919922,264178.88049316406,154034.88897705078,182942.13348388672,160263.25170898438,194472.6951904297,144443.37109375,181560.6749267578,128338.06872558594,164939.2127685547,146661.47204589844,138525.70959472656,588777.3201904297,272763.0583496094,240076.25756835938,184086.572265625,106308.94775390625,248706.11767578125,122394.50854492188,168456.8321533203,74184.26550292969,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:2),PE,58632.30407714844,82492.1254272461,76449.68591308594,75470.1650390625,85187.08569335938,69752.38439941406,70881.3451538086,64676.50451660156,66850.8246459961,69678.72454833984,36153.582458496094,65797.86517333984,70382.40521240234,70114.94458007812,55774.68371582031,55556.823822021484,54739.40380859375,57209.94396972656,54995.184143066406,68232.74450683594,69966.14489746094,74735.5458984375,67510.46453857422,76756.74517822266,66417.76470947266,71195.14465332031,66016.34460449219,53565.60317993164,60677.16418457031,62257.204650878906,52476.243591308594,67354.98455810547,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:3),PE,65741.94567871094,130340.2109375,108766.36822509766,98596.84716796875,98173.6869506836,91917.6264038086,91777.10650634766,70007.96466064453,90680.4467163086,100672.12701416016,33346.962268829346,111680.80676269531,136067.02905273438,116152.62786865234,89640.32452392578,89495.08508300781,87470.56579589844,98312.94677734375,63903.40478515625,91795.78601074219,112520.40759277344,119468.7681274414,86792.24627685547,102526.66766357422,102256.50775146484,138081.34881591797,91460.64599609375,72671.76483154297,100322.36764526367,77269.96514892578,83173.08697509766,62180.68426513672,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:4),PE,71587.60455322266,106263.0062866211,100833.28759765625,98214.52746582031,172143.6708984375,94851.50659179688,89598.7660522461,72971.56536865234,92255.26623535156,136259.24810791016,38826.08278656006,76129.68475341797,94831.36614990234,88499.02600097656,78298.72467041016,66077.70501708984,76007.88543701172,77087.80517578125,71622.3646850586,83218.2060546875,81118.4453125,97157.80670166016,83108.26611328125,108345.68731689453,96803.80651855469,105567.22717285156,88600.82556152344,63829.244873046875,85884.02709960938,80072.88568115234,74809.42590332031,65576.48498535156,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:5),PE,94633.66625976562,178015.1524658203,146543.62841796875,139818.8900756836,256266.21923828125,137195.9110107422,130401.96868896484,105076.02661132812,137389.0899658203,213344.9549560547,40565.242919921875,133113.02880859375,155940.41046142578,135659.03076171875,124384.84704589844,119582.74963378906,120341.51013183594,117780.38763427734,129952.68920898438,115580.6484375,116743.58850097656,125988.20935058594,117247.36853027344,187761.3331298828,149097.48992919922,156156.95056152344,133913.3706665039,102850.48681640625,140389.28930664062,130290.14910888672,126644.58758544922,103374.60748291016,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (40:6),PE,492855.51678466797,821650.1892089844,760379.9854125977,675794.8889160156,1070407.8138427734,720103.0008544922,759719.2194824219,607141.5827636719,818281.1588745117,901165.6768798828,36789.18246459961,1045784.4044189453,874977.5704345703,794539.7785644531,827124.1087036133,905141.4517822266,604285.979309082,655233.3315429688,900752.5665893555,645075.6004638672,614852.5393066406,602669.748046875,696891.048034668,866598.7687988281,692385.1274414062,717795.7928466797,744172.624206543,740734.1182861328,833936.813293457,912397.2744750977,915760.4580078125,704991.9232788086,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
PEo (42:0),PE,48315.16345214844,73775.60498046875,65596.44482421875,64279.8642578125,117293.88818359375,64663.084869384766,63108.14465332031,50130.363708496094,59225.244201660156,63250.46472167969,32577.382232666016,55289.00402832031,58126.62414550781,57328.72448730469,46132.603118896484,52142.643310546875,46906.003021240234,54242.04406738281,49865.383728027344,59635.824462890625,55635.0439453125,64077.304138183594,55479.86444091797,82816.18579101562,64105.504455566406,59292.64422607422,52564.543212890625,46051.42303466797,51507.26419067383,54903.00387573242,49422.96319580078,54419.50369262695,Genotype: 5xFAD,Genotype: WT,Genotype: 5xFAD vs Genotype: WTBlank1,19,12,10xBlank_01202023
