Lipid,Class,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0145,AK0164,AK0174,AK0175,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
PG (44:2),PG,186582.82989501956,174339.89305877686,129010.10876846312,188441.11194992065,125459.1494064331,165437.57164764404,138229.0503616333,168361.7502937317,156154.51154327393,107189.32820892334,26774.02180480957,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:3),PG,241464.5376586914,200305.93313598636,142596.63027572632,223258.2543334961,144678.36935424805,202315.8543701172,168070.6309814453,190171.57440185547,188103.7731628418,120015.90815734863,26832.24185180664,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:4),PG,247419.7987060547,207694.49368286133,156348.41061401367,209786.45501708984,141313.61199951172,191375.934173584,188090.0313110352,203316.63653564453,207862.37606811523,124451.58981323242,26920.64190673828,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:5),PG,202073.35247802731,186821.39428710935,126583.72918701172,191460.79431152344,119793.20791625977,176074.0718383789,155771.0121459961,176437.353515625,178292.03259277344,106461.62796020508,23179.66143798828,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:6),PG,226087.5365600586,197280.53396606445,139511.93127441406,205517.99322509769,135459.97003173828,191778.43280029297,173574.81024169922,183298.9725341797,173580.7126159668,120660.70858764648,23947.52166748047,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:7),PG,320097.78259277344,208826.53594970703,150514.00918579102,263304.6420898437,179892.7745361328,275391.3987426758,241764.64013671875,202826.33526611328,284627.2359008789,168883.6515197754,26629.862060546875,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PG (44:8),PG,206635.7131347656,183789.55401611328,142214.93099975586,195656.0328979492,127438.96813964844,173343.81341552734,164954.95208740234,187701.0151062012,176548.85256958008,112330.1078491211,26706.10186767578,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (20:0),PG,181747.5537109375,184163.97259521484,136698.67150878906,174197.67547607422,128417.12811279295,167486.85186767578,139410.3881225586,177893.5135498047,162655.6895751953,122257.3676147461,89735.94641113281,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (28:0),PG,490465.5910644531,474772.43713378906,323796.1416015625,438114.3887939453,321379.5820922852,400325.825378418,329067.0617675781,523165.3598022461,384516.0288696289,285092.5221557617,32800.382385253906,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (30:0),PG,405633.5311889648,388420.9244995117,276901.93884277344,395157.93395996094,274800.5587158203,371550.446105957,324254.4881591797,377758.5117797852,349307.5234375,242928.35345458984,53294.78414916992,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (30:1),PG,723571.6700439453,502406.47161865234,451383.8553466797,725813.0301513672,422032.469543457,701164.2264404297,587921.4790649414,568005.6062011719,656498.0069580078,345031.5639038086,25890.901641845703,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (32:0),PG,332568.0642089844,264355.69775390625,223640.23388671875,307857.3211669922,200592.29321289065,311955.64013671875,242811.3753662109,257055.83959960935,274868.8615722656,192250.61279296875,46693.18359375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (32:1),PG,516221.7517089844,348577.92443847656,313118.9855957031,508667.5163574219,300731.3596191406,492923.1193847656,371326.5854492188,387366.9655761719,470843.01416015625,264546.85986328125,70208.78491210938,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (34:0),PG,460283.69396972656,296359.5621948242,264755.5793457031,368849.2275390625,253395.19897460935,374256.9655761719,387021.22619628906,317565.7042236328,422630.8839111328,281726.6954345703,104824.86682128906,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (34:2),PG,281398.6802368164,299587.3010864258,226815.71160888672,309329.3186035156,196209.47534179688,269971.01776123047,233494.7750244141,268770.99920654297,228269.23611450195,172973.6939086914,30594.58221435547,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (34:3),PG,381498.5706787109,342336.4637451172,251691.59619140625,393138.81115722656,237954.03424072263,383872.0053100586,324269.6406860352,280653.4587402344,335362.845703125,203033.296295166,34456.94207763672,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (34:4),PG,222414.296875,198009.8729248047,158818.82916259766,205102.51489257807,141674.9877319336,191988.9920654297,193456.07415771484,190931.65521240237,178168.43154907227,123398.70739746094,31624.28219604492,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (36:0),PG,462399.6093139648,395529.87127685547,281402.7194824219,404252.5864257813,294048.04553222656,391674.6859741211,332836.80560302734,404045.93615722656,382037.5841064453,305247.1838378906,37579.242767333984,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (36:1),PG,732058.4699707031,778262.1169433594,539256.2098388672,659750.2966308594,517407.38537597656,529141.0792236328,611337.0224609375,765281.5832519531,548974.4970703125,466516.1182861328,48918.28363037109,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (36:2),PG,416546.1051025391,420618.89166259766,325658.7615966797,435158.2510986328,300419.6423339844,359719.54528808594,345056.4855957031,450839.2736816406,347074.06408691406,264713.7612915039,37147.74243164063,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (36:4),PG,362765.5679321289,299925.19885253906,229211.8554382324,312568.7644042969,230440.43774414065,272195.1986694336,249027.9587402344,383289.7111816406,297107.9987792969,204992.15533447263,36721.50234985352,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (36:5),PG,227676.33459472656,228343.3148803711,180323.97296142575,229280.03369140625,163913.8526611328,207541.85455322263,207060.25231933597,232314.8179931641,211879.97595214844,150748.13146972656,51510.423400878906,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:0),PG,658681.7702636719,558728.8885498047,402958.2492675781,558153.7283935547,498250.5731201172,485537.3084716797,370470.04553222656,856820.1494750977,447214.11083984375,733460.207824707,40358.7428894043,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:1),PG,657380.3697509766,523645.299194336,387177.7514038086,543746.2618408203,404409.0474853516,451632.99475097656,397658.2490234375,855214.2305908203,436967.9493408203,604717.7358398438,47064.94320678711,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:2),PG,542756.7165527344,499772.47912597656,403897.549194336,496109.9367675781,354587.8449707031,399676.1256103516,398190.6232910156,620006.8383789062,428566.06872558594,412431.0508422852,39674.48284912109,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:3),PG,662264.01953125,601271.899597168,594314.1256713867,620985.6997070312,461500.6110839844,495570.4954833984,558424.0012207031,706804.1162109375,566147.7615356445,453137.1083984375,38120.64276123047,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:4),PG,284187.3377685547,241325.45703125,192589.71350097656,262577.17932128906,189454.6131591797,224389.4937133789,326624.5609741211,308751.12072753906,216210.3536376953,211925.19598388672,39066.32293701172,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (38:6),PG,360976.36682128906,343217.4045410156,266709.0018310547,346799.4227294922,245902.05786132807,310109.1014404297,297544.92041015625,357946.06494140625,296386.09967041016,229760.5954589844,50365.02374267578,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:0),PG,599869.7473144531,463227.97009277344,335089.66094970703,473571.4321289063,333074.8408203125,414106.7694091797,367508.56677246094,675646.5676269531,393040.065246582,526548.9245605469,38899.14245605469,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:1),PG,575349.1444091797,455489.78771972656,347716.62145996094,440635.71728515625,325446.3795166016,386543.9073486328,341995.8602294922,741011.0009765625,385762.9464111328,581161.5197753906,41911.223083496094,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:2),PG,322613.05432128906,277763.58221435547,215144.69580078125,286463.89923095703,203073.09301757807,244731.47595214844,226488.17541503903,369798.7658691406,243726.2953491211,278378.1779785156,37260.16223144531,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:4),PG,255613.8194580078,234537.3555908203,170029.91271972656,235354.7987060547,172621.17260742188,228621.09796142575,213352.59588623047,238195.5552368164,198688.57391357425,148247.15203857422,35054.362365722656,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:5),PG,409493.3112792969,398793.4132080078,308413.7860107422,367354.85021972656,270338.7565917969,328776.1633300781,298821.64685058594,441057.6266784668,343975.19970703125,236012.25830078125,35816.88250732422,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:6),PG,2220554.610717773,2088183.1059570312,1894357.3325195312,1748818.466430664,1339554.3041992188,1458698.5508422852,1337002.7770996094,2459734.8010253906,2324276.12701416,929996.008972168,52171.38363647461,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (40:9),PG,271025.9422607422,235845.75634765625,178623.97302246094,238757.6758422852,180534.3148803711,224540.03381347656,201831.5560913086,245292.86004638672,214977.1163330078,162965.03002929688,34467.90252685547,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (42:0),PG,302421.6435546875,258281.02001953125,195293.39373779297,273864.400390625,185383.4327392578,263028.70056152344,219070.8135986328,274825.3831176758,247366.0563964844,170037.77447509766,37360.92282104492,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (42:1),PG,265933.6181640625,226149.05645751956,180077.33374023438,238081.11987304688,180383.5743408203,213214.95581054688,192842.3326416016,249629.6773681641,208834.35595703125,168198.21197509766,39193.56301879883,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (42:2),PG,231301.51739501956,208176.4935913086,153438.15182495117,218456.91357421875,203723.17578125,191229.5340576172,180668.6343994141,213588.81518554688,187131.47357177731,236376.09393310547,32982.28225708008,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (42:4),PG,258978.57788085935,245378.11993408203,200695.8748779297,247924.7349243164,178175.93286132812,238493.4549560547,207228.85510253903,260535.87957763672,208572.37576293945,166717.03002929688,28733.342254638672,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGo (42:6),PG,646525.0465087891,573578.8839111328,491918.2180175781,569107.0965576172,375713.82580566406,515171.9089355469,400188.9891357422,672675.8974609375,558023.3358764648,300869.8358154297,65133.864685058594,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (16:0),PG,1872.220142364502,1870.8801155090327,1795.0801315307615,1803.8001098632808,1679.000114440918,1684.7401161193848,2259.0401611328125,1824.1601104736328,1918.58012008667,1668.1201057434082,1575.2001266479492,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (20:0),PG,200908.4942626953,213286.2562866211,158946.2924194336,205517.5362548828,137486.04760742188,183186.95581054688,165646.27075195312,193156.21295166016,188952.83514404297,126655.16760253906,40972.06262207031,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (28:0),PG,936214.5247802734,735541.8090820312,580403.2754516602,869881.9504394531,586152.1479492188,843838.1743164062,600596.3616943359,911352.371887207,801692.6855773926,493616.6176757813,26255.30191040039,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (30:1),PG,327968.984375,346350.2403564453,260049.97909545896,314620.5248413086,218134.11474609372,291459.40087890625,258107.79779052731,317486.42181396484,293885.6199951172,181789.0108642578,29184.622283935547,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (34:4),PG,178105.4530029297,165481.9305419922,137369.14935302734,172411.3321533203,121301.9871826172,326119.2006835937,147585.68908691406,163518.71130371094,154429.48992919922,112583.90911865234,31819.72232055664,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (36:5),PG,405668.34661865234,332430.3655395508,268126.5002441406,333935.2623901367,254774.37799072263,334730.5797729492,334538.5812988281,331767.76263427734,356513.22479248047,270090.27838134766,38261.06286621094,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (38:6),PG,733904.9333496094,560735.9431152344,442904.1745605469,602674.6549072266,477258.5588378906,531162.3988037109,449049.8724365234,726070.7237548828,457906.4159545898,525626.3424072266,77976.9658203125,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (42:2),PG,312449.40197753906,247107.9362182617,165877.0723876953,305681.8016357422,182294.5928955078,266386.0965576172,249610.53564453125,221419.91650390625,236077.33459472656,140502.41107177734,30189.76232910156,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PGp (42:4),PG,305963.91998291016,277757.2221069336,202261.2767944336,274778.70178222656,193955.59161376956,249542.65594482425,209845.6350097656,319472.5026855469,229536.77734375,182975.65203857425,28527.801971435547,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (14:1),PI,5730.500392913818,5813.180400848389,3437.480209350586,3946.400268554688,11006.100700378418,6623.500453948975,5953.940464019775,5064.360424041748,4037.1203079223633,3309.700225830078,1559.7401123046875,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (20:1),PI,458852.2114257813,503102.8146972656,397389.36474609375,161064.26962280273,105509.34753417967,523114.5961914063,452601.6110839844,391537.1123046875,465162.1096191406,99825.92614746094,55898.9641418457,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (24:0),PI,303291.3419189453,269093.40197753906,229691.47967529297,66479.3454284668,68015.12426757812,272684.8201904297,255425.9820556641,231651.67456054688,268510.1572265625,51478.36349487305,29667.261993408203,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (26:0),PI,440206.3728027344,403441.7824707031,325263.8253173828,130202.73083496094,72123.90509033203,367422.3869628906,313159.19921875,397115.52978515625,376840.3887939453,71529.44494628906,39667.1227722168,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (26:1),PI,840410.7600097656,672983.9467773438,593731.5495605469,152990.7294921875,164454.5721435547,763756.8430175781,681537.4375,698969.5913085938,732798.9877929688,136181.171875,58794.50451660156,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (28:0),PI,774371.4404296875,683313.0441894531,640000.6130371094,143746.0696105957,105969.9273071289,628065.60546875,591080.2819824219,642288.4453125,642448.4287109375,98689.18634033205,36833.62265014648,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (28:1),PI,832012.5988769531,531544.6945800781,497015.1958007813,153998.19244384766,117574.7484741211,741468.2004394531,588818.8857421875,655088.9111328125,729352.9547119141,103645.18743896484,43964.88302612305,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (28:2),PI,234059.11254882807,224686.1173095703,196893.8494567871,47912.98359680176,43931.563705444336,228033.67510986328,211653.7756958008,213540.212890625,211632.75744628903,46698.983306884766,15650.641166687012,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (30:0),PI,778027.931640625,540646.8774414062,566589.3544921875,216492.43493652344,156155.75317382812,592585.68359375,548447.5732421875,531219.1181640625,633653.0283203125,178031.7335205078,112497.46826171876,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (30:1),PI,741107.9057617188,401263.0057373047,469288.6658935547,192943.17147827148,92865.74740600586,607899.263671875,517805.213256836,472633.8854980469,619000.1595458984,88218.36511230469,31252.3426361084,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (30:2),PI,308652.00299072266,273397.9376220703,242984.03643798828,72504.52573776245,67521.36547851562,283244.18170166016,344010.5294189453,254444.1173095703,277075.22009277344,60748.84426879883,26717.401832580566,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (30:3),PI,277982.0551147461,243580.81896972656,185508.05462646484,60061.82472991943,56158.94469451904,269478.9975585937,248930.1778564453,187967.31268310547,284880.2811279297,40807.64300537109,12583.820892333984,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (30:4),PI,185657.83099365237,199716.5139160156,158262.59130859375,36900.36247253418,34288.102310180664,175332.05236816406,213060.1336669922,166079.89056396484,175936.1890258789,34567.262382507324,13999.180976867676,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:0),PI,1483007.1884765625,1123727.970703125,1178588.453125,275202.0021972656,279281.92138671875,1181035.841796875,1179574.923828125,932615.3017578124,1239769.111328125,265426.24084472656,166127.35229492188,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:1),PI,891038.90234375,450935.55224609375,522741.609375,180350.3325805664,137933.09033203125,566012.5144042969,513738.712890625,490446.17822265625,600169.3464355469,181834.1905517578,78118.56561279297,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:2),PI,581227.7202148438,467773.1791992188,436718.0146484375,127526.54864501952,145446.08984375,446892.66943359375,545604.4213867188,415544.4106445313,487899.4916992188,127436.02868652344,84482.74609375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:3),PI,283672.74060058594,238976.67517089844,190919.1314086914,64447.90478515625,51349.70294189453,281723.9185180664,274287.5973510742,186678.29278564453,292796.983001709,42953.62287902832,19602.881492614742,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:4),PI,204580.55389404297,205466.0712890625,175101.25146484375,42650.50305175781,47005.52381896973,195589.07391357425,253152.5137939453,175459.59368896484,191921.11346435547,36240.5825958252,12070.380836486816,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (32:5),PI,218841.09735107425,236157.71795654297,194011.3748779297,41826.70246124268,38170.70281982422,205297.79296875,225265.15466308597,204004.95770263672,214950.95556640625,47457.103103637695,14061.300895690918,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:0),PI,839067.662109375,617420.6201171875,609070.2880859375,215917.79528808597,243879.75830078125,643513.1279296875,636451.1474609375,610006.0634765625,750011.3701171875,248140.65856933597,143389.2286376953,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:1),PI,1158307.73046875,433400.7099609375,476188.4377441406,157052.55206298828,172925.0736694336,512859.0493164063,467968.8918457031,508598.73828125,490293.41796875,152874.99157714844,204035.6396484375,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:2),PI,754215.6337890625,413961.8852539063,404099.4479980469,120341.50915527344,159566.05151367188,411859.0881347656,428248.9489746094,379554.8876953125,424052.7258300781,135169.51080322266,66810.56463623047,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:3),PI,330720.5654296875,276524.8001098633,222468.0552978516,84023.74464416504,64772.66442871094,265660.3994140625,260701.1378173828,254517.3583984375,269054.9788208008,85357.48481750488,15855.661148071287,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:4),PI,231654.2357788086,234863.1011352539,200954.11306762692,49950.74378967285,72999.44566345215,217000.55590820312,245755.059753418,237645.17889404297,216029.43759155276,66419.88376617432,18901.501472473145,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:5),PI,459081.4646606445,497824.5078125,540438.3961791992,78540.92669677734,93460.5672302246,414512.9484863281,662182.5233154297,530662.7854003906,456465.31817626953,43908.30332946777,84625.22752380371,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (34:6),PI,331204.4637451172,330433.56091308594,304307.34075927734,63385.60510253906,66429.56460571289,280015.3829345703,336777.7427368164,291877.58166503906,331525.9248046875,91262.90644836426,22721.641708374023,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (36:0),PI,673410.568359375,592815.8178710938,607452.3383789062,230509.91607666016,232806.53802490237,602851.7436523438,556837.4807128906,604035.0688476562,659767.9252929688,194901.95239257807,71532.24475097656,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (36:1),PI,669885.2551269531,366664.9255371094,319145.0227661133,139614.24993896484,118648.4458618164,377150.9659423828,339441.84533691406,476941.3585205078,365907.4044189453,127328.59063720705,23389.821807861328,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
PI (36:2),PI,861552.5958251953,385134.6496582031,335214.6442871094,149710.1495666504,157773.4315185547,404277.73193359375,377710.3233642578,461219.4509277344,389979.9064941406,137100.26823425293,33909.982345581055,Genotype: cKO | time point: healthy,Genotype: WT | time point: healthy,Genotype: cKO__time point: healthy vs Genotype: WT__time point: healthy8_9_23,6,4,Blank-1x
