lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PEo (36:0),-0.00908799573495042,6.67117874029341,2.2978351853453205e-4,0.9879056406843006,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,54260.343658447266,50479.32360839844,45195.02310180664,51120.86376953125,46126.7239074707,41524.72317504883,47888.66329956055
PEo (36:1),0.141984172310896,7.138591215302762,0.05606585311033996,0.8128256910286746,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,71095.06549072266,83505.84606933594,77814.52600097656,64319.284729003906,65816.24432373047,63164.76403808594,46045.104095458984
PEo (36:2),0.39327549084524266,7.3557717941607,0.4289927805066327,0.5124835897688684,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,89990.64569091797,119662.0675048828,79316.70516967773,66350.66421508789,67611.78497314453,66696.0844116211,60238.78433227539
PEo (36:3),0.30897261818669025,7.43254832411407,0.26509994757813615,0.6066378729347923,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,92813.78649902344,134241.3094482422,77434.42501831055,74987.845458984375,76933.68505859375,71872.90441894531,54553.723693847656
PEo (36:4),-0.16350057595493825,7.19129102381032,0.07433619129142247,0.7851248547424703,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,75299.44439697266,77296.0248413086,57665.16436767578,75967.44512939453,79799.726318359375,60569.66442871094,58951.66506958008
PEo (36:5),-0.20202222681445456,6.9071276673946365,0.11345732477343518,0.7362418381581005,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,57749.58419799805,56975.46438598633,52657.30404663086,57460.804107666016,61903.16452026367,57476.104248046875,52111.863830566406
PEo (38:0),-0.28284653045294683,9.1033972995228,0.22223786645554355,0.6373400412902815,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,299715.51959228516,338284.18463134766,196594.55114746097,251507.4571533203,302816.6423339844,366533.798828125,98827.6455078125
PEo (38:1),0.06224318512931519,7.299712490009478,0.010778177916677123,0.9173137786948353,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,80095.40545654297,82706.02575683594,80843.02569580078,71408.36505126953,75775.18572998047,67459.20495605469,64799.56494140625
PEo (38:2),0.18014564937898056,7.354142159840017,0.09023229329869764,0.7638820502851318,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,86306.96551513672,102332.26788330078,78835.7857055664,76056.22564697266,71486.80529785156,68584.60485839844,62723.40478515625
PEo (38:3),0.2278336242994061,7.170906784727725,0.14427087535278818,0.7040715661515127,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,84834.74645996094,92710.3471069336,63081.64385986328,65397.18395996094,64885.00408935547,57750.544342041016,53738.78381347656
PEo (38:4),-0.013096094441558747,7.69909876475776,4.771812350554683e-4,0.9825720140358059,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,105212.7470703125,134540.74963378906,93779.18688964844,97347.30651855467,112377.72857666016,97944.74700927734,57848.88397216797
PEo (38:5),-0.12051686829733001,7.638338469694546,0.040398979081146535,0.8407025049998366,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,94667.5464477539,136186.59075927734,82799.765380859375,82201.545166015625,116473.88897705078,111325.44873046876,47719.54364013672
PEo (38:6),-0.0966821131932467,7.729232771408415,0.026002371183494688,0.871894527156592,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,98189.86712646484,153218.76983642578,87432.166015625,95076.48684692384,115633.60717773438,118123.86798095705,48624.98318481445
PEo (40:0),-0.08850827587220257,8.312152236772334,0.021792461277073016,0.8826405401158446,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,146661.47204589844,240076.25756835935,122394.50854492188,138525.70959472656,184086.572265625,168456.8321533203,74184.26550292969
PEo (40:2),0.043414530095922436,7.126039540745105,0.005243797445018572,0.94227238843907,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,74735.5458984375,71195.14465332031,62257.204650878906,67510.46453857422,66016.34460449219,52476.243591308594,67354.98455810547
PEo (40:3),0.22372084894572367,7.6111651892855186,0.13911638862282416,0.7091610263597969,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,119468.7681274414,138081.34881591797,77269.96514892578,86792.24627685547,91460.64599609376,83173.08697509766,62180.68426513672
PEo (40:4),0.0729739187523132,7.476541765699521,0.01481450747917279,0.9031248430756403,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,97157.80670166016,105567.22717285156,80072.88568115234,83108.26611328125,88600.82556152344,74809.42590332031,65576.48498535156
PEo (40:5),-7.906337755401253e-4,8.069005187266578,1.7391764686180977e-6,0.9989477673804286,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,125988.20935058594,156156.95056152344,130290.14910888672,117247.36853027344,133913.3706665039,126644.58758544922,103374.60748291016
PEo (40:6),-0.20126296339859817,10.653229905419641,0.11261333985021338,0.7371882783021398,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,602669.748046875,717795.7928466797,912397.2744750977,696891.048034668,744172.624206543,915760.4580078124,704991.9232788086
PEo (42:0),0.05757306711280263,6.882862327942337,0.009221420289463822,0.9234981546262304,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,64077.304138183594,59292.64422607422,54903.00387573242,55479.86444091797,52564.543212890625,49422.96319580078,54419.50369262695
PEo (42:2),-0.05045917820790167,7.312206120760865,0.007083606481046445,0.932925910144489,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,82795.72540283203,92715.7074584961,68302.904541015625,75606.66552734375,84695.5267944336,71045.50473022461,55708.50402832031
PEo (42:4),0.01596098769475989,8.769478192677427,7.088015122462821e-4,0.9787601680207406,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,169455.55560302734,181097.19592285156,214879.4782714844,173177.73260498047,183715.63067626953,159237.07025146484,324055.8346557617
PEo (42:6),-0.036655440366646384,7.961427046023078,0.0037382447292202414,0.9512467681272312,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,114303.84857177734,129090.28829956056,115344.26727294922,116180.30737304688,126355.46850585938,96166.12683105467,124321.7060546875
PEp (16:0),-0.44051005362295287,8.75053119094428,0.5378250807116276,0.4633354837660594,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,258065.21942138672,247666.9150390625,122082.09100341795,195959.39208984375,291089.15686035156,287053.1764831543,54986.14303588867
PEp (20:0),0.05937134396290916,6.717996881279735,0.009806306370435891,0.9211169943575906,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,52287.78402709961,52446.9035949707,44060.4833984375,46593.84262084961,48702.183349609375,36167.74230957031,64054.60452270508
PEp (28:0),-0.08163346220193733,6.344316910899823,0.018537532731556894,0.8917006393359382,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,39014.42346191406,39162.64320373535,33667.14198303223,40877.34255981445,37010.34226989746,30993.082244873047,45536.66323852539
PEp (30:0),-0.15967689933177304,6.690776843107052,0.07090017247762148,0.7900306112775123,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,51571.66360473633,49904.44384765625,46030.08337402344,55972.22445678711,54301.42367553711,41634.782791137695,42990.90328979492
PEp (30:1),-0.06997600999751184,6.751891830832517,0.013621954604104758,0.9070873855296384,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,51380.723571777344,49956.36334228515,46339.262924194336,50216.50343322754,51592.46270751953,40989.96270751953,62109.14465332031
PEp (32:1),0.060647147970524916,6.876401242290336,0.010232359559722681,0.9194273180258703,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,55411.40414428711,63384.08450317383,54138.5641784668,50688.26373291016,57231.72506713867,44509.00297546387,61631.52438354492
PEp (34:4),-0.4828607891787926,6.83086027075536,0.6456749044905623,0.4216632716892964,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,52017.863830566406,49395.80383300781,39097.78237915039,96842.3468017578,47819.54357910156,36713.9026184082,53312.76406860352
PEp (36:5),-0.06439657146271997,7.368915326008594,0.011536784681965173,0.9144641773145569,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,78158.0454711914,81695.74450683594,71977.88464355469,83364.22537231445,77771.56591796875,62044.944091796875,88156.58575439453
PEp (36:6),-0.22124679685688764,7.872845150984135,0.1360604185902048,0.7122293322295318,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,105726.4076538086,149800.4691772461,92878.066162109375,101786.82678222656,132254.11010742188,135084.10815429688,67523.58465576172
PEp (40:7),0.03174381547671839,7.670382400687312,0.0028035628767355547,0.9577727965096638,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,103795.50787353516,130181.048828125,93577.50634765624,101436.18731689452,98863.16638183594,92707.8070678711,63073.764892578125
PEp (42:0),0.16237334451436866,7.033763878264463,0.07331462238403218,0.7865704494698637,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,70375.14422607422,66909.28503417969,64166.72396850586,60157.264221191406,58954.06396484375,46848.94338989258,65286.44451904297
PEp (42:4),0.03152905080999664,6.871720642825492,0.0027656720878894703,0.9580588575973585,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PE,60382.684509277344,59181.14450073242,54499.86395263672,57545.80401611328,56590.483947753906,42876.923095703125,55964.783630371094
PG (14:0),-0.136880890031925,7.22888665245021,0.05210960887939109,0.8194322317209368,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,61639.36407470703,71233.14532470703,89454.2861328125,68061.12414550781,74897.12478637695,81876.34524536133,50930.9035949707
PG (18:4),0.06031514216879255,7.071021129448567,0.010120744351297617,0.9198664802206535,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,58937.00390625,64064.14419555664,79660.66485595703,64971.145568847656,68346.7253112793,46882.50357055664,61716.084716796875
PG (20:0),-0.1276751289229747,7.093131406875217,0.04533811276621691,0.8313835260183127,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,61948.724517822266,61246.604919433594,75659.30575561523,72324.30554199219,67316.46496582031,61052.98402404785,52910.88430786133
PG (22:2),-0.11861743171487034,7.061854660741895,0.03913510605343617,0.8431812430954115,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,64401.98516845703,66228.8649597168,63082.68376159668,67621.58457946777,70750.0046081543,55425.52375793457,55415.843673706055
PG (24:0),-0.19250957372512847,7.281901102120698,0.10303362874857669,0.748219092116333,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,57251.0842590332,97977.98626708984,77918.72494506836,68623.585693359375,78650.02523803711,95048.66801452637,44715.28372192383
PG (24:1),-0.19929528256214116,7.7367828291207985,0.11042052143488945,0.7396658851782788,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,92905.20666503906,105148.50793457033,101908.18737792967,103795.248046875,104255.12719726562,107874.6671142578,89024.44677734375
PG (26:0),0.014150252878090373,7.101628576385789,5.570796733991301e-4,0.9811696498250623,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,58088.70440673828,57170.24365234375,78658.56594848633,59745.54379272461,62652.96398925781,55253.2643737793,77219.28582763672
PG (28:0),-0.45182669374722617,10.734161141077625,0.5657062045356724,0.4519702190839832,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,538328.4263305664,622773.063659668,1031013.9747924804,879387.9639892578,887641.5812988281,1003794.1620483398,642308.7884521484
PG (28:1),-0.1044624446939918,7.171464222765711,0.030354184464158607,0.8616890135820165,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,66117.46496582031,66095.12390136719,73219.505859375,68552.40466308594,73892.62579345703,61337.74444580078,66218.52410888672
PG (28:2),-0.16469208221602558,6.8749032576212725,0.07542125444490465,0.7836010505748852,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,44807.363189697266,48303.203552246094,51090.06314086914,53612.22314453125,50697.2041015625,44659.04318237305,85055.92672729492
PG (30:0),-0.09519286395078438,7.3634882195297235,0.025207312930433545,0.8738515741640546,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,72160.88464355469,79109.26556396484,91742.30627441406,86862.22576904297,80241.525634765625,72421.94519042969,63750.92449951172
PG (30:1),-0.11636675563293236,6.638188901731875,0.03766376100486468,0.8461198690252761,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,47028.323333740234,44048.48304748535,53536.66427612305,49401.823822021484,49008.4631652832,46228.523529052734,40275.58282470703
PG (30:2),-0.1626219078973295,6.835035426432461,0.0735386052489275,0.7862525763115861,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,51810.54397583008,51573.5231628418,56091.14419555664,64363.50451660156,56127.28399658203,44488.90295410156,52244.96357727051
PG (30:3),-0.06461639273895714,7.046994097516169,0.011615572913342476,0.9141737244241006,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,47844.06344604492,62687.1442565918,84933.68667602539,59998.4841003418,63794.364349365234,64720.704010009766,53280.26364135742
PG (30:4),-0.25529580508293614,6.654700474933205,0.18109433170081957,0.6704344710795259,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,44217.262298583984,44229.783294677734,48141.243591308594,59331.84396362305,50432.0237121582,40884.00305175781,45092.143463134766
PG (32:0),-0.1269956063897229,7.652889990880106,0.04485776279716447,0.8322657892606258,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,86060.94647216797,93189.24645996094,120055.34701538086,105049.3271484375,102445.0464477539,94419.22625732422,68149.18524169922
PG (32:1),-0.06451458942363739,7.006456094382475,0.011579013717550879,0.9143083756137018,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,61925.564453125,72009.84506225586,65136.56423950195,56930.56408691406,66845.34552001953,66885.94525146484,39920.783111572266
PG (32:2),-0.25475336927445497,9.376959791879989,0.18033839016879938,0.6710825945449778,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,387149.0864257813,461732.9279785156,209519.27392578125,291345.9454345703,391304.74865722656,458612.2399902344,62236.564208984375
PG (32:3),-0.1473843958532351,6.922235556930144,0.060409346347796614,0.8058501178773185,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,55383.4241027832,59053.22378540039,63486.364349365234,62605.40451049805,63284.5246887207,55705.80368041992,43656.64297485352
PG (32:4),-0.4631680883325079,7.260572187521382,0.5943151186570503,0.4407553234733836,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,65135.10385131836,69293.24423217773,71438.1047668457,94550.14590454102,85846.96682739258,80842.18670654297,43767.94314575195
PG (34:0),-0.013243533967175761,6.981328759313193,4.8797412046042155e-4,0.9823760546733942,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,58813.623962402344,60293.164489746094,72317.00527954102,60848.68395996094,62800.78399658203,54718.96374511719,49477.183349609375
PG (34:1),0.014955952752494457,7.422245782897793,6.223345795888235e-4,0.9800975297351029,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,92546.8056640625,90451.7862548828,86161.506591796875,92373.44665527344,81956.54620361328,71022.38482666016,58451.984619140625
PG (34:2),-0.04543306641129442,6.9253519591089265,0.005742696585912199,0.9395936651320174,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,58951.363708496094,60949.6643371582,63638.90447998047,55399.36364746094,62551.00436401367,56350.163650512695,45983.30322265625
PG (34:3),-0.09152077755886394,6.9427117536963,0.02330001982511476,0.8786794660986137,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,59029.723876953125,60156.80432128906,61119.82482910156,59414.42401123047,62442.70458984375,55006.48416137695,50424.14373779297
PG (34:4),-0.16612414788784807,6.840223641796748,0.07673856077462915,0.7817668551859593,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,50943.86380004883,56303.083984375,57067.52410888672,56437.18389892578,61066.20468139648,52230.043365478516,45698.94369506836
PG (34:5),-0.24842208782574474,7.747492442404443,0.17149287562642712,0.6787884357597835,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,91123.22644042967,107448.30584716795,109511.1272277832,131893.1882019043,116646.36660766602,89329.46643066406,70728.80438232422
PG (34:5)_2,-0.23772936551343732,7.659301757287533,0.15706353963651054,0.6918745609251912,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,85250.4059753418,105301.64752197266,98670.8664855957,120796.5284729004,106076.68731689452,87162.8062133789,70120.16534423828
PG (34:6),-1.5642404742827836,7.788124151026742,6.498352848102968,0.010797447788984957,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,61748.304443359375,60929.28512573242,60219.76390075683,377565.8013305664,64470.34359741211,61105.563903808594,49891.1640625
PG (36:0),-0.18342313686017334,8.154329389163365,0.09354502308997326,0.7597178603756837,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,138971.9110107422,133008.84814453125,134365.41009521484,165576.1326904297,150934.48754882812,109975.62634277344,112770.00897216795
PG (36:1),0.1513645049385257,9.095246777813454,0.0637176087102489,0.8007137601659655,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,432836.1142578125,308539.82080078125,191490.91357421875,395688.3662109375,223744.416015625,155809.130859375,142614.4111328125
PG (36:2),0.14463154538863063,8.50189721639532,0.058177103333946434,0.8094006517772281,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,282126.40283203125,230261.67651367188,119517.82763671876,211995.015625,175739.953125,136441.73095703125,75807.625
PG (36:3),-0.08772067489901682,6.941673988551995,0.021405580623408586,0.8836794653526117,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,60058.06451416016,61693.52490234375,60826.74398803711,62601.96466064453,59394.964294433594,56423.48400878906,47194.82287597656
PG (36:4),-0.12008754032124853,7.203375786115291,0.040111081368763735,0.8412635499345039,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,66605.70458984375,71065.82586669922,73727.0849609375,72263.70471191406,75949.34533691406,63515.70458984375,64116.624450683594
PG (36:5),-0.07475292719338461,6.796670964710984,0.015545155984966641,0.9007767213921285,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,52785.604095458984,53252.523681640625,59748.623626708984,57818.92416381836,55612.74429321289,47720.00338745117,42303.02325439453
PG (36:6),-0.10879661553354529,6.868932443827428,0.03292436495044626,0.8560138082264523,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,54585.303649902344,52177.62341308594,70817.20590209961,59990.96374511719,62131.48513793945,55005.243591308594,35202.042388916016
PG (36:7),-0.0591185058879428,7.0267206603260295,0.009723189104704487,0.921450921254303,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,64965.86462402344,69992.90530395508,67029.74417114258,65739.70477294922,64797.944091796875,62745.784729003906,40557.30270385742
PG (36:8),-0.18574623628115192,8.884819384071992,0.09592908018021262,0.756770698036044,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,274496.64221191406,330747.1040649414,158835.33087158203,223835.11614990231,274376.58459472656,289634.3452758789,56242.584411621094
PG (38:0) | PGp (40:6),0.022824074279226992,8.113923036521028,0.0014493967482849257,0.9696311181388992,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,178780.8350830078,187513.81198120117,105925.58773803712,131072.5506591797,152545.7124633789,140190.2694091797,45743.74346923828
PG (38:1),-0.0031923155568310793,7.6360369132172385,2.8353817697279737e-5,0.9957514201939739,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,119056.64770507812,114817.3272705078,89344.10607910156,112599.22888183594,97412.1664428711,87387.905517578125,49655.80303955078
PG (38:2),0.20348229639058418,7.956534594007803,0.11510592578464074,0.7344043500552175,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,152019.31030273438,182344.57415771484,109882.30865478516,118883.56939697266,121756.00909423828,111403.74670410156,48587.86279296875
PG (38:3),0.085212965045382,7.18540428185333,0.020199604811864454,0.886981023645051,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,81596.04498291016,83887.6265258789,71429.86563110352,75268.98541259766,67677.46438598633,62154.04376220703,45920.02325439453
PG (38:4),-0.15026827803527593,7.80388200307293,0.0627972726324515,0.8021281447805441,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,136852.609375,112404.96801757812,91493.54626464844,135806.29052734375,114575.96704101562,97630.266357421875,61057.764404296875
PG (38:5),-0.1733952389126275,7.152099372174531,0.0836001667553319,0.7724765905956427,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,66843.80450439453,69600.34539794922,72984.76446533203,76219.70568847656,75994.1849975586,65453.06433105469,46921.72302246094
PG (38:6),0.017193140348966136,7.155377890028143,8.224361749853415e-4,0.9771212845369097,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,75297.84487915039,74013.30462646484,78882.544921875,69759.46514892578,68940.80462646484,68710.30505371094,41587.902740478516
PG (38:7),-0.2646933098615012,8.503376008693666,0.19466406785886647,0.6590627760356683,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,192790.80987548828,224844.33532714844,146758.23376464844,155839.73376464844,198883.39178466797,259913.3614501953,47670.643798828125
PG (38:8),0.02568222375665702,7.076971093493996,0.0018350690016859517,0.9658309070221083,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,68165.92510986328,75422.54528808594,70759.244873046875,62698.34436035156,70167.62469482422,60676.50439453125,43721.88293457031
PG (38:9),0.13316847922425226,7.376146246252041,0.04932262390514097,0.8242461781148714,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,88645.16540527344,99468.36779785156,89047.78598022461,73669.08544921875,83281.4849243164,74986.7458190918,48835.36358642578
PG (40:0) | PGp (42:6),-0.28619891304764566,9.483759090935116,0.22752872144701541,0.633362329556391,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,245571.67846679688,284757.35888671875,370156.6664428711,367705.1667480469,363289.90490722656,285873.9250488281,414513.41119384766
PG (40:0) | PGp (42:6)_2,-0.26420467343302517,9.366758666251197,0.19394819706940325,0.659650683025418,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,235521.25915527344,249574.17474365231,352662.24353027344,321781.9172363281,335593.4060058594,274915.53759765625,379299.68127441406
PG (40:1),0.019963496858746054,6.852251370887656,0.0011088136034232005,0.9734362685195136,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,56785.84405517578,60133.38409423828,64269.96405029297,61239.90441894531,52950.96368408203,50420.94323730469,39614.50277709961
PG (40:10),-0.31618383718548854,8.924259189764511,0.2776017653850431,0.5982774302014165,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,148833.0092163086,349165.94775390625,257394.07998657227,201237.7530517578,204071.6534423828,439284.9958190918,41414.763244628906
PG (40:2),0.16441493146468705,8.479722925501516,0.0751718263944472,0.7839502854186405,0.9995827794640442,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,98239.52685546876,170979.5723876953,340107.0608520508,171760.37167358398,117918.7280883789,211727.81610107425,82514.9857788086
