lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(38:1)]_FA18:0 | DG(40:8)|DG(39:1)_C18:0,0.008989584332436422,3.029189990942751,9.404309001013189e-4,0.9755355509149348,0.9999253326495259,TAG,82525.06573486328,71588.20495605469,91243.4468383789,64963.06481933594,80568.6849975586,131192.80981445312,111834.90838623048,77118.34576416016,108006.08905029295,142357.6505126953,76959.72570800781,72660.5648803711,64613.564697265625,69459.82513427734,70760.7445678711,77932.60498046875,130485.8696899414,120049.7484741211,109727.44848632812,148376.4500732422,164965.53326416016,95688.8862915039,42337.40307617188
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,0.10457043728055236,5.9115230904871465,0.12723828381513158,0.7213128437883878,0.9999253326495259,DAG,194054.0338973999,176402.13261032104,187771.3133506775,198248.79358673096,208184.2548561096,206382.93394470212,211601.1745300293,195261.95337677,206107.69389343265,202037.0149116516,207111.2353858948,176451.55252456665,184732.69290161133,182836.57221221924,202999.09427261355,204758.07456207275,206185.7752189636,216866.7564201355,193203.69371032715,208418.99489974976,202973.2739715576,196614.77335739136,599906.1818847656
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,0.10457043728055236,5.9115230904871465,0.12723828381513158,0.7213128437883878,0.9999253326495259,TAG,702451.3908691406,710913.62255859375,802141.78076171875,593193.76318359375,848165.8828125,1429654.79296875,1280619.383544922,680293.8898925781,1165132.3017578125,1405148.7827148438,667084.8720703125,750307.17236328125,700632.70751953125,690564.8049316406,560361.70068359375,916408.9228515624,1391655.0512695312,1194683.6264648438,830349.65283203125,1263631.1591796875,1488516.40234375,1051131.8833007812,448310.7956542969
[TG(39:0)]_FA14:0,-0.3840649946463302,5.214830320077266,1.7116791781606935,0.1907676505919703,0.9999253326495259,TAG,155277.8887939453,146861.21099853516,214067.85131835935,158725.7924194336,91823.48498535156,79683.40643310547,88790.68670654297,81193.00573730469,78727.185791015625,75379.1455078125,171408.45056152344,126427.9461669922,83010.24627685547,327101.7223510742,461425.4254760742,128199.83026123048,136171.44995117188,75933.02545166016,169067.41217041016,100936.72747802734,113082.74853515624,72240.50469970703,38063.52276611328
[TG(39:0)]_FA16:0,0.05038308100546705,4.53499836880512,0.02954144711719664,0.8635348143373924,0.9999253326495259,TAG,77609.32556152344,82497.406005859375,72656.22570800781,69708.4052734375,114609.3681640625,110356.52807617188,119670.2685546875,69958.045166015625,88124.02624511719,112169.28759765624,85329.825927734375,76277.62561035156,73343.505615234375,71298.76513671875,81417.2861328125,78385.785400390625,114190.00805664062,103713.50744628906,86124.2865600586,116132.14807128906,159922.51013183594,99845.38720703124,64290.10437011719
[TG(39:0)]_FA18:0,-0.39151167295359474,5.934993054208251,1.778518600854568,0.1823313389798713,0.9999253326495259,TAG,209756.95544433597,160687.07104492188,169972.71130371094,145016.1075439453,173775.77075195312,302441.3408203125,218376.4162597656,154977.93188476562,221810.57775878903,308247.9245605469,268181.6003417969,170253.07067871094,143580.81005859375,136306.86987304688,139374.1094970703,215401.1724853516,286941.7204589844,247731.96118164065,175741.37268066406,243120.0562744141,977428.2493896484,755841.7919921875,76476.26623535156
[TG(39:1)]_FA14:0,0.04985641499275496,4.5194354578271625,0.02892709769855628,0.8649474733462321,0.9999253326495259,TAG,71126.1654663086,86244.84481811523,90562.02548217772,86387.98529052734,88127.0267944336,105511.58666992188,137614.45013427734,91354.30535888672,104622.66821289062,88245.3662109375,64286.384674072266,98365.1058959961,75107.54431152344,90977.504638671875,83550.94519042969,81936.84460449219,118339.22967529295,100238.54748535156,96070.54504394533,112443.20794677734,114813.00756835938,75171.94610595703,43193.203216552734
[TG(39:1)]_FA16:0,-0.030703287188825416,4.382355742302847,0.01097093752650835,0.9165803410142109,0.9999253326495259,TAG,70897.96496582031,73803.78527832031,70667.08489990234,65550.88427734375,90572.766357421875,90148.22692871094,97114.2879638672,62055.46453857422,88176.86682128906,93719.82678222656,81056.445556640625,75762.02587890625,77742.9652709961,65490.885009765625,71722.32550048828,80044.96575927734,105676.1278076172,93957.245849609375,90132.80596923828,100081.6870727539,118776.2689819336,96543.86755371094,47120.243408203125
[TG(39:1)]_FA16:1,0.0636050748944296,4.693390557807473,0.047079847497457195,0.8282247805952737,0.9999253326495259,TAG,87782.32580566406,83351.56640625,93178.50646972656,77768.80615234375,122957.22839355467,118501.16796875,136869.18920898438,86700.626220703125,111148.24670410156,128227.56823730467,90620.46667480467,80657.28527832031,73887.885009765625,81661.30529785156,87220.0659790039,89392.14611816406,139736.6505126953,119146.72839355467,98672.3074951172,125644.72912597656,173473.71264648438,120618.90942382812,62350.10430908203
[TG(39:1)]_FA18:0,-0.028378119397191898,5.33129233438789,0.009372456010993346,0.9228761343104261,0.9999253326495259,TAG,136629.60986328125,119559.22888183594,145209.52954101562,127435.26940917967,140570.4110107422,206298.9951171875,160205.23205566406,119514.54760742188,151620.29028320312,256277.2600097656,168116.73217773438,127507.06915283205,101372.92651367188,137162.2099609375,145351.89111328125,135470.80908203125,207054.85498046875,181975.8922119141,153131.5703125,240815.3753662109,299380.4805908203,222515.6968994141,72345.824951171875
[TG(39:1)]_FA18:1,-0.37671963864221597,6.039753381716411,1.6470400188773056,0.19936227960103842,0.9999253326495259,TAG,242576.99462890625,179258.73364257812,196635.89477539065,154668.0322265625,189603.61267089844,308760.59729003906,220344.65466308597,157200.17236328125,229473.7969970703,343732.5842285156,295327.4794921875,189237.69165039065,159127.9306640625,151218.4708251953,159893.912109375,241780.15563964844,303253.2413330078,264712.30114746094,182274.5528564453,247410.29638671875,980048.1213378906,830043.5471191406,76259.26550292969
[TG(40:0)]_FA14:0,0.08373102948118447,5.74291978350489,0.08158449547448754,0.7751615255099681,0.9999253326495259,TAG,157299.4521484375,172381.671875,172117.451171875,157451.51220703125,213338.154296875,276693.318359375,269107.4970703125,180257.8337402344,280842.259765625,263079.037109375,198920.83544921875,174418.23168945312,163043.1513671875,173516.17431640625,158957.1708984375,176406.47216796875,292257.98291015625,256953.56005859372,180455.6337890625,280124.2587890625,293058.85986328125,242624.43896484372,178000.93212890625
[TG(40:0)]_FA16:0,0.05123014541727181,5.963907825568115,0.03054395993876824,0.8612616950516636,0.9999253326495259,TAG,219338.39697265625,218481.1350097656,210183.59448242188,216318.39428710935,286475.52392578125,287062.5986328125,288006.2575683594,219106.27612304688,248191.57836914065,277361.98046875,227153.17626953125,218721.07470703125,216805.39379882807,206933.33642578125,218458.33666992188,221676.4755859375,323377.484375,282088.2204589844,217053.79321289065,312809.0009765625,357354.08251953125,266049.6572265625,156035.61059570312
[TG(40:0)]_FA18:0,0.00874013784950763,5.538721661217734,8.8905903999148e-4,0.9762129265177676,0.9999253326495259,TAG,155156.55151367188,138990.56982421875,184457.13232421875,143317.08825683594,176478.85278320312,225740.17456054688,206303.39428710935,146046.17016601562,260160.79663085935,232141.75463867188,155931.9111328125,142239.05004882812,132144.4892578125,131733.6494140625,133430.76904296875,154588.37060546875,238036.177734375,212150.57397460935,168682.87377929688,295593.90185546875,397847.1423339844,237145.21533203125,102814.8074951172
[TG(40:1)]_FA14:0,0.009341536623175915,3.9330004628018633,0.0010155702193515026,0.9745773080206209,0.9999253326495259,TAG,43856.72302246094,54116.06408691406,54076.40380859375,49014.1630859375,63374.82415771485,72129.84503173828,73582.52557373047,57551.92401123047,65747.1646118164,72264.26525878906,48836.80358886719,49883.98327636719,48228.40362548828,56249.72412109375,48984.543395996094,50619.14349365234,74566.5855102539,62498.70471191406,56327.38366699219,72956.104736328125,109357.20770263672,78832.38635253906,40020.12298583984
[TG(40:1)]_FA16:0,0.11095612612722339,7.812727586710204,0.14325106004616828,0.7050701730314313,0.9999253326495259,TAG,1088462.3084716797,1032175.771484375,1123502.0119628906,1501178.9385986328,1044912.6567382812,342396.607421875,510389.9019775391,1613225.3717041016,322655.84716796875,220771.97521972656,826549.4205322266,1343718.0517578125,1121181.894165039,1277440.181213379,1498703.5146484375,888532.6584472656,380173.0047607422,374698.58752441406,1103162.3287353516,404638.0217285156,327941.2629394531,497673.29528808594,53036.68341064453
[TG(40:1)]_FA16:1,0.05839333534306278,6.061315222339559,0.039682083606749075,0.8421034651008512,0.9999253326495259,TAG,231899.81518554688,216911.2763671875,230209.63623046875,221853.31713867188,294650.958984375,305353.62451171875,322787.2827148437,245387.19775390625,294888.18017578125,303900.740234375,261848.86010742188,233902.13745117188,209977.01708984372,232099.53784179688,222028.8376464844,240329.8984375,357621.46337890625,299431.8830566406,240820.07568359372,318609.982421875,401270.0888671875,307395.72265625,142653.38940429688
[TG(40:1)]_FA18:0,0.08129509430801986,4.95239493401149,0.07690621257370367,0.7815346388944673,0.9999253326495259,TAG,97010.08642578124,76594.084716796875,128717.10900878906,108754.50817871094,101214.28674316406,142628.99060058594,130430.21081542967,93490.686767578125,192204.75439453125,249915.6551513672,85638.84680175781,82608.94567871094,69658.04455566406,67961.74499511719,75449.54541015625,90012.40710449219,147193.29235839844,145215.56866455078,207837.69451904297,289829.2193603516,205773.1160888672,111009.4483642578,56847.50402832031
[TG(40:1)]_FA18:1,0.012349641597547893,5.568525018639282,0.0017750160288869665,0.966394316230498,0.9999253326495259,TAG,156032.15209960938,146923.81091308594,188716.39306640625,158866.63208007812,187683.13305664065,229765.39428710935,194152.79272460935,141339.7509765625,246164.41760253903,258371.35546875,161667.45092773438,148304.55029296875,134136.82958984375,137070.68920898438,138432.28979492188,164150.69311523438,239119.95703125,219845.65307617188,172805.87182617188,292193.8825683594,400439.3740234375,244789.51708984372,93546.30700683594
[TG(40:2)]_FA14:0,0.1234104406456069,4.411963434232214,0.1771960312776173,0.6737940835635484,0.9999253326495259,TAG,82313.22595214844,87229.4662475586,98950.24792480467,84623.84600830078,86425.80596923828,89954.42709350586,95134.54699707033,101347.96673583984,80278.666259765625,78592.98620605469,67048.76525878906,84736.18585205078,74902.2653503418,94409.88677978516,84983.74560546875,73863.90539550781,92652.38641357422,76561.40557861328,95614.14636230467,85831.12603759766,89302.34606933594,78329.86505126953,32060.7021484375
[TG(40:2)]_FA16:0,0.05649416642347355,4.127031326010072,0.037141201455938244,0.847177846735701,0.9999253326495259,TAG,65814.54431152344,57125.824645996094,78738.16592407227,47413.30355834961,51018.78338623047,67626.22479248047,74410.725341796875,48958.20349121094,108975.66790771484,69783.684326171875,49646.04373168945,67554.52490234375,57635.104400634766,46646.78335571289,43819.34289550781,48986.70318603516,69346.5853881836,73103.54479980469,67017.4243774414,134777.36907958984,91604.10693359376,60244.58410644531,94824.2857055664
[TG(40:2)]_FA16:1,0.13040364298166116,7.960488212739728,0.1978491306581418,0.6564625958761889,0.9999253326495259,TAG,1186916.1295166016,1160264.2969970703,1263861.108642578,1666996.8022460938,1170441.9008789062,353520.3835449219,588948.2375488281,1819671.343017578,370612.7717285156,246033.1580810547,914696.4921875,1482576.8410644531,1210467.3424072266,1477031.2862548828,1522519.9248046875,1012230.0789794922,422996.4069824219,421313.0487060547,1213003.7310791016,432292.8681640625,363653.3035888672,602039.6982421875,54243.9838256836
[TG(40:2)]_FA18:0,-0.0032827003667973923,4.733090730905669,1.254150186014158e-4,0.9910647695659692,0.9999253326495259,TAG,70338.2250366211,60133.64453125,111058.0083618164,61582.98461914063,72454.86462402344,119498.88861083984,118802.02807617188,79972.52575683594,169681.8116455078,259882.3406982422,71297.025146484375,69118.645263671875,60978.30474853516,61034.84460449219,61424.323974609375,64651.84558105469,129140.78857421876,133354.228515625,179016.11267089844,302780.142578125,173843.45239257812,103211.267578125,47691.243591308594
[TG(40:2)]_FA18:1,0.09643850820860311,5.013107264812595,0.1082208524780981,0.7421788328622937,0.9999253326495259,TAG,107956.86834716795,80758.60595703125,142620.34985351562,110332.68768310548,107899.36877441406,145982.5098876953,128501.88928222656,95513.806884765625,194944.2149658203,267446.7580566406,94817.14685058594,90131.98620605467,71823.824951171875,77215.10498046875,74677.78527832031,93104.10534667967,156302.2716064453,153955.57104492188,206791.99493408203,281809.8182373047,227616.3181152344,120848.02917480467,52584.48400878906
[TG(40:2)]_FA18:2,0.025032557753435478,5.625307866231208,0.007292901940672891,0.9319445942993962,0.9999253326495259,TAG,147965.21044921875,141864.70861816406,199045.9552001953,159816.2315673828,191175.79174804688,246668.09692382807,218650.75512695312,151981.86962890625,275206.06115722656,279457.69921875,161909.931640625,148022.81115722656,131649.09020996094,139628.36987304688,130831.96923828124,160368.0711669922,250085.2131347656,234003.4559326172,179234.1728515625,335607.6845703125,428990.009765625,254588.11865234372,101763.20703125
[TG(41:0)]_FA14:0,0.020248160348561133,3.994646888910875,0.004771371355559495,0.9449298299610583,0.9999253326495259,TAG,49061.243225097656,56875.72393798828,56862.763916015625,51670.96368408203,73091.16510009766,68671.80462646484,85981.865966796875,57073.56381225586,65737.5249633789,71942.82550048828,56118.00384521485,54818.16375732422,52024.92401123047,57711.40368652344,53712.92419433594,56533.964599609375,79198.165283203125,63862.48513793945,61165.48419189453,84811.58624267578,105078.6273803711,75172.324951171875,32394.162384033203
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,-0.12223164788707958,5.284321125859116,0.1738321124844333,0.6767283045685273,0.9999253326495259,DAG,135031.82976531982,164106.9905090332,190798.6535949707,91169.54697418211,77675.32517623901,168688.3920288086,204284.99407958984,156298.27169799805,146655.85009765625,154120.3712272644,128092.8095741272,189106.63177490237,173808.69171142578,205827.0146484375,75999.16547775269,159534.47060775757,217597.31454467773,161026.59197998047,181717.532409668,90017.04621505737,241520.19653320312,157190.51055908203,77633.20587158203
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,-0.12223164788707958,5.284321125859116,0.1738321124844333,0.6767283045685273,0.9999253326495259,TAG,107719.2876586914,93396.74530029295,100237.86669921876,119909.70922851562,122339.70892333984,108122.82745361328,127788.92999267578,87057.88702392578,88320.286865234375,105318.28717041016,107116.20739746094,113548.02868652344,97131.20520019533,113356.6890258789,147513.3705444336,107505.10723876952,131596.08862304688,102095.02783203124,106785.18768310548,138698.609375,152582.32971191406,95024.44714355467,44945.602966308594
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,7.4134882723046e-4,4.389656097902025,6.396273079189996e-6,0.9979820839388551,0.9999253326495259,DAG,73246.42506408691,79788.46514511108,81776.86560058594,71971.04530715942,72146.06509399414,77732.44580841064,80892.38542556763,79528.26543426514,74343.9850769043,79627.84576797485,78034.62498855591,76568.82540893555,74901.84513473511,74709.08492660522,74396.50581359863,72545.5251121521,98210.02586364746,73535.88534164429,75759.32518005371,80649.70579528809,161195.77138137817,73591.30534362793,85876.92568969727
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,7.4134882723046e-4,4.389656097902025,6.396273079189996e-6,0.9979820839388551,0.9999253326495259,TAG,85260.50634765625,102736.2081298828,97493.20715332033,70750.985595703125,102143.4873046875,119889.34765625,118223.90856933594,78948.845703125,90804.48583984376,125908.10949707033,105859.6275024414,74872.02575683594,69976.085205078125,74929.84509277344,88510.326171875,86374.42565917969,137057.85119628906,109721.1870727539,87041.06677246094,134640.6290283203,178364.47229003906,107740.6474609375,56546.86358642578
