,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
275,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,902.8 -> 603.5,212117.0,15.75,820.8,792.8,778.8,750.8,
276,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD185_M1_5xFAD_dienc_O3on_01,904.8 -> 605.5,51362.0,17.26,822.8,794.8,780.8,752.8,
281,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD185_M1_5xFAD_hippo_O3on_01,846.8 -> 547.5,12313.0,14.24,764.8,736.8,722.8,694.8,
282,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD185_M1_5xFAD_hippo_O3on_01,898.8 -> 599.5,15986.0,14.24,816.8,788.8,774.8,746.8,
283,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD185_M1_5xFAD_hippo_O3on_01,900.8 -> 601.5,37839.0,14.24,818.8,790.8,776.8,748.8,
284,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD185_M1_5xFAD_hippo_O3on_01,902.8 -> 603.5,217611.0,15.75,820.8,792.8,778.8,750.8,
285,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD185_M1_5xFAD_hippo_O3on_01,904.8 -> 605.5,56682.0,17.26,822.8,794.8,780.8,752.8,
296,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,846.8 -> 547.5,49085.0,12.75,764.8,736.8,722.8,694.8,
297,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,870.8 -> 599.5,34575.0,12.75,788.8,760.8,746.8,718.8,
298,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,896.8 -> 597.5,33827.0,12.75,814.8,786.8,772.8,744.8,
299,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,898.8 -> 599.5,352026.0,12.75,816.8,788.8,774.8,746.8,
300,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,900.8 -> 601.5,954870.0,14.24,818.8,790.8,776.8,748.8,
301,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,902.8 -> 603.5,1075273.0,15.75,820.8,792.8,778.8,750.8,
302,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,904.8 -> 605.5,133580.0,17.26,822.8,794.8,780.8,752.8,
303,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,906.8 -> 607.5,14118.0,17.26,824.8,796.8,782.8,754.8,
304,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,926.8 -> 627.5,14136.0,14.23,844.8,816.8,802.8,774.8,
305,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD185_M3_5xFAD_cereb_O3on_01,928.8 -> 629.5,42534.0,15.74,846.8,818.8,804.8,776.8,
306,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_FAD185_M3_5xFAD_cereb_O3on_01,932.9 -> 633.6,19239.0,17.25,850.9,822.9,808.9,780.9,
307,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_FAD185_M3_5xFAD_dienc_O3on_01,736.6 -> 437.3,11767.0,12.76,654.6,626.6,612.6,584.6,
316,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,846.8 -> 547.5,26658.0,12.75,764.8,736.8,722.8,694.8,
317,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,870.8 -> 599.5,17121.0,12.75,788.8,760.8,746.8,718.8,
318,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,896.8 -> 597.5,15935.0,12.75,814.8,786.8,772.8,744.8,
319,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,898.8 -> 599.5,270727.0,12.75,816.8,788.8,774.8,746.8,
320,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,900.8 -> 601.5,719161.0,14.24,818.8,790.8,776.8,748.8,
321,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,902.8 -> 603.5,640504.0,15.75,820.8,792.8,778.8,750.8,
322,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,904.8 -> 605.5,113419.0,17.26,822.8,794.8,780.8,752.8,
323,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,906.8 -> 607.5,11159.0,17.26,824.8,796.8,782.8,754.8,
324,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD185_M3_5xFAD_dienc_O3on_01,928.8 -> 629.5,23102.0,15.74,846.8,818.8,804.8,776.8,
325,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_FAD185_M3_5xFAD_dienc_O3on_01,932.9 -> 633.6,11112.0,17.25,850.9,822.9,808.9,780.9,
330,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD185_M3_5xFAD_hippo_O3on_01,846.8 -> 547.5,10020.0,17.26,764.8,736.8,722.8,694.8,
331,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD185_M3_5xFAD_hippo_O3on_01,898.8 -> 599.5,65075.0,12.75,816.8,788.8,774.8,746.8,
332,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD185_M3_5xFAD_hippo_O3on_01,900.8 -> 601.5,187247.0,14.24,818.8,790.8,776.8,748.8,
333,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD185_M3_5xFAD_hippo_O3on_01,902.8 -> 603.5,251122.0,15.75,820.8,792.8,778.8,750.8,
334,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD185_M3_5xFAD_hippo_O3on_01,904.8 -> 605.5,44208.0,17.26,822.8,794.8,780.8,752.8,
337,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M1_5xFAD_cereb_O3on_01,776.7 -> 505.4,15886.0,12.75,694.7,666.7,652.7,624.7,
345,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,846.8 -> 547.5,63262.0,14.24,764.8,736.8,722.8,694.8,
346,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,870.8 -> 599.5,77903.0,12.75,788.8,760.8,746.8,718.8,
347,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,896.8 -> 597.5,33737.0,12.75,814.8,786.8,772.8,744.8,
348,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,898.8 -> 599.5,276576.0,14.24,816.8,788.8,774.8,746.8,
349,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,900.8 -> 601.5,616078.0,14.24,818.8,790.8,776.8,748.8,
350,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,902.8 -> 603.5,517257.0,15.75,820.8,792.8,778.8,750.8,
351,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,904.8 -> 605.5,53204.0,17.26,822.8,794.8,780.8,752.8,
352,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD189_M1_5xFAD_cereb_O3on_01,928.8 -> 629.5,18668.0,15.74,846.8,818.8,804.8,776.8,
355,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M1_5xFAD_cortex_O3on_01,776.7 -> 505.4,14507.0,12.75,694.7,666.7,652.7,624.7,
363,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,846.8 -> 547.5,68798.0,14.24,764.8,736.8,722.8,694.8,
364,[TG(52:6)]_FA18:2,868.8,571.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,868.8 -> 571.5,17931.0,11.27,786.8,758.8,744.8,716.8,
365,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,870.8 -> 599.5,82604.0,12.75,788.8,760.8,746.8,718.8,
366,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,896.8 -> 597.5,43387.0,12.75,814.8,786.8,772.8,744.8,
367,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,898.8 -> 599.5,289089.0,14.24,816.8,788.8,774.8,746.8,
368,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,900.8 -> 601.5,740881.0,14.24,818.8,790.8,776.8,748.8,
369,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,902.8 -> 603.5,659393.0,15.75,820.8,792.8,778.8,750.8,
370,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,904.8 -> 605.5,70769.0,17.26,822.8,794.8,780.8,752.8,
371,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD189_M1_5xFAD_cortex_O3on_01,928.8 -> 629.5,28668.0,15.74,846.8,818.8,804.8,776.8,
377,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,846.8 -> 547.5,19652.0,14.24,764.8,736.8,722.8,694.8,
378,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,870.8 -> 599.5,15337.0,12.75,788.8,760.8,746.8,718.8,
379,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,898.8 -> 599.5,61758.0,14.24,816.8,788.8,774.8,746.8,
380,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,900.8 -> 601.5,113067.0,14.24,818.8,790.8,776.8,748.8,
381,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,902.8 -> 603.5,211570.0,15.75,820.8,792.8,778.8,750.8,
382,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M1_5xFAD_dienc_O3on_01,904.8 -> 605.5,38444.0,17.26,822.8,794.8,780.8,752.8,
387,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M1_5xFAD_hippo_O3on_01,846.8 -> 547.5,10237.0,18.75,764.8,736.8,722.8,694.8,
388,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M1_5xFAD_hippo_O3on_01,898.8 -> 599.5,16984.0,14.24,816.8,788.8,774.8,746.8,
389,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M1_5xFAD_hippo_O3on_01,900.8 -> 601.5,38488.0,14.24,818.8,790.8,776.8,748.8,
390,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M1_5xFAD_hippo_O3on_01,902.8 -> 603.5,179254.0,15.75,820.8,792.8,778.8,750.8,
391,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M1_5xFAD_hippo_O3on_01,904.8 -> 605.5,40464.0,17.26,822.8,794.8,780.8,752.8,
393,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11292023_FAD189_M2_5xFAD_cereb_O3on_01,736.6 -> 437.3,12221.0,12.76,654.6,626.6,612.6,584.6,
396,[TG(45:3)]_FA16:1,776.7,505.4,11292023_FAD189_M2_5xFAD_cereb_O3on_01,776.7 -> 505.4,12074.0,12.75,694.7,666.7,652.7,624.7,
405,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,846.8 -> 547.5,56092.0,12.75,764.8,736.8,722.8,694.8,
406,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,870.8 -> 599.5,55066.0,11.26,788.8,760.8,746.8,718.8,
407,[TG(54:6)]_FA18:1,896.8,597.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,896.8 -> 597.5,27046.0,12.75,814.8,786.8,772.8,744.8,
408,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,898.8 -> 599.5,301705.0,12.75,816.8,788.8,774.8,746.8,
409,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,900.8 -> 601.5,606883.0,14.24,818.8,790.8,776.8,748.8,
410,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,902.8 -> 603.5,808372.0,15.75,820.8,792.8,778.8,750.8,
411,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,904.8 -> 605.5,133360.0,17.26,822.8,794.8,780.8,752.8,
412,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,906.8 -> 607.5,10887.0,17.26,824.8,796.8,782.8,754.8,
413,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11292023_FAD189_M2_5xFAD_cereb_O3on_01,928.8 -> 629.5,29642.0,15.74,846.8,818.8,804.8,776.8,
414,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11292023_FAD189_M2_5xFAD_cereb_O3on_01,932.9 -> 633.6,11737.0,17.25,850.9,822.9,808.9,780.9,
419,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,846.8 -> 547.5,11334.0,12.75,764.8,736.8,722.8,694.8,
420,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,898.8 -> 599.5,50526.0,12.75,816.8,788.8,774.8,746.8,
421,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,900.8 -> 601.5,136973.0,14.24,818.8,790.8,776.8,748.8,
422,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,902.8 -> 603.5,182861.0,15.75,820.8,792.8,778.8,750.8,
423,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M2_5xFAD_cortex_O3on_01,904.8 -> 605.5,32131.0,17.26,822.8,794.8,780.8,752.8,
428,[TG(50:3)]_FA18:1,846.8,547.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,846.8 -> 547.5,11026.0,12.75,764.8,736.8,722.8,694.8,
429,[TG(52:5)]_FA16:1,870.8,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,870.8 -> 599.5,14026.0,12.75,788.8,760.8,746.8,718.8,
430,[TG(54:5)]_FA18:1,898.8,599.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,898.8 -> 599.5,81497.0,12.75,816.8,788.8,774.8,746.8,
431,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,900.8 -> 601.5,193592.0,14.24,818.8,790.8,776.8,748.8,
432,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,902.8 -> 603.5,245279.0,15.75,820.8,792.8,778.8,750.8,
433,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M2_5xFAD_dienc_O3on_01,904.8 -> 605.5,49489.0,17.26,822.8,794.8,780.8,752.8,
435,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11292023_FAD189_M2_5xFAD_hippo_O3on_01,900.8 -> 601.5,18643.0,14.24,818.8,790.8,776.8,748.8,
436,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11292023_FAD189_M2_5xFAD_hippo_O3on_01,902.8 -> 603.5,93056.0,15.75,820.8,792.8,778.8,750.8,
437,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11292023_FAD189_M2_5xFAD_hippo_O3on_01,904.8 -> 605.5,20759.0,17.26,822.8,794.8,780.8,752.8,
442,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_DOD73_M2_5xFAD_liver_O3on_01,736.6 -> 437.3,117874.0,14.25,654.6,626.6,612.6,584.6,
447,[TG(45:4)]_FA16:1,774.7,503.4,12012023_DOD73_M2_5xFAD_liver_O3on_01,774.7 -> 503.4,11179.0,12.75,692.7,664.7,650.7,622.7,
448,[TG(45:3)]_FA16:1,776.7,505.4,12012023_DOD73_M2_5xFAD_liver_O3on_01,776.7 -> 505.4,88740.0,12.75,694.7,666.7,652.7,624.7,
466,[TG(50:3)]_FA18:1,846.8,547.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,846.8 -> 547.5,188887.0,14.24,764.8,736.8,722.8,694.8,
467,[TG(52:6)]_FA18:2,868.8,571.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,868.8 -> 571.5,73075.0,11.27,786.8,758.8,744.8,716.8,
468,[TG(52:5)]_FA16:1,870.8,599.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,870.8 -> 599.5,385893.0,12.75,788.8,760.8,746.8,718.8,
469,[TG(54:6)]_FA18:1,896.8,597.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,896.8 -> 597.5,168695.0,12.75,814.8,786.8,772.8,744.8,
470,[TG(54:5)]_FA18:1,898.8,599.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,898.8 -> 599.5,604460.0,14.24,816.8,788.8,774.8,746.8,
471,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,900.8 -> 601.5,1262090.0,15.75,818.8,790.8,776.8,748.8,
472,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,900.8 -> 629.5,19796.0,14.24,818.8,790.8,776.8,748.8,
473,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,902.8 -> 603.5,1970473.0,15.75,820.8,792.8,778.8,750.8,
474,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,904.8 -> 605.5,1051175.0,17.26,822.8,794.8,780.8,752.8,
475,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,906.8 -> 607.5,112488.0,18.77,824.8,796.8,782.8,754.8,
476,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,914.8 -> 615.5,14777.0,15.75,832.8,804.8,790.8,762.8,
477,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,916.8 -> 617.5,31194.0,17.26,834.8,806.8,792.8,764.8,
478,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,922.9 -> 623.6,56838.0,12.75,840.9,812.9,798.9,770.9,
479,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,922.9 -> 651.6,10680.0,12.75,840.9,812.9,798.9,770.9,
480,[TG(56:6)]_FA18:1,924.8,625.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,924.8 -> 625.5,123849.0,14.23,842.8,814.8,800.8,772.8,
481,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,926.8 -> 627.5,69110.0,15.74,844.8,816.8,802.8,774.8,
482,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,928.8 -> 629.5,153909.0,15.74,846.8,818.8,804.8,776.8,
483,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_DOD73_M2_5xFAD_liver_O3on_01,930.6 -> 631.5,52340.0,17.25,848.6,820.6,806.6,778.6,
484,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,932.9 -> 633.6,120070.0,18.76,850.9,822.9,808.9,780.9,
485,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,950.9 -> 651.6,22658.0,14.23,868.9,840.9,826.9,798.9,
486,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_DOD73_M2_5xFAD_liver_O3on_01,956.9 -> 657.6,27467.0,17.25,874.9,846.9,832.9,804.9,
492,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD131_M1_5xFAD_liver_O3on_01,736.6 -> 437.3,232721.0,14.25,654.6,626.6,612.6,584.6,
499,[TG(45:4)]_FA16:1,774.7,503.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,774.7 -> 503.4,28202.0,12.75,692.7,664.7,650.7,622.7,
501,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD131_M1_5xFAD_liver_O3on_01,776.7 -> 505.4,137558.0,12.75,694.7,666.7,652.7,624.7,
522,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,846.8 -> 547.5,338202.0,14.24,764.8,736.8,722.8,694.8,
525,[TG(52:6)]_FA18:2,868.8,571.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,868.8 -> 571.5,79446.0,11.27,786.8,758.8,744.8,716.8,
526,[TG(52:5)]_FA16:1,870.8,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,870.8 -> 599.5,557238.0,12.75,788.8,760.8,746.8,718.8,
527,[TG(53:6)]_FA18:1,882.8,583.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,882.8 -> 583.5,21478.0,14.24,800.8,772.8,758.8,730.8,
528,[TG(54:6)]_FA18:1,896.8,597.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,896.8 -> 597.5,213703.0,12.75,814.8,786.8,772.8,744.8,
529,[TG(54:5)]_FA18:1,898.8,599.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,898.8 -> 599.5,899144.0,14.24,816.8,788.8,774.8,746.8,
530,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,900.8 -> 601.5,2292000.0,15.75,818.8,790.8,776.8,748.8,
531,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,900.8 -> 629.5,32945.0,15.75,818.8,790.8,776.8,748.8,
532,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,902.8 -> 603.5,3774254.0,15.75,820.8,792.8,778.8,750.8,
533,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,904.8 -> 605.5,1491447.0,17.26,822.8,794.8,780.8,752.8,
534,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,906.8 -> 607.5,212522.0,18.77,824.8,796.8,782.8,754.8,
535,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,914.8 -> 615.5,45056.0,15.75,832.8,804.8,790.8,762.8,
536,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,916.8 -> 617.5,98791.0,17.26,834.8,806.8,792.8,764.8,
537,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,922.9 -> 623.6,103077.0,12.75,840.9,812.9,798.9,770.9,
538,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,922.9 -> 651.6,19746.0,12.75,840.9,812.9,798.9,770.9,
539,[TG(56:6)]_FA18:1,924.8,625.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,924.8 -> 625.5,238429.0,14.23,842.8,814.8,800.8,772.8,
540,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,926.8 -> 627.5,137921.0,15.74,844.8,816.8,802.8,774.8,
541,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,928.8 -> 629.5,369270.0,15.74,846.8,818.8,804.8,776.8,
542,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,930.6 -> 631.5,181914.0,17.25,848.6,820.6,806.6,778.6,
543,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,932.9 -> 633.6,430769.0,18.76,850.9,822.9,808.9,780.9,
544,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,950.9 -> 651.6,54956.0,14.23,868.9,840.9,826.9,798.9,
545,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,952.8 -> 653.5,19670.0,15.74,870.8,842.8,828.8,800.8,
546,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,12012023_FAD131_M1_5xFAD_liver_O3on_01,954.8 -> 655.5,19733.0,15.74,872.8,844.8,830.8,802.8,
547,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_FAD131_M1_5xFAD_liver_O3on_01,956.9 -> 657.6,71004.0,17.25,874.9,846.9,832.9,804.9,
554,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD131_M2_5xFAD_liver_O3on_01,736.6 -> 437.3,290855.0,14.25,654.6,626.6,612.6,584.6,
561,[TG(45:4)]_FA16:1,774.7,503.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,774.7 -> 503.4,37352.0,12.75,692.7,664.7,650.7,622.7,
563,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD131_M2_5xFAD_liver_O3on_01,776.7 -> 505.4,194148.0,12.75,694.7,666.7,652.7,624.7,
585,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD131_M2_5xFAD_liver_O3on_01,846.8 -> 547.5,442011.0,14.24,764.8,736.8,722.8,694.8,
