,Lipid,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Group,Cluster_Label
2604181,Unknown,870.8,599.5,14.750416666666668,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604182,Unknown,870.8,599.5,14.794816666666668,108.84000396728516,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604183,Unknown,870.8,599.5,14.839216666666667,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604184,Unknown,870.8,599.5,14.883633333333334,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604185,Unknown,870.8,599.5,14.92805,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604186,Unknown,870.8,599.5,14.97245,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,9,2
2604187,Unknown,870.8,599.5,15.016850000000002,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604188,Unknown,870.8,599.5,15.061266666666668,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604189,Unknown,870.8,599.5,15.105666666666668,40.880001068115234,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604190,Unknown,870.8,599.5,15.150083333333336,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604191,Unknown,870.8,599.5,15.194483333333334,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604192,Unknown,870.8,599.5,15.238883333333334,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604193,Unknown,870.8,599.5,15.2833,60.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604194,Unknown,870.8,599.5,15.3277,173.66001892089844,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604195,Unknown,870.8,599.5,15.372116666666669,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604196,Unknown,870.8,599.5,15.416516666666668,41.26000213623047,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604197,Unknown,870.8,599.5,15.460916666666668,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604198,Unknown,870.8,599.5,15.505333333333336,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604199,Unknown,870.8,599.5,15.549733333333334,41.20000457763672,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604200,Unknown,870.8,599.5,15.59415,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604201,Unknown,870.8,599.5,15.63855,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604202,Unknown,870.8,599.5,15.68295,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604203,Unknown,870.8,599.5,15.727366666666668,40.900001525878906,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604204,Unknown,870.8,599.5,15.771766666666668,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604205,Unknown,870.8,599.5,15.816183333333337,40.900001525878906,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604206,Unknown,870.8,599.5,15.860583333333334,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604207,Unknown,870.8,599.5,15.904983333333334,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604208,Unknown,870.8,599.5,15.9494,41.30000305175781,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604209,Unknown,870.8,599.5,15.9938,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604210,Unknown,870.8,599.5,16.038216666666667,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604211,Unknown,870.8,599.5,16.082616666666667,88.10000610351562,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604212,Unknown,870.8,599.5,16.127033333333333,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604213,Unknown,870.8,599.5,16.171433333333333,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604214,Unknown,870.8,599.5,16.215833333333332,51.20000457763672,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604215,Unknown,870.8,599.5,16.26025,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604216,Unknown,870.8,599.5,16.304650000000002,114.8600082397461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604217,Unknown,870.8,599.5,16.34906666666667,63.3800048828125,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604218,Unknown,870.8,599.5,16.39346666666667,86.8800048828125,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604219,Unknown,870.8,599.5,16.437866666666668,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604220,Unknown,870.8,599.5,16.482283333333335,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,10,2
2604221,Unknown,870.8,599.5,16.526683333333335,41.20000457763672,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604222,Unknown,870.8,599.5,16.5711,41.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604223,Unknown,870.8,599.5,16.6155,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604224,Unknown,870.8,599.5,16.6599,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604225,Unknown,870.8,599.5,16.704316666666667,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604226,Unknown,870.8,599.5,16.748733333333334,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604227,Unknown,870.8,599.5,16.793133333333333,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604228,Unknown,870.8,599.5,16.837533333333333,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604229,Unknown,870.8,599.5,16.88195,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,2
2604230,Unknown,870.8,599.5,16.92635,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604231,Unknown,870.8,599.5,16.970766666666666,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604232,Unknown,870.8,599.5,17.01516666666667,40.84000396728516,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604233,Unknown,870.8,599.5,17.05956666666667,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604234,Unknown,870.8,599.5,17.103983333333336,41.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604235,Unknown,870.8,599.5,17.148383333333335,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604236,Unknown,870.8,599.5,17.192800000000002,60.84000396728516,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604237,Unknown,870.8,599.5,17.2372,120.94001007080078,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604238,Unknown,870.8,599.5,17.2816,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604239,Unknown,870.8,599.5,17.326016666666668,40.900001525878906,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604240,Unknown,870.8,599.5,17.370416666666667,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604241,Unknown,870.8,599.5,17.414833333333334,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604242,Unknown,870.8,599.5,17.459233333333334,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604243,Unknown,870.8,599.5,17.503633333333333,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604244,Unknown,870.8,599.5,17.54805,79.50000762939453,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604245,Unknown,870.8,599.5,17.59245,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604246,Unknown,870.8,599.5,17.636866666666666,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604247,Unknown,870.8,599.5,17.681266666666666,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604248,Unknown,870.8,599.5,17.72566666666667,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604249,Unknown,870.8,599.5,17.770083333333336,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604250,Unknown,870.8,599.5,17.814483333333335,122.14000701904295,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604251,Unknown,870.8,599.5,17.858900000000002,44.44000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604252,Unknown,870.8,599.5,17.9033,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604253,Unknown,870.8,599.5,17.9477,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604254,Unknown,870.8,599.5,17.992116666666668,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,11,0
2604255,Unknown,870.8,599.5,18.036516666666667,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604256,Unknown,870.8,599.5,18.08093333333333,60.660003662109375,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604257,Unknown,870.8,599.5,18.125333333333334,40.880001068115234,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604258,Unknown,870.8,599.5,18.169733333333333,145.3000030517578,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604259,Unknown,870.8,599.5,18.21415,245.00001525878903,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604260,Unknown,870.8,599.5,18.25855,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604261,Unknown,870.8,599.5,18.302966666666663,41.220001220703125,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604262,Unknown,870.8,599.5,18.347366666666662,41.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604263,Unknown,870.8,599.5,18.391783333333333,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604264,Unknown,870.8,599.5,18.436183333333336,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604265,Unknown,870.8,599.5,18.480583333333332,106.760009765625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604266,Unknown,870.8,599.5,18.525,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604267,Unknown,870.8,599.5,18.5694,41.220001220703125,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604268,Unknown,870.8,599.5,18.61381666666667,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604269,Unknown,870.8,599.5,18.658216666666668,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604270,Unknown,870.8,599.5,18.702616666666668,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604271,Unknown,870.8,599.5,18.74703333333333,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604272,Unknown,870.8,599.5,18.79143333333333,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604273,Unknown,870.8,599.5,18.83585,91.58000946044922,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604274,Unknown,870.8,599.5,18.88025,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604275,Unknown,870.8,599.5,18.92465,40.82000350952149,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604276,Unknown,870.8,599.5,18.969066666666667,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604277,Unknown,870.8,599.5,19.013466666666663,40.86000442504883,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604278,Unknown,870.8,599.5,19.057883333333333,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604279,Unknown,870.8,599.5,19.102283333333336,84.260009765625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604280,Unknown,870.8,599.5,19.146683333333332,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604281,Unknown,870.8,599.5,19.1911,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604282,Unknown,870.8,599.5,19.2355,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604283,Unknown,870.8,599.5,19.27991666666667,91.3600082397461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604284,Unknown,870.8,599.5,19.324316666666668,40.880001068115234,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604285,Unknown,870.8,599.5,19.368716666666668,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604286,Unknown,870.8,599.5,19.41313333333333,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604287,Unknown,870.8,599.5,19.45753333333333,40.86000442504883,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,12,0
2604288,Unknown,870.8,599.5,19.50195,77.76000213623047,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604289,Unknown,870.8,599.5,19.54635,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604290,Unknown,870.8,599.5,19.59075,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604291,Unknown,870.8,599.5,19.635166666666667,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604292,Unknown,870.8,599.5,19.679566666666663,40.84000396728516,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604293,Unknown,870.8,599.5,19.723983333333333,90.34000396728516,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604294,Unknown,870.8,599.5,19.768383333333333,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604295,Unknown,870.8,599.5,19.812783333333336,40.900001525878906,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604296,Unknown,870.8,599.5,19.8572,40.82000350952149,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604297,Unknown,870.8,599.5,19.9016,40.80000305175781,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604298,Unknown,870.8,599.5,19.94601666666667,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604299,Unknown,870.8,599.5,19.99041666666667,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604300,Unknown,870.8,599.5,20.034816666666668,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604301,Unknown,870.8,599.5,20.07923333333333,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604302,Unknown,870.8,599.5,20.12363333333333,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604303,Unknown,870.8,599.5,20.16805,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604304,Unknown,870.8,599.5,20.21245,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604305,Unknown,870.8,599.5,20.25685,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604306,Unknown,870.8,599.5,20.301266666666667,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604307,Unknown,870.8,599.5,20.345666666666663,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604308,Unknown,870.8,599.5,20.390083333333333,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604309,Unknown,870.8,599.5,20.434483333333333,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604310,Unknown,870.8,599.5,20.478883333333336,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604311,Unknown,870.8,599.5,20.523300000000003,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604312,Unknown,870.8,599.5,20.5677,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604313,Unknown,870.8,599.5,20.61211666666667,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604314,Unknown,870.8,599.5,20.65651666666667,40.78000259399414,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604315,Unknown,870.8,599.5,20.70093333333333,40.880001068115234,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604316,Unknown,870.8,599.5,20.74533333333333,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604317,Unknown,870.8,599.5,20.78973333333333,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604318,Unknown,870.8,599.5,20.83415,41.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604319,Unknown,870.8,599.5,20.87855,41.160003662109375,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604320,Unknown,870.8,599.5,20.922966666666667,41.160003662109375,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604321,Unknown,870.8,599.5,20.967366666666667,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,13,0
2604322,Unknown,870.8,599.5,21.011766666666663,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604323,Unknown,870.8,599.5,21.056183333333333,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604324,Unknown,870.8,599.5,21.100583333333333,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604325,Unknown,870.8,599.5,21.145,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604326,Unknown,870.8,599.5,21.189400000000003,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604327,Unknown,870.8,599.5,21.2338,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604328,Unknown,870.8,599.5,21.27821666666667,41.160003662109375,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604329,Unknown,870.8,599.5,21.32261666666667,41.1400032043457,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604330,Unknown,870.8,599.5,21.36703333333333,40.880001068115234,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604331,Unknown,870.8,599.5,21.41143333333333,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604332,Unknown,870.8,599.5,21.45585,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604333,Unknown,870.8,599.5,21.50025,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604334,Unknown,870.8,599.5,21.54465,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604335,Unknown,870.8,599.5,21.589066666666668,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604336,Unknown,870.8,599.5,21.633466666666667,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604337,Unknown,870.8,599.5,21.67788333333333,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604338,Unknown,870.8,599.5,21.722283333333333,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604339,Unknown,870.8,599.5,21.766683333333333,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604340,Unknown,870.8,599.5,21.8111,41.160003662109375,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604341,Unknown,870.8,599.5,21.855516666666663,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604342,Unknown,870.8,599.5,21.899916666666662,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604343,Unknown,870.8,599.5,21.944333333333333,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604344,Unknown,870.8,599.5,21.988733333333336,40.900001525878906,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604345,Unknown,870.8,599.5,22.033133333333332,40.92000198364258,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604346,Unknown,870.8,599.5,22.07755,41.02000427246094,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604347,Unknown,870.8,599.5,22.12195,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604348,Unknown,870.8,599.5,22.16636666666667,41.10000228881836,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604349,Unknown,870.8,599.5,22.210766666666668,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604350,Unknown,870.8,599.5,22.255166666666668,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604351,Unknown,870.8,599.5,22.29958333333333,48.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604352,Unknown,870.8,599.5,22.34398333333333,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604353,Unknown,870.8,599.5,22.3884,41.04000473022461,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604354,Unknown,870.8,599.5,22.4328,41.060001373291016,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604355,Unknown,870.8,599.5,22.4772,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,14,0
2604356,Unknown,870.8,599.5,22.521616666666667,41.18000411987305,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604357,Unknown,870.8,599.5,22.566016666666663,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604358,Unknown,870.8,599.5,22.610433333333333,41.00000381469727,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604359,Unknown,870.8,599.5,22.654833333333336,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604360,Unknown,870.8,599.5,22.699233333333336,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604361,Unknown,870.8,599.5,22.74365,40.94000244140625,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604362,Unknown,870.8,599.5,22.78805,41.08000183105469,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604363,Unknown,870.8,599.5,22.83246666666667,41.12000274658203,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604364,Unknown,870.8,599.5,22.87686666666667,40.9800033569336,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
2604365,Unknown,870.8,599.5,22.92128333333333,40.96000289916992,11302023_FAD185_M1_5xFAD_dienc_O3off_01,870.8 -> 599.5,15,0
