IDs,Names,Lipid,Transition,Class
"LMGP01010674, LMGP01010407, LMGP01011220, LMGP01012249","PC(16:0/6:0), PC(11:0/11:0), PC(4:0/18:0), PC(10:0/12:0)",PC(22:0),594.4 -> 184.1,PC
"LMGP01011228, LMGP01012250, LMGP01010429","PC(6:0/18:0), PC(10:0/14:0), PC(12:0/12:0)",PC(24:0),622.4 -> 184.1,PC
"LMGP01010677, LMGP01011338, LMGP01012252, LMGP01010001","PC(16:0/9:0), PC(13:0/12:0), PC(11:0/14:0), PC(12:0/13:0)",PC(25:0),636.5 -> 184.1,PC
"LMGP01011316, LMGP01011379, LMGP01012126","PC(12:0/14:1(9Z)), PC(14:1(9Z)/12:0), PC(10:0/16:1(9Z))",PC(26:1),648.5 -> 184.1,PC
"LMGP01010475, LMGP01010388, LMGP01010432, LMGP01010456, LMGP01010725, LMGP01011243, LMGP01012253","PC(14:0/12:0), PC(10:0/16:0), PC(12:0/14:0), PC(13:0/13:0), PC(17:0/9:0), PC(8:0/18:0), PC(16:0/10:0)",PC(26:0),650.5 -> 184.1,PC
"LMGP01011318, LMGP01011340, LMGP01011380, LMGP01011431","PC(12:0/15:1(9Z)), PC(13:0/14:1(9Z)), PC(14:1(9Z)/13:0), PC(15:1(9Z)/12:0)",PC(27:1)|PC(P-28:0),662.5 -> 184.1,PC
"LMGP01011244, LMGP01011262, LMGP01011317, LMGP01011339, LMGP01011363, LMGP01011409, LMGP01012251, LMGP01010700, LMGP01020176","PC(8:0/19:0), PC(9:0/18:0), PC(12:0/15:0), PC(13:0/14:0), PC(14:0/13:0), PC(15:0/12:0), PC(11:0/16:0), PC(17:0/10:0), PC(O-16:0/12:0)",PC(27:0)|PC(O-28:0),664.5 -> 184.1,PC
"LMGP01010393, LMGP01010521, LMGP01010523","PC(10:0/18:2(9Z,12Z)), PC(14:1(9E)/14:1(9E)), PC(14:1(9Z)/14:1(9Z))",PC(28:2),674.5 -> 184.1,PC
"LMGP01010392, LMGP01011319, LMGP01011341, LMGP01011364, LMGP01011381, LMGP01011432, LMGP01011473","PC(10:0/18:1(9Z)), PC(12:0/16:1(9Z)), PC(13:0/15:1(9Z)), PC(14:0/14:1(9Z)), PC(14:1(9Z)/14:0), PC(15:1(9Z)/13:0), PC(16:1(9Z)/12:0)",PC(28:1)|PC(P-29:0),676.5 -> 184.1,PC
"LMGP01010557, LMGP01010390, LMGP01010435, LMGP01010459, LMGP01010528, LMGP01010701, LMGP01010732, LMGP01010986, LMGP01011237, LMGP01011245, LMGP01011263, LMGP01010477, LMGP01010414, LMGP01020177, LMGP01020011","PC(16:0/12:0), PC(10:0/18:0), PC(12:0/16:0), PC(13:0/15:0), PC(15:0/13:0), PC(17:0/11:0), PC(18:0/10:0), PC(19:0/9:0), PC(7:0/21:0), PC(8:0/20:0), PC(9:0/19:0), PC(14:0/14:0), PC(11:0/17:0), PC(O-16:0/13:0), PC(O-14:0/15:0)",PC(28:0)|PC(O-29:0),678.5 -> 184.1,PC
"LMGP01011551, LMGP01011383, LMGP01011434, LMGP01011322","PC(17:2(9Z,12Z)/12:0), PC(14:1(9Z)/15:1(9Z)), PC(15:1(9Z)/14:1(9Z)), PC(12:0/17:2(9Z,12Z))",PC(29:2)|PC(P-30:1),688.5 -> 184.1,PC
"LMGP01010735, LMGP01011343, LMGP01011365, LMGP01011433, LMGP01011474, LMGP01011521, LMGP01011321, LMGP01011382, LMGP01011411, LMGP01020179, LMGP01020014, LMGP01030046, LMGP01030021","PC(18:0/11:1(10E)), PC(13:0/16:1(9Z)), PC(14:0/15:1(9Z)), PC(15:1(9Z)/14:0), PC(16:1(9Z)/13:0), PC(17:1(9Z)/12:0), PC(12:0/17:1(9Z)), PC(14:1(9Z)/15:0), PC(15:0/14:1(9Z)), PC(O-16:0/14:1(9Z)), PC(O-14:0/16:1(9Z)), PC(P-18:0/12:0), PC(P-16:0/14:0)",PC(29:1)|PC(O-30:1)|PC(P-30:0),690.5 -> 184.1,PC
"LMGP01010968, LMGP01011246, LMGP01010479, LMGP01011035, LMGP01011264, LMGP01011320, LMGP01011342, LMGP01011410, LMGP01011462, LMGP01011498, LMGP01010394, LMGP01020012, LMGP01020178, LMGP01020193","PC(19:0/10:0), PC(8:0/21:0), PC(14:0/15:0), PC(20:0/9:0), PC(9:0/20:0), PC(12:0/17:0), PC(13:0/16:0), PC(15:0/14:0), PC(16:0/13:0), PC(17:0/12:0), PC(10:0/19:0), PC(O-14:0/16:0), PC(O-16:0/14:0), PC(O-18:0/12:0)",PC(29:0)|PC(O-30:0),692.6 -> 184.1,PC
"LMGP01011326, LMGP01011700","PC(12:0/18:4(6Z,9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/12:0)",PC(30:4),698.5 -> 184.1,PC
"LMGP01011324, LMGP01011325, LMGP01011640, LMGP01011671","PC(12:0/18:3(6Z,9Z,12Z)), PC(12:0/18:3(9Z,12Z,15Z)), PC(18:3(6Z,9Z,12Z)/12:0), PC(18:3(9Z,12Z,15Z)/12:0)",PC(30:3),700.5 -> 184.1,PC
"LMGP01011351, LMGP01011701","PC(13:0/18:4(6Z,9Z,12Z,15Z)), PC(18:4(6Z,9Z,12Z,15Z)/13:0)",PC(31:4),712.5 -> 184.1,PC
"LMGP01011927, LMGP01011705, LMGP01011357, LMGP01011447","PC(20:5(5Z,8Z,11Z,14Z,17Z)/13:0), PC(18:4(6Z,9Z,12Z,15Z)/15:1(9Z)), PC(13:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(15:1(9Z)/18:4(6Z,9Z,12Z,15Z))",PC(33:5)|PC(P-34:4),738.5 -> 184.1,PC
"LMGP01011455, LMGP01011931, LMGP01011566, LMGP01012098, LMGP01011362, LMGP01011710","PC(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z)), PC(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0), PC(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z))",PC(35:6)|PC(P-36:5),764.6 -> 184.1,PC
"LMGP01011785, LMGP01011975, LMGP01012084, LMGP01011950","PC(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PC(21:0/20:5(5Z,8Z,11Z,14Z,17Z)), PC(22:4(7Z,10Z,13Z,16Z)/19:1(9Z)), PC(20:5(5Z,8Z,11Z,14Z,17Z)/21:0)",PC(41:5)|PC(P-42:4),850.7 -> 184.1,PC
"LMGP01010004, LMGP01012121","PC(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)",PC(43:6),876.6 -> 184.1,PC
"LMGP01012060, LMGP01011978","PC(22:2(13Z,16Z)/21:0), PC(21:0/22:2(13Z,16Z))",PC(43:2),884.7 -> 184.1,PC
LMGP01012245,"PC(32:6(14Z,17Z,20Z,23Z,26Z,29Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PC(54:12),1018.7 -> 184.1,PC
LMGP01012246,"PC(34:6(16Z,19Z,22Z,24Z,28Z,31Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PC(56:12),1046.8 -> 184.1,PC
LMGP01012247,"PC(36:5(18Z,21Z,24Z,27Z,30Z)/20:4(5Z,8Z,11Z,14Z))",PC(56:9),1052.8 -> 184.1,PC
LMGP01012248,"PC(36:4(21Z,24Z,27Z,30Z)/20:4(5Z,8Z,11Z,14Z))",PC(56:8),1054.8 -> 184.1,PC
LMGP02060002,PE(O-16:0/0:0),LPE(O-16:0),440.3 -> 299.3,PE
LMGP02060001,None,LPE(O-20:4),488.3 -> 347.3,PE
LMGP02060005,PE(O-20:0/0:0),LPE(O-20:0),496.4 -> 355.4,PE
"LMGP02010008, LMGP02010381","PE(12:0/13:0), PE(13:0/12:0)",PE(25:0),594.4 -> 453.4,PE
"LMGP02010383, LMGP02010474, LMGP02010361, LMGP02010423","PE(13:0/14:1(9Z)), PE(15:1(9Z)/12:0), PE(12:0/15:1(9Z)), PE(14:1(9Z)/13:0)",PE(27:1)|PE(P-28:0),620.5 -> 479.5,PE
LMGP02020022,PE(O-16:0/13:0),PE28:0|PE(O-29:0),636.5 -> 495.5,PE
"LMGP02010477, LMGP02010591, LMGP02010426, LMGP02010365","PE(15:1(9Z)/14:1(9Z)), PE(17:2(9Z,12Z)/12:0), PE(14:1(9Z)/15:1(9Z)), PE(12:0/17:2(9Z,12Z))",PE(29:2)|PE(P-30:1),646.5 -> 505.5,PE
"LMGP02010515, LMGP02010364, LMGP02010561, LMGP02010408, LMGP02010454, LMGP02010386, LMGP02010425, LMGP02010476, LMGP02030009, LMGP02030034, LMGP02020024, LMGP02030096","PE(16:1(9Z)/13:0), PE(12:0/17:1(9Z)), PE(17:1(9Z)/12:0), PE(14:0/15:1(9Z)), PE(15:0/14:1(9Z)), PE(13:0/16:1(9Z)), PE(14:1(9Z)/15:0), PE(15:1(9Z)/14:0), PE(P-16:0/14:0), PE(P-18:0/12:0), PE(O-16:0/14:1(9Z)), PE(P-14:0(13Me)/14:0(13Me))",PE(29:1)|PE(O-30:1)|PE(P-30:0),648.5 -> 507.5,PE
"LMGP02010739, LMGP02010394","PE(18:4(6Z,9Z,12Z,15Z)/13:0), PE(13:0/18:4(6Z,9Z,12Z,15Z))",PE(31:4),670.4 -> 529.4,PE
"LMGP02010431, LMGP02010594, LMGP02010392, LMGP02010393, LMGP02010680, LMGP02010711","PE(14:1(9Z)/17:2(9Z,12Z)), PE(17:2(9Z,12Z)/14:1(9Z)), PE(13:0/18:3(6Z,9Z,12Z)), PE(13:0/18:3(9Z,12Z,15Z)), PE(18:3(6Z,9Z,12Z)/13:0), PE(18:3(9Z,12Z,15Z)/13:0)",PE(31:3),672.5 -> 531.5,PE
"LMGP02010481, LMGP02010654, LMGP02010593, LMGP02010519, LMGP02010391, LMGP02010430, LMGP02010564, LMGP02010411","PE(15:1(9Z)/16:1(9Z)), PE(18:2(9Z,12Z)/13:0), PE(17:2(9Z,12Z)/14:0), PE(16:1(9Z)/15:1(9Z)), PE(13:0/18:2(9Z,12Z)), PE(14:1(9Z)/17:1(9Z)), PE(17:1(9Z)/14:1(9Z)), PE(14:0/17:2(9Z,12Z))",PE(31:2)|PE(P-32:1),674.5 -> 533.5,PE
"LMGP02010409, LMGP02010370, LMGP02011188, LMGP02011236, LMGP02010540, LMGP02010621, LMGP02010389, LMGP02011229, LMGP02020061, LMGP02020040, LMGP02020103","PE(14:0/17:0), PE(12:0/19:0), PE(19:0/12:0), PE(15:0/16:0), PE(17:0/14:0), PE(18:0/13:0), PE(13:0/18:0), PE(16:0/15:0), PE(O-20:0/12:0), PE(O-18:0/14:0), PE(O-16:0/16:0)",PE(31:0)|PE(O-32:0),678.5 -> 537.5,PE
"LMGP02010490, LMGP02010400, LMGP02010963, LMGP02010743","PE(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PE(13:0/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/13:0), PE(18:4(6Z,9Z,12Z,15Z)/15:1(9Z))",PE(33:5)|PE(P-34:4),696.5 -> 555.5,PE
"LMGP02011185, LMGP02011243, LMGP02011169, LMGP02011180, LMGP02011258, LMGP02011231, LMGP02011205, LMGP02011252, LMGP02011165, LMGP02011213, LMGP02011225, LMGP02020044, LMGP02020097, LMGP02020065","PE(19:0/15:0), PE(14:0/20:0), PE(21:0/13:0), PE(20:0/14:0), PE(12:0/22:0), PE(15:0/19:0), PE(18:0/16:0), PE(13:0/21:0), PE(22:0/12:0), PE(17:0/17:0), PE(16:0/18:0), PE(O-18:0/17:0), PE(O-16:0/19:0), PE(O-20:0/15:0)",PE(34:0)|PE(O-35:0),720.6 -> 579.6,PE
"LMGP02010606, LMGP02010498, LMGP02011133, LMGP02010967, LMGP02010405, LMGP02010748","PE(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PE(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0), PE(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z)), PE(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z))",PE(35:6)|PE(P-36:5),722.5 -> 581.5,PE
"LMGP02080001, LMGP02010052, LMGP02010802, LMGP02011193, LMGP02010877, LMGP02010530, LMGP02010607, LMGP02010109, LMGP02010448, LMGP02010578, LMGP02011043, LMGP02010420, LMGP02010848, LMGP02010510, LMGP02011073, LMGP02011270, LMGP02010039, LMGP02010044, LMGP02010774, LMGP02030051, LMGP02020070, LMGP02030071","None, PE(18:1(9Z)/18:1(9Z)), PE(19:1(9Z)/17:1(9Z)), PE(18:2(9Z,12Z)/18:0), PE(20:2(11Z,14Z)/16:0), PE(16:1(9Z)/20:1(11Z)), PE(17:2(9Z,12Z)/19:0), PE(18:1(6Z)/18:1(6Z)), PE(14:1(9Z)/22:1(11Z)), PE(17:1(9Z)/19:1(9Z)), PE(22:1(11Z)/14:1(9Z)), PE(14:0/22:2(13Z,16Z)), PE(20:1(11Z)/16:1(9Z)), PE(16:0/20:2(11Z,14Z)), PE(22:2(13Z,16Z)/14:0), PE(18:0(11Cp)/16:0(9Cp)), PE(18:1(9E)/18:1(9E)), PE(18:0/18:2(9Z,12Z)), PE(19:0/17:2(9Z,12Z)), PE(P-18:0/19:1(9Z)), PE(O-20:0/17:2(9Z,12Z)), PE(P-20:0/17:1(9Z))",PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),744.6 -> 603.6,PE
"LMGP02010129, LMGP02010856, LMGP02010914, LMGP02010757, LMGP02010943, LMGP02010116, LMGP02010855, LMGP02010648, LMGP02010884, LMGP02010114, LMGP02010115, LMGP02010118, LMGP02011108, LMGP02010671, LMGP02010699, LMGP02010727","PE(18:0/20:4(5E,8E,11E,14E)), PE(20:1(11Z)/18:3(9Z,12Z,15Z)), PE(20:3(8Z,11Z,14Z)/18:1(9Z)), PE(18:4(6Z,9Z,12Z,15Z)/20:0), PE(20:4(5Z,8Z,11Z,14Z)/18:0), PE(16:0/22:4(7Z,10Z,13Z,16Z)), PE(20:1(11Z)/18:3(6Z,9Z,12Z)), PE(18:1(9Z)/20:3(8Z,11Z,14Z)), PE(20:2(11Z,14Z)/18:2(9Z,12Z)), PE(20:0/18:4(6Z,9Z,12Z,15Z)), PE(18:1(9Z)/20:3(5Z,8Z,11Z)), PE(18:0/20:4(5Z,8Z,11Z,14Z)), PE(22:4(7Z,10Z,13Z,16Z)/16:0), PE(18:2(9Z,12Z)/20:2(11Z,14Z)), PE(18:3(6Z,9Z,12Z)/20:1(11Z)), PE(18:3(9Z,12Z,15Z)/20:1(11Z))",PE(38:4),768.6 -> 627.6,PE
"LMGP02011142, LMGP02011087, LMGP02010894, LMGP02010678, LMGP02010864, LMGP02010953, LMGP02010924, LMGP02010094, LMGP02010981, LMGP02011115, LMGP02010766, LMGP02040018","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0), PE(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)), PE(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), PE(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)), PE(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PE(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z)), PE(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)), PE(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z)), PE(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)), PE(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)), beta-hydroarchaetidylethanolamine",PE(40:6)|PE(dO-40:0),792.7 -> 651.7,PE
"LMGP02010822, LMGP02011120, LMGP02010986, LMGP02011011","PE(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:4(7Z,10Z,13Z,16Z)/19:1(9Z)), PE(20:5(5Z,8Z,11Z,14Z,17Z)/21:0), PE(21:0/20:5(5Z,8Z,11Z,14Z,17Z))",PE(41:5)|PE(P-42:4),808.6 -> 667.6,PE
"LMGP02011125, LMGP02010901, LMGP02011152, LMGP02010960, LMGP02011029, LMGP02010865, LMGP02010789, LMGP02011007, LMGP02011057, LMGP02010819, LMGP02020086, LMGP02030088","PE(22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z)), PE(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:2(11Z,14Z)), PE(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:0/19:1(9Z)), PE(20:1(11Z)/21:0), PE(19:0/22:1(11Z)), PE(21:0/20:1(11Z)), PE(22:1(11Z)/19:0), PE(19:1(9Z)/22:0), PE(O-20:0/22:1(11Z)), PE(P-20:0/22:0)",PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),816.7 -> 675.7,PE
"LMGP02011156, LMGP02010004","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0), PE(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PE(43:6),834.6 -> 693.6,PE
"LMGP02011127, LMGP02011015","PE(22:4(7Z,10Z,13Z,16Z)/21:0), PE(21:0/22:4(7Z,10Z,13Z,16Z))",PE(43:4),838.6 -> 697.6,PE
"LMGP02011160, LMGP02011272","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z)), PE(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PE(44:10),840.6 -> 699.6,PE
"LMGP02011014, LMGP02011096","PE(21:0/22:2(13Z,16Z)), PE(22:2(13Z,16Z)/21:0)",PE(43:2),842.7 -> 701.7,PE
"LMGP04010001, LMGP04010068","PG(12:0/13:0), PG(13:0/12:0)",PG(25:0),642.0 -> 453.0,PG
"LMGP04010046, LMGP04010109","PG(12:0/14:1(9Z)), PG(14:1(9Z)/12:0)",PG(26:1),654.0 -> 465.0,PG
"LMGP04010070, LMGP04010110, LMGP04010048, LMGP04010161","PG(13:0/14:1(9Z)), PG(14:1(9Z)/13:0), PG(12:0/15:1(9Z)), PG(15:1(9Z)/12:0)",PG(27:1)|PG(P-28:0),668.0 -> 479.0,PG
"LMGP04010164, LMGP04010052, LMGP04010113, LMGP04010278","PG(15:1(9Z)/14:1(9Z)), PG(12:0/17:2(9Z,12Z)), PG(14:1(9Z)/15:1(9Z)), PG(17:2(9Z,12Z)/12:0)",PG(29:2)|PG(P-30:1),694.0 -> 505.0,PG
"LMGP04010081, LMGP04010426","PG(13:0/18:4(6Z,9Z,12Z,15Z)), PG(18:4(6Z,9Z,12Z,15Z)/13:0)",PG(31:4),718.0 -> 529.0,PG
"LMGP04010080, LMGP04010281, LMGP04010398, LMGP04010079, LMGP04010118, LMGP04010367","PG(13:0/18:3(9Z,12Z,15Z)), PG(17:2(9Z,12Z)/14:1(9Z)), PG(18:3(9Z,12Z,15Z)/13:0), PG(13:0/18:3(6Z,9Z,12Z)), PG(14:1(9Z)/17:2(9Z,12Z)), PG(18:3(6Z,9Z,12Z)/13:0)",PG(31:3),720.0 -> 531.0,PG
"LMGP04010341, LMGP04010280, LMGP04010078, LMGP04010117, LMGP04010251, LMGP04010206, LMGP04010098, LMGP04010168","PG(18:2(9Z,12Z)/13:0), PG(17:2(9Z,12Z)/14:0), PG(13:0/18:2(9Z,12Z)), PG(14:1(9Z)/17:1(9Z)), PG(17:1(9Z)/14:1(9Z)), PG(16:1(9Z)/15:1(9Z)), PG(14:0/17:2(9Z,12Z)), PG(15:1(9Z)/16:1(9Z))",PG(31:2)|PG(P-32:1),722.0 -> 533.0,PG
"LMGP04010177, LMGP04010087, LMGP04010430, LMGP04010649","PG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(13:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:4(6Z,9Z,12Z,15Z)/15:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/13:0)",PG(33:5)|PG(P-34:4),744.0 -> 555.0,PG
"LMGP04010208, LMGP04010529, LMGP04010482, LMGP04010230, LMGP04010311, LMGP04010125, LMGP04010083, LMGP04010325, LMGP04010172, LMGP04010101, LMGP04010145, LMGP04010254, LMGP04010456, LMGP04010908, LMGP04010990, LMGP04030012, LMGP04030034, LMGP04030058, LMGP04020044, LMGP04020072, LMGP04020092","PG(16:1(9Z)/17:0), PG(20:1(11Z)/13:0), PG(19:1(9Z)/14:0), PG(17:0/16:1(9Z)), PG(18:0/15:1(9Z)), PG(14:1(9Z)/19:0), PG(13:0/20:1(11Z)), PG(18:1(9Z)/15:0), PG(15:1(9Z)/18:0), PG(14:0/19:1(9Z)), PG(15:0/18:1(9Z)), PG(17:1(9Z)/16:0), PG(19:0/14:1(9Z)), PG(16:0/17:1(9Z)), PG(16:0/16:0(9Cp)), PG(P-16:0/18:0), PG(P-18:0/16:0), PG(P-20:0/14:0), PG(O-20:0/14:1(9Z)), PG(O-18:0/16:1(9Z)), PG(O-16:0/18:1(9Z))",PG(33:1)|PG(O-34:1)|PG(P-34:0),752.0 -> 563.0,PG
"LMGP04030017, LMGP04030037, LMGP04030061, LMGP04020026","PG(P-16:0/19:1(9Z)), PG(P-18:0/17:1(9Z)), PG(P-20:0/15:1(9Z)), PG(O-18:0/17:2(9Z,12Z))",PG(O-35:2)|PG(P-35:1),764.0 -> 575.0,PG
"LMGP04030016, LMGP04030036, LMGP04030060, LMGP04020011, LMGP04020025, LMGP04020046","PG(P-16:0/19:0), PG(P-18:0/17:0), PG(P-20:0/15:0), PG(O-16:0/19:1(9Z)), PG(O-18:0/17:1(9Z)), PG(O-20:0/15:1(9Z))",PG(O-35:1)|PG(P-35:0),766.0 -> 577.0,PG
"LMGP04010185, LMGP04010293, LMGP04010092, LMGP04010435, LMGP04010653, LMGP04010818","PG(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)), PG(17:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z)), PG(13:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/15:1(9Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/13:0)",PG(35:6)|PG(P-36:5),770.0 -> 581.0,PG
"LMGP04010234, LMGP04010329, LMGP04010289, LMGP04010348, LMGP04010374, LMGP04010235, LMGP04010182, LMGP04010404, LMGP04010153, LMGP04010260, LMGP04010563, LMGP04010593, LMGP04030020, LMGP04030040, LMGP04020030, LMGP04020029, LMGP04020075","PG(17:0/18:3(6Z,9Z,12Z)), PG(18:1(9Z)/17:2(9Z,12Z)), PG(17:2(9Z,12Z)/18:1(9Z)), PG(18:2(9Z,12Z)/17:1(9Z)), PG(18:3(6Z,9Z,12Z)/17:0), PG(17:0/18:3(9Z,12Z,15Z)), PG(15:1(9Z)/20:2(11Z,14Z)), PG(18:3(9Z,12Z,15Z)/17:0), PG(15:0/20:3(8Z,11Z,14Z)), PG(17:1(9Z)/18:2(9Z,12Z)), PG(20:2(11Z,14Z)/15:1(9Z)), PG(20:3(8Z,11Z,14Z)/15:0), PG(P-16:0/20:2(11Z,14Z)), PG(P-18:0/18:2(9Z,12Z)), PG(O-18:0/18:3(9Z,12Z,15Z)), PG(O-18:0/18:3(6Z,9Z,12Z)), PG(O-16:0/20:3(8Z,11Z,14Z))",PG(35:3)|PG(O-36:3)|PG(P-36:2),776.0 -> 587.0,PG
"LMGP04030045, LMGP04030065, LMGP04020050","PG(P-18:0/19:1(9Z)), PG(P-20:0/17:1(9Z)), PG(O-20:0/17:2(9Z,12Z))",PG(O-37:2)|PG(P-37:1),792.0 -> 603.0,PG
"LMGP04010270, LMGP04010242, LMGP04010443, LMGP04010299, LMGP04010190, LMGP04010496, LMGP04010599, LMGP04010628, LMGP04010656, LMGP04010792, LMGP04030027, LMGP04030072, LMGP04030090, LMGP04020085","PG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z)), PG(17:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)), PG(17:2(9Z,12Z)/20:3(8Z,11Z,14Z)), PG(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PG(19:1(9Z)/18:4(6Z,9Z,12Z,15Z)), PG(20:3(8Z,11Z,14Z)/17:2(9Z,12Z)), PG(20:4(5Z,8Z,11Z,14Z)/17:1(9Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/17:0), PG(22:4(7Z,10Z,13Z,16Z)/15:1(9Z)), PG(P-16:0/22:4(7Z,10Z,13Z,16Z)), PG(P-20:0/18:4(6Z,9Z,12Z,15Z)), PG(P-18:0/20:4(5Z,8Z,11Z,14Z)), PG(O-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",PG(37:5)|PG(O-38:5)|PG(P-38:4),800.0 -> 611.0,PG
"LMGP04010509, LMGP04010672, LMGP04010697, LMGP04010805","PG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)), PG(20:5(5Z,8Z,11Z,14Z,17Z)/21:0), PG(21:0/20:5(5Z,8Z,11Z,14Z,17Z)), PG(22:4(7Z,10Z,13Z,16Z)/19:1(9Z))",PG(41:5)|PG(P-42:4),856.0 -> 667.0,PG
"LMGP04010004, LMGP04010841","PG(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)), PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/21:0)",PG(43:6),882.0 -> 693.0,PG
"LMGP04010701, LMGP04010812","PG(21:0/22:4(7Z,10Z,13Z,16Z)), PG(22:4(7Z,10Z,13Z,16Z)/21:0)",PG(43:4),886.0 -> 697.0,PG
"LMGP04010700, LMGP04010781","PG(21:0/22:2(13Z,16Z)), PG(22:2(13Z,16Z)/21:0)",PG(43:2),890.0 -> 701.0,PG
"LMGP06010003, LMGP06010036","PI(12:0/13:0), PI(13:0/12:0)",PI(25:0),730.4 -> 453.4,PI
"LMGP06010016, LMGP06010038, LMGP06010078, LMGP06010129","PI(12:0/15:1(9Z)), PI(13:0/14:1(9Z)), PI(14:1(9Z)/13:0), PI(15:1(9Z)/12:0)",PI(27:1)|PI(P-28:0),756.5 -> 479.5,PI
"LMGP06010020, LMGP06010081, LMGP06010132, LMGP06010246","PI(12:0/17:2(9Z,12Z)), PI(14:1(9Z)/15:1(9Z)), PI(15:1(9Z)/14:1(9Z)), PI(17:2(9Z,12Z)/12:0)",PI(29:2)|PI(P-30:1),782.5 -> 505.5,PI
"LMGP06010049, LMGP06010394","PI(13:0/18:4(6Z,9Z,12Z,15Z)), PI(18:4(6Z,9Z,12Z,15Z)/13:0)",PI(31:4),806.4 -> 529.4,PI
