lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023
PE (32:3),-0.016122861037970646,8.177338228075486,0.0011981920997641282,0.9723868109496026,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,172221.43399047852,184358.83331298828,161563.67343139648,175114.7911376953,160174.8936767578,180806.95275878903,185133.37530517575,187362.59118652344,149138.2308807373,50290.68280029297
PE (32:4),-0.13018965040286049,6.923515120681,0.07832646567612755,0.7795782740511145,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,71439.10534667969,70215.6851196289,61371.28430175781,59103.803619384766,62378.62380981445,80647.6462097168,72167.986328125,65082.26544189453,69488.46559143066,51685.40298461914
PE (32:5),0.4055627719365926,7.136091619364396,0.7476024690145096,0.38723636647357473,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,71048.204833984375,69366.72448730469,63472.82489013672,55594.724060058594,161359.4732055664,73927.42517089844,64276.20446777344,70940.92529296875,57212.36395263672,67241.04461669922
PE (34:1),-0.02177574972465447,8.704795197556775,0.002186014833569061,0.9627086240606944,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,192701.3913269043,213213.67401123047,511333.20153808594,198917.455078125,145751.81271362305,274734.0186767578,211544.17364501956,365012.7864990234,184711.49322509769,52022.14367675781
PE (34:2),-0.04175308926390875,7.0507746619100224,0.00804043301513957,0.9285506789069771,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,73599.92559814453,82175.90576171875,85629.26611328125,63957.72427368164,63406.84423828125,83776.94680786133,64081.964263916016,97770.3076171875,63147.884216308594,52828.1637878418
PE (34:3),-0.005115847839217267,6.663010843812992,1.2059657183272066e-4,0.9912380894799299,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,60757.76385498047,60637.52487182617,56885.30400085449,48179.14297485352,47406.64364624024,66555.004638671875,56023.364196777344,50760.16403198242,48529.06311035156,55874.96395874024
PE (34:4),0.02875326636652022,6.406513949524016,0.003806125730861254,0.9508066724637667,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,50564.40344238281,51697.58346557617,46428.863708496094,38637.84295654297,42423.42318725586,55567.44445800781,45379.52346801758,42499.40270996094,38752.86239624024,48958.36328125
PE (34:5),-0.0922311587727958,7.3484509784507175,0.039279558296129835,0.8428958541584711,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,106869.5864868164,106803.20703125,92702.265380859375,67069.324951171875,68206.70513916016,124391.1098022461,101024.74618530272,78414.92559814453,74101.2847290039,74190.104736328125
PE (34:6),0.06638629599748516,6.86057313345121,0.020268731150608232,0.8867891049366156,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,69216.9849243164,69373.044921875,57060.78393554688,55158.78448486328,71923.60546875,74780.2857055664,61457.543884277344,63138.96417236328,52197.62384033203,57863.9440612793
PE (36:0),-0.21943713046675625,7.987892316407755,0.2229036634453223,0.6368363234323646,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,118755.72857666016,121068.58911132812,249905.1418762207,108457.06802368164,99832.96685791016,206373.65618896484,132945.00997924805,185379.63247680664,130815.3285522461,59809.82385253906
PE (36:1),0.34197156010386626,9.13649234513533,0.5329126030264888,0.4653849081696925,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,257253.56158447263,318847.16326904297,821911.90087890625,282276.8026123047,219781.2154541016,314689.60345458984,264106.02337646484,403051.85009765625,226926.11395263672,60567.34436035156
PE (36:3),-0.12563785961551388,7.371304320942481,0.07293960772130959,0.7871038336343722,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,88336.26672363281,96325.8663330078,119612.24826049805,83382.965087890625,69517.58477783203,111959.9878540039,98921.3275756836,116180.44973754884,76930.44589233398,54986.563903808594
PE (36:4),-0.2777453850758364,8.48035167718574,0.35743304639981943,0.5499353235288702,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,162690.63049316406,165762.21215820312,364818.5418701172,147112.63006591797,131257.8087158203,278199.33880615234,197238.79290771484,288006.28106689453,187002.9920654297,73179.7250366211
PE (36:5),-0.0835068431846484,6.851568542633076,0.03219313018007597,0.8576044413034378,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,72691.88543701172,71187.10482788086,63010.56411743164,54952.08392333984,50201.12356567383,78252.62469482422,67601.16442871094,67767.5244140625,53577.14404296875,53825.96405029297
PE (36:6),-0.06280372214763957,6.768352319665942,0.018200477195989606,0.8926837096039477,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,63078.60397338867,68594.344970703125,56875.12377929688,52385.723693847656,50822.68353271485,77793.68518066406,60141.02453613281,55471.28384399414,52593.32374572754,56641.84390258789
PE (36:7),0.05015136136928649,6.575357285709458,0.011572473839351005,0.9143324853042776,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,58292.363830566406,59406.64465332031,54917.42401123047,50357.12356567383,42325.58276367188,59515.88366699219,50492.40365600586,52240.1032409668,44729.54312133789,48742.32336425781
PE (36:8),0.11236948293055513,7.326012838265172,0.05799526856128523,0.8096930249069002,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,83571.00604248047,104450.46752929688,120997.8685913086,86935.56707763672,76622.62548828125,96517.408203125,84208.52520751953,95941.20663452148,76875.08605957031,58118.60437011719
PE (38:0),-0.07277211340476554,8.383148628527207,0.024443435083412623,0.8757619041193131,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,169398.33056640625,158546.96911621094,358387.5340576172,150278.93170166016,131781.13012695312,262306.2798461914,174315.65057373047,214216.5955810547,168119.25256347656,72184.90588378906
PE (38:0)_2,-0.12001031712532394,8.386657352814769,0.06654542803153163,0.7964346868523068,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,169547.97143554688,156172.0499267578,351369.9623413086,149333.89208984375,132917.36853027344,278558.69885253906,181098.83184814453,205195.55017089844,172629.5323486328,67109.26397705078
PE (38:1),0.060048557178021,7.703079408258582,0.016586910069236183,0.8975236772535904,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,110074.7080078125,115817.72680664062,195293.1737060547,98840.40789794922,96826.90588378906,138464.55053710938,105895.30786132812,138117.92803955078,96305.3856201172,59624.66455078125
PE (38:2),0.19943259434269517,7.414384330079934,0.18217536588781513,0.6695103924135605,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,103179.02770996094,98100.92639160156,142802.6103515625,99562.4263305664,73704.22540283203,100242.58819580078,91422.28692626952,101125.3657836914,71535.62490844727,60375.42492675781
PE (38:3),-0.19702280294575555,8.45028515132021,0.17962369643646525,0.6716968294774895,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,168522.21020507812,160741.451171875,371555.9915161133,156816.45068359375,125058.34942626952,274412.50341796875,191857.15368652344,267357.10205078125,174310.86975097656,65347.90435791016
PE (38:5),-0.14572231826442353,8.987989378702093,0.09816676317859674,0.7540407805196065,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,222908.3555908203,249111.99951171875,599726.0632324219,217657.87768554688,188465.0720214844,379571.1047973633,263377.4570922852,402690.8424682617,270807.56213378906,57860.28399658203
PE (38:6),-0.607222141282227,9.97410389845902,1.7129863629124884,0.1905983631888826,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,356927.0231933594,381135.8875732422,1115205.1264648438,353961.6632080078,307938.2802734375,992508.4794921876,607292.7166748047,887661.8643188477,591610.7357788086,71421.02490234375
PE (38:7),-0.016639315452750617,9.565428643543234,0.0012762189508066513,0.9715022686413304,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,485848.49822998047,379863.7474365234,455524.1460571289,580218.8879394531,345931.1182861328,496837.0963745117,353105.70556640625,643243.8280029297,368436.4611816406,115742.64880371094
PE (38:8),0.06454223567989346,7.335350143080396,0.019159694834570473,0.8899096377779632,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,94263.0675048828,99839.7866821289,97801.46746826172,86126.366455078125,83107.08563232422,103691.0263671875,84146.30548095703,95686.14617919922,74504.38513183594,66760.24517822266
PE (38:9),0.2349568361878287,7.40933820623739,0.2525500895048367,0.6152851773660137,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,98409.28582763672,104569.90887451172,138363.89068603516,91818.386962890625,80365.54522705078,97380.68737792967,93708.4868774414,91585.3666381836,70014.5249633789,68791.42498779297
PE (40:0) | PEp (42:6),-0.12726262606360464,10.19815303932253,0.07484354137659466,0.7844108821090106,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,685876.4397583008,626185.5817871094,621580.4085693359,507540.6408691406,545803.5051269531,800198.19775390625,713660.6779785156,558756.7760620117,562627.7478637695,739565.6359863281
PE (40:0) | PEp (42:6)_2,-0.0930569281649514,10.092183876432435,0.03998829819101957,0.8415034623968435,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,603920.4534912109,574450.5363769531,615475.5221557617,464967.7630004883,532328.8236694336,719276.8778076172,639406.1754150391,547221.0676879883,505161.4763183594,704371.3571777344
PE (40:1),5.427863577495178e-4,6.822695079586179,1.357362179987831e-6,0.9990704177222709,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,70193.66497802734,70061.24523925781,59299.28472900391,58536.724853515625,49855.70364379883,72810.76477050781,64397.40447998047,60178.70407104492,51317.162994384766,60797.52395629883
PE (40:10),-0.07144458285376169,7.767563007063544,0.02355876996250572,0.8780129292378348,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,128756.5101928711,108774.78576660156,117412.88708496094,135896.91082763672,118259.14825439452,162900.990234375,96610.82611083984,169137.81268310547,97040.64611816406,67112.2446899414
PE (40:2),-0.06686515014917205,7.71488892623847,0.02063319203671199,0.8857827118936382,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,121558.4896850586,113159.72845458984,109192.7885131836,101073.14654541016,104079.0881652832,141695.30920410156,118208.70935058594,138472.5887451172,72104.26544189453,124172.42895507812
PE (40:3),-0.0438602265441843,7.330709044250536,0.008872990278518955,0.9249530242515549,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,99568.70654296876,91197.46649169922,112052.3486328125,77745.90509033203,67894.10467529297,113235.48876953124,90775.72637939452,94619.54638671876,74415.4457397461,64576.34442138672
PE (40:4),-0.17172419156534635,8.80614406089664,0.13639345679803228,0.7118930596812835,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,206671.3326416016,186923.17456054688,534348.9006347656,185356.9742431641,164087.21118164062,369221.6298828125,249479.69677734372,320296.03759765625,218520.57653808597,70988.00439453125
PE (40:5),-0.2675022098967447,8.980130012320396,0.33150659600505605,0.5647732935859605,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,229401.3387451172,230035.23852539065,556275.206237793,214503.39739990237,174250.95190429688,437240.2690429688,273071.9189453125,396678.18713378906,253974.4393310547,68147.14532470703
PE (40:7),-0.2344734807582208,8.607021243150957,0.25456432631563075,0.6138793746260235,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,178487.8927001953,197748.89331054688,395570.04162597656,151515.53149414062,154594.8302001953,316690.32373046875,229236.8599853516,285049.1793823242,191215.71466064453,76985.52502441406
PE (40:8),0.027389051827002003,7.3230773318603335,0.003453801392615752,0.953136059310428,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,91292.78619384766,95728.7465209961,87262.92626953125,79471.10559082031,91176.8257446289,101895.8275756836,84553.90563964844,91674.18566894533,77233.66564941406,73820.48571777344
PE (40:9),0.01484608172948314,7.055886579819743,0.0010150959474231058,0.9745832429115693,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,84437.10498046875,74746.0249633789,70963.60485839844,73400.885498046875,61082.20391845703,89511.40588378906,70852.90533447266,69128.96514892578,62451.46432495117,68818.30487060547
PE (42:0),0.009344588169488684,6.829664124823612,4.022172257123202e-4,0.9839992152882641,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,67245.54425048828,61247.244689941406,53130.303955078125,50731.26400756836,61826.44454956055,76234.0650024414,59089.56427001953,59094.36462402344,43964.6828918457,80385.34509277344
PE (42:1),-7.206289540518546e-4,7.0171923693418,2.3926696144371817e-6,0.9987658121818622,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,80931.18585205078,67585.94512939453,77086.88595581055,83888.76574707031,59171.94430541992,80123.86584472656,71070.84484863281,92693.48788452148,57040.12448120117,44949.74362182617
PE (42:10),-0.01169661852435791,7.435979513499919,6.305310166681011e-4,0.9799669234046847,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,107693.86767578124,94947.025634765625,116823.02947998048,88718.505859375,66012.46405029297,120221.0078125,91929.2056274414,105109.4891357422,69129.1851196289,88553.50668334961
PE (42:11),0.024997029362651465,9.148876898173132,0.0028771419634381346,0.9572227863714353,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,346742.6225585937,283145.6584472656,258766.63671875,237020.95642089844,238649.720703125,336079.50744628906,274845.4053955078,231877.8159790039,239085.26123046875,567797.3109130859
PE (42:2),0.0959945241667607,7.431834227874402,0.042344972253886226,0.8369635923804194,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,117680.9093017578,103222.68853759766,122090.12731933594,101732.84631347656,68732.46490478516,110175.44714355467,86668.9058227539,127458.84686279295,65980.205322265625,54594.463134765625
PE (42:2)_2,0.11618646779102448,7.366908623555796,0.061995168773137266,0.803369839118583,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,112319.08764648438,89643.6879272461,118007.04833984376,106556.0085144043,67236.50393676758,103248.1275024414,78270.70489501953,123858.24884033205,65511.88540649414,50915.143798828125
PE (42:3),-0.11653590051917014,7.225426811607286,0.06274165026729861,0.8022139779426205,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,87045.94512939453,82296.60626220703,74656.765380859375,64348.70471191406,80232.68664550781,112199.82806396484,77081.02587890625,80656.34600830078,72275.46594238281,82177.765625
PE (42:4),-0.006016905700213296,6.602857992031541,1.6682281267499377e-4,0.9896948170524255,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,58046.42401123047,57864.52429199219,51978.54415893555,51386.68353271485,46916.50384521485,61524.60412597656,52206.82379150391,57988.724365234375,45284.183197021484,47901.96307373047
PE (42:5),-0.02453553180002518,6.640595489920642,0.0027752520523733892,0.9579863478445032,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,62555.6845703125,61479.06393432617,55426.86389160156,53681.083984375,40450.782958984375,70070.944580078125,52993.403381347656,53321.5234375,47786.64340209961,48342.28338623047
PE (42:6),-0.06343971077084315,6.755990440536533,0.01857124218122408,0.8916028234418794,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,67285.26477050781,63977.62438964844,57907.48416137695,54569.403747558594,48987.8235168457,76354.86538696289,61058.74432373047,61370.263916015625,48814.6233215332,51214.32336425781
PE (42:7),0.0708331081143732,6.874311680142539,0.023072125508235786,0.8792696624284958,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,72783.185546875,67896.20495605469,68594.784423828125,57633.584228515625,58357.80419921875,77579.80535888672,59538.92456054688,62347.70440673828,51500.70361328125,62931.244384765625
PE (42:9),0.031433775349693834,7.44094019633184,0.004548744474959676,0.9462279389848538,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,107519.7681274414,89783.24523925781,119554.20770263672,108842.04736328124,74801.06546020508,114205.7494506836,79611.205322265625,127197.9291381836,77644.02557373047,60611.303955078125
PE (44:0),0.02899773847698415,6.217312462223519,0.0038710514393187623,0.9503894080639856,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,46133.062911987305,38993.24252319336,37687.82267761231,40903.2229309082,38189.98310089111,50326.54362487793,39747.30229187012,37956.702880859375,32796.22211456299,41320.12312316895
PE (44:1),-1.029850700897691e-4,6.176410272851622,4.8875172353746166e-8,0.9998236058374227,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,48105.443534851074,42884.48335266113,33211.82206726074,34496.642486572266,32477.08213043213,49304.54325866699,38533.48267364502,35213.5622253418,31411.482456207275,46303.14366149902
PE (44:12),0.11618041240318328,6.652825786831595,0.0619867662210325,0.8033828916848126,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,63115.54428100586,60814.26461791992,63058.24493408203,52271.24353027344,45284.84371948242,65093.9642944336,52799.38345336914,54213.16342163086,40281.86251831055,52815.76443481445
PE (44:2),0.04378593913739115,6.234715152835936,0.008822606367402841,0.9251657712802588,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,48847.063720703125,42078.56301879883,37326.122467041016,41859.74298095703,36952.54260253906,48901.08352661133,41608.26330566406,41813.86306762695,31025.142211914062,39921.40255737305
PE (44:3),0.061344839943972544,6.310061008477591,0.01730905660207327,0.8953292504475149,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,53781.003662109375,47251.063079833984,39392.663146972656,39965.14294433594,34507.78244018555,49010.64343261719,42610.843017578125,41338.6828918457,33556.80253601074,49494.123046875
PE (44:4),0.02832161568072536,6.196420593341292,0.0036927022382826635,0.9515442873307195,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,46217.0032043457,42603.64315795898,37414.7024230957,41697.40301513672,32990.74230957031,49406.34381103516,39633.10287475586,37149.44256591797,33140.5421295166,39237.1830444336
PE (44:5),0.03796872580460379,6.329814743890425,0.006635159165625737,0.9350789287105427,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,52107.263916015625,48135.52359008789,41476.62298583984,44645.2431640625,35618.16244506836,55609.72430419922,43227.82318115234,41108.502990722656,34826.722595214844,42072.36312866211
PE (44:6),-0.11328299176200235,6.451884930003827,0.05928166365561083,0.8076349235738363,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,51879.00360107422,51018.64340209961,39126.06280517578,42397.7825012207,42033.2829284668,61859.82421875,44831.20318603516,48250.40319824219,43588.40286254883,50487.563568115234
PE (44:7),0.03748993172895759,6.5039576590461214,0.0064690314416111505,0.935895037532079,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,55814.10443115234,49461.36349487305,46872.10357666016,54745.50347900391,46005.40362548828,61677.184631347656,47911.22302246094,49767.9033203125,41003.52310180664,42247.16329956055
PE (44:8),0.017041168579527574,6.402871207096492,0.0013373440449413465,0.9708280914114945,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,52956.44409179688,47017.22338867188,46999.82354736328,46520.28317260742,38027.8427734375,53509.16387939453,47816.06359863281,47802.34362792969,36401.6823425293,44680.182678222656
PE (46:1),-0.00961950804888608,5.917779872987825,4.264161584046633e-4,0.9835249772123122,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,38747.24267578125,36345.42250061035,30332.142250061035,31683.722274780277,26652.742156982426,37962.50276184082,29962.742065429688,34745.62237548828,30614.102081298828,32585.64263916016
PE (52:4),-0.15318345854235196,5.541742059286459,0.10847707455201316,0.7418846708210096,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,30461.942443847656,25062.161849975582,24132.681579589844,22938.481689453125,20333.54136657715,36003.06246948242,25263.92204284668,29815.7223815918,19891.54123687744,21515.601501464844
PEo (18:0),-0.05883895540998109,6.920781437400765,0.01597376871944789,0.8994252948025353,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,75195.80480957031,77633.92565917969,54051.38371276856,86090.86529541016,64943.70495605469,82564.62487792969,48356.383361816406,95847.406982421875,77417.90447998047,12523.880874633787
PEo (18:1),0.09441936747875834,7.886815387704134,0.04096913471676089,0.8395975116373948,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,158602.2300415039,122476.92971801758,66611.02384567261,274937.6385192871,121009.78741455078,168129.41235351562,17352.401336669922,244741.0719604492,146765.36883544922,2986.280235290528
PEo (20:0),0.16353221932947615,5.904156386353751,0.12262308259050769,0.7262067761121039,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,40041.042572021484,40742.703048706055,38724.642822265625,1850.440143585205,36070.58264160156,36968.5224609375,34761.88259887695,2612.5601692199707,36323.202880859375,50394.444076538086
PEo (28:0),0.01583387876986138,6.686933657091739,0.0011546193909452995,0.9728933456937013,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,63986.66418457031,63499.80505371094,58432.163330078125,48085.54341125488,41661.06266784668,66857.26419067383,56953.10321044922,50213.04386901856,45350.2229309082,64770.42544555664
PEo (30:0),0.14848079451411175,10.06866781692618,0.10115115009830333,0.7504525579072501,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,626733.8186645508,455000.4356689453,576084.8134155273,1273750.7508239746,485816.0946044922,602326.8801879883,379120.5016174317,1127907.279876709,454103.3826599121,42619.00257873535
PEo (32:1),0.020414717675305307,7.014518677109063,0.0019191337967185973,0.9650575144275108,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,75853.8853149414,74267.864990234375,70745.60565185547,68659.60461425781,59904.74444580078,77582.02606201172,72172.28509521484,65487.22454833984,63256.30487060547,74534.8853149414
PEo (32:5),0.07108317769490967,6.4626913769366805,0.02323469736802508,0.8788483338429853,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,53400.50442504883,60795.96453857422,46805.18371582031,42115.44345092773,45443.84313964844,54839.8034362793,46099.96353149414,48073.72280883789,42457.5832824707,42055.64291381836
PEo (34:0),-0.07069961877477153,6.830091669354024,0.023068871279519954,0.8792781117134238,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,65457.22470092773,69974.40460205078,61835.984802246094,56280.56362915039,49094.22314453125,70473.32452392578,60793.324645996094,69213.80480957031,56580.74362182617,61414.24447631836
PEo (34:1),0.02587751075967157,7.165158858305422,0.0030832077907234634,0.955718906739556,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,73200.68493652344,80553.64520263672,106589.8076171875,65107.44403076172,60272.403717041016,88872.68566894531,71248.90606689453,83802.906982421875,62263.04397583008,89238.78762817383
PEo (34:2),0.16238897319555096,7.507970530652425,0.12093094262900195,0.7280269923890235,0.9998955566973985,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,PE,108891.08917236328,107043.6278076172,133152.11010742188,101592.7670288086,92836.445556640625,107130.06848144533,84286.545166015625,120799.70852661131,82850.02584838867,64707.64520263672
