lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
PE (42:4),-0.06692407224230433,6.62349724890455,0.015558124271365159,0.9007355564438784,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61524.60412597656,52206.823791503906,57988.724365234375,45284.183197021484,61351.56427001953,54260.00396728515,31433.162269592285,41475.04263305664,42793.28298950195,47901.96307373047
PE (42:5),-0.08944153712952792,6.683729361587935,0.027770981014782592,0.8676483804860657,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,70070.944580078125,52993.403381347656,53321.5234375,47786.64340209961,64100.84454345703,54428.823181152344,33997.26235961914,44696.863372802734,45748.54348754883,48342.28338623047
PE (42:6),0.003939065645177902,6.77021916420025,5.400196209848218e-5,0.9941367161089583,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,76354.86538696289,61058.74432373047,61370.263916015625,48814.6233215332,66062.68426513672,60284.364196777344,31401.742126464844,45832.723236083984,50801.80337524414,51214.32336425781
PE (42:7),-0.12271082139031515,6.886055082671561,0.05222169699383272,0.8192414882229503,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,77579.80535888672,59538.924560546875,62347.70440673828,51500.70361328125,67824.44525146484,65919.064697265625,36794.06256103515,56035.14343261719,54087.56414794922,62931.244384765625
PE (42:9),0.11932762463057223,7.348563127796554,0.04969113993195151,0.8236015872394569,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,114205.7494506836,79611.205322265625,127197.9291381836,77644.02557373047,96084.7260131836,91534.48724365234,34528.04281616211,96460.76690673828,69067.34558105469,60611.303955078125
PE (44:0),-0.16063189759798674,6.269009759798914,0.08937647688230754,0.7649713375900901,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,50326.54362487793,39747.30229187012,37956.702880859375,32796.22211456299,53505.183502197266,43218.403747558594,23450.14172744751,33127.402282714844,31173.482299804688,41320.123123168945
PE (44:1),-0.16205070187138823,6.241841248277798,0.0909578437476739,0.7629629691364215,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,49304.54325866699,38533.48267364502,35213.5622253418,31411.482456207275,50476.34410858154,39074.68257904053,24431.86181640625,30370.182159423828,31392.42214202881,46303.14366149902
PE (44:12),-0.12042100808659521,6.63966536812124,0.050293976692273645,0.8225525198020663,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,65093.964294433594,52799.38345336914,54213.16342163086,40281.86251831055,66323.52410888672,53288.20373535156,28614.662071228027,45499.26318359375,43930.68313598633,52815.76443481445
PE (44:2),-0.25021458680495867,6.3246787067762,0.2162112000251568,0.6419420831169215,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,48901.08352661133,41608.26330566406,41813.86306762695,31025.142211914062,56689.60333251953,41544.003326416016,28594.201725006104,34562.64208984375,34012.002380371094,39921.40255737305
PE (44:3),-0.19989505368401594,6.3637383080826915,0.1382318713966697,0.7100451368388847,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,49010.64343261719,42610.843017578125,41338.6828918457,33556.80253601074,51180.16342163086,42332.72326660156,27932.442138671875,35370.88250732422,36689.342346191406,49494.123046875
PE (44:4),-0.18900002327174978,6.263453621004547,0.12361838864967467,0.725142714564743,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,49406.34381103515,39633.10287475586,37149.44256591797,33140.5421295166,50140.94329833984,40639.22268676758,28269.581775665283,29963.88192749023,33438.522216796875,39237.183044433594
PE (44:5),-0.17101883213160338,6.3829365816062476,0.101275756060204,0.7503040151206188,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,55609.72430419922,43227.823181152344,41108.502990722656,34826.722595214844,53839.04364013672,48734.98321533203,26877.54190063477,35554.302825927734,36290.162689208984,42072.36312866211
PE (44:6),-0.0016269085012288742,6.493137291971211,9.21046103030676e-6,0.9975785244988813,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61859.82421875,44831.20318603515,48250.40319824219,43588.40286254883,55680.90414428711,46228.063415527344,27094.461906433105,35394.982482910156,38968.92283630371,50487.563568115234
PE (44:7),-0.07322366817108518,6.507418794976283,0.01862154257014481,0.8914570330163517,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,61677.184631347656,47911.22302246094,49767.9033203125,41003.52310180664,54146.58349609375,47192.22329711914,29279.322265625,45718.023193359375,39101.483001708984,42247.16329956055
PE (44:8),-0.16658351276877825,6.4621379576213105,0.09610487564503956,0.7565549762818725,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,53509.16387939453,47816.06359863281,47802.34362792969,36401.6823425293,57767.624114990234,49946.54360961914,28761.421920776367,39683.56268310547,35632.16271972656,44680.182678222656
PE (46:1),-0.1513389287856913,5.983752988978901,0.0793562995066388,0.778171636011173,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,37962.50276184082,29962.742065429688,34745.62237548828,30614.102081298828,42830.04309082031,32985.762268066406,20710.401405334473,26916.96200561523,27062.701858520508,32585.642639160156
PE (52:4),-0.07869252916425429,5.640986761680259,0.021502436635955746,0.8834184752561937,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,36003.06246948242,25263.92204284668,29815.722381591797,19891.54123687744,31303.022232055664,25348.4416885376,18264.801345825195,21123.68147277832,21115.30145263672,21515.601501464844
PEo (18:0),0.09702194780151897,6.885915660857899,0.032834140173690685,0.8562090781603959,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,82564.62487792969,48356.383361816406,95847.406982421875,77417.90447998047,68434.84518432617,73352.38534545898,15873.121112823486,94478.68685913086,61698.66418457031,12523.880874633787
PEo (18:1),0.251308734881813,7.686615689661021,0.22093696133379126,0.6383269263944211,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,168129.41235351562,17352.401336669922,244741.0719604492,146765.36883544922,88891.66566467285,142770.71334838867,5630.180393218994,245327.7536315918,74815.1655883789,2986.2802352905273
PEo (20:0),-0.28282679301418945,5.954966675638179,0.2759117650601297,0.5993933972605545,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,36968.5224609375,34761.88259887695,2612.5601692199707,36323.202880859375,36508.081939697266,35661.482421875,22160.401580810547,15283.621147155762,29335.7822265625,50394.444076538086
PEo (28:0),-0.15026747232691695,6.738392302620322,0.07824236308238142,0.7796935881936431,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,66857.26419067383,56953.10321044922,50213.043869018555,45350.2229309082,66828.90417480469,66795.44430541992,25904.281951904297,48961.7033996582,47881.92323303223,64770.42544555664
PEo (30:0),0.37972308266329613,9.766783617855895,0.5052751313273802,0.4771914002405891,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,602326.8801879883,379120.5016174317,1127907.279876709,454103.3826599121,392232.96560668945,525280.4710388184,23502.061813354492,1027866.1252593994,263581.3807373047,42619.00257873535
PEo (32:1),-0.238338428811886,7.1094662205376835,0.19626186780692478,0.6577552299147037,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,77582.02606201172,72172.28509521484,65487.22454833984,63256.30487060547,81184.94616699219,76362.72442626953,48284.9035949707,66968.12506103516,61535.884765625,74534.8853149414
PEo (32:5),-0.11906230794093449,6.472294230819048,0.04916713237389558,0.8245189144642703,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,54839.8034362793,46099.96353149414,48073.72280883789,42457.5832824707,52302.68395996094,46034.20330810547,28231.061798095703,43061.14297485352,43602.36289978027,42055.64291381836
PEo (34:0),6.014870638084555e-4,6.848422672639327,1.2590153346536681e-06,0.9991047270140444,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,70473.32452392578,60793.324645996094,69213.80480957031,56580.74362182617,67218.92413330078,63391.60482788086,27093.56212234497,57004.86404418945,55357.88400268555,61414.24447631836
PEo (34:1),0.03727872390595126,7.120042343939107,0.004840722010669651,0.9445316990877467,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,88872.68566894531,71248.90606689453,83802.906982421875,62263.04397583008,78657.66473388672,70563.58502197266,29313.401958465576,66999.5837097168,69418.00555419922,89238.78762817383
PEo (34:2),0.12884549245991536,7.342792447312902,0.05794569720001164,0.8097728150661617,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,107130.06848144533,84286.545166015625,120799.70852661131,82850.02584838867,93294.78701782228,84561.72573852539,31933.142013549805,97547.72811889648,76969.54638671875,64707.64520263672
PEo (34:3),-0.014547812769084205,6.63000368274958,7.362214473687345e-4,0.9783533344519932,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,62402.5244140625,52314.7434387207,55549.34390258789,49794.70388793945,58090.26452636719,57702.6044921875,25005.84161376953,45347.08282470703,46661.623291015625,51130.02337646485
PEo (34:4),-0.20431633324208887,6.636474538842502,0.144395008643869,0.7039502903609174,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,60597.804138183594,53803.06335449219,46162.723205566406,42367.243103027344,66599.54431152344,57064.104064941406,31786.362422943115,42283.68325805664,41446.3830871582,54821.244232177734
PEo (36:0),-0.07827216151747697,6.525284078709572,0.021274763586689005,0.8840329267353463,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,59330.14407348633,49994.48278808594,48667.7434387207,41543.283203125,55579.62380981445,52393.543548583984,26786.701789855957,44015.74319458008,38816.04290771485,47888.66329956055
PEo (36:1),0.11370175188151371,6.971520282313834,0.045110236545838234,0.8318014562608075,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,77646.6852722168,67480.56436157227,90181.7667236328,70191.384765625,78624.86639404297,68186.92483520508,27655.82179260254,61104.56430053711,61800.52429199219,46045.104095458984
PEo (36:2),0.16841815557305354,7.1525218405265685,0.09908284542939327,0.7529330436653234,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,88423.22662353516,91593.64697265624,98241.52642822266,70779.40533447266,86115.74621582031,79278.64544677734,28715.342037200928,62982.884185791016,70934.02456665039,60238.78433227539
PEo (36:3),0.22121563265005575,7.148494463018112,0.17110568242651425,0.6791310164908344,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,96551.96618652344,86930.32577514648,105171.2678527832,69956.92449951172,90162.94595336914,77896.52615356445,24860.44164276123,65456.62390136719,69075.72525024414,54553.723693847656
PEo (36:4),0.043673380255020676,7.080887095698965,0.006644911870125725,0.9350313395445029,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,95222.12677001952,79189.66561889648,78640.68637084961,61634.14453125,90751.825927734375,81019.20614624023,25320.441844940186,63800.684967041016,65351.78482055664,58951.66506958008
PEo (36:5),0.19136635692301393,6.786865348315133,0.12797680683479484,0.7205390472285276,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,79590.08514404297,60611.684143066406,73115.02459716797,55549.04425048828,65726.00509643555,59482.58499145508,22330.481693267822,52713.86338806152,49022.363189697266,52111.863830566406
PEo (38:0),0.39660773132924465,8.9721248643218,0.5513015429951338,0.4577863715510112,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,378051.5602416992,274026.8442687988,529550.8460083008,244269.28125,248295.6967163086,311507.16522216797,35859.18236923218,434109.3088378906,176599.2120361328,98827.6455078125
PEo (38:1),0.005014532654011912,7.162011798276428,8.751895290970424e-5,0.992535773951588,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,96572.30682373048,78046.10479736328,83847.62677001953,67985.86486816406,84167.84533691406,78842.14636230469,38610.84281158447,68399.52453613281,68185.32489013672,64799.56494140625
PEo (38:2),-0.09568830821942134,7.192002930744954,0.03178039373290176,0.8585104955905382,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,90720.60614013672,74886.88513183594,88748.9455871582,68604.44448852539,103986.54620361328,80958.96423339844,38215.10263824463,70190.78576660156,65491.543884277344,62723.40478515625
PEo (38:3),-0.06277136891251679,6.985362860215352,0.013689045240926845,0.9068599002733994,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,82555.08581542969,70056.50476074219,74571.48565673828,56650.32415771485,82042.2865600586,74375.80487060547,35139.6026802063,55881.184478759766,59506.10467529297,53738.78381347656
PEo (38:4),0.16865628735277746,7.65406040268669,0.09936501095580752,0.752592980396228,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,155280.57385253906,119347.7880859375,127507.75073242188,106120.82836914062,130877.2294921875,117602.40686035156,33944.762268066406,105482.54672241212,100034.32611083984,57848.88397216797
PEo (38:5),0.33281849651640655,7.652186754355616,0.3879403478254062,0.5333840339556696,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,170824.51232910156,112015.9285888672,147091.42999267578,115182.98760986328,121092.02825927734,105389.40771484376,29663.561908721924,106895.44869995116,106535.42791748048,47719.54364013672
PEo (38:6),0.38810499278638827,7.855901624870068,0.527864505494108,0.467506051909062,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,211948.2742919922,132721.73052978516,172952.8525390625,126779.82766723631,135226.8091430664,116059.1883544922,29924.90198898315,126103.1506652832,130335.78955078124,48624.98318481445
PEo (40:0),0.46642128692026924,8.442155694418314,0.7629194109456421,0.38241644187730267,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,315270.18420410156,218887.3348388672,264178.88049316406,194472.6951904297,189717.6336669922,172467.27172851562,51347.343868255615,182942.13348388672,181560.6749267578,74184.26550292969
PEo (40:2),-0.052587377059300014,6.974082817370049,0.009610270601569937,0.9219068932257347,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,82492.1254272461,66850.8246459961,70382.40521240234,54739.40380859375,75470.1650390625,70881.3451538086,36153.582458496094,55774.68371582031,54995.184143066406,67354.98455810547
PEo (40:3),0.3168830791554927,7.404070255255012,0.3516064609366367,0.5532051572402897,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,130340.2109375,90680.4467163086,136067.02905273438,87470.56579589844,98596.84716796876,91777.10650634766,33346.962268829346,89640.32452392578,63903.40478515625,62180.68426513672
PEo (40:4),0.039300574150934,7.306247930348716,0.005380346771971745,0.9415269304950126,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,106263.0062866211,92255.26623535156,94831.36614990234,76007.88543701172,98214.52746582033,89598.7660522461,38826.08278656006,78298.72467041016,71622.3646850586,65576.48498535156
PEo (40:5),0.17319914993820731,7.918675020803406,0.10479942696656508,0.7461444277702046,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,178015.1524658203,137389.0899658203,155940.41046142578,120341.51013183594,139818.8900756836,130401.96868896484,40565.242919921875,124384.84704589844,129952.68920898438,103374.60748291016
PEo (40:6),0.14738906608389857,10.36417589559856,0.07585595810451196,0.7829938846918973,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,821650.1892089844,818281.1588745117,874977.5704345703,604285.979309082,675794.8889160156,759719.2194824219,36789.18246459961,827124.1087036133,900752.5665893556,704991.9232788086
PEo (42:0),-0.0641275998775816,6.763815127223657,0.014286284616900957,0.9048592393725393,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,73775.60498046875,59225.24420166016,58126.62414550781,46906.003021240234,64279.8642578125,63108.14465332031,32577.382232666016,46132.60311889648,49865.383728027344,54419.50369262695
PEo (42:2),-0.007572249669346138,7.222549379997655,1.9950409478042275e-4,0.988730580956562,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,98808.26763916016,73378.66510009766,105967.02709960938,69393.224853515625,95726.40612792967,85301.685791015625,35548.142654418945,85502.44543457031,64363.624450683594,55708.50402832031
PEo (42:4),0.10349139969702033,8.467489200333354,0.037365132957802416,0.8467235341813855,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,215031.19512939453,194828.51489257812,163592.37042236328,162146.7514038086,173441.2123413086,194501.28955078125,34530.30256652832,162053.28964233398,195157.3767089844,324055.8346557617
PEo (42:6),-0.08152304260578896,7.779859307726721,0.023077422205460607,0.8792559113783942,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,141706.29022216797,114357.84796142578,111707.92922973631,101329.38775634766,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560548,124321.7060546875
PEp (16:0),0.38285949114919954,8.582983675830002,0.5136693283420755,0.4735547316048249,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,255020.06353759769,217841.6905517578,350705.28479003906,263159.78216552734,214841.87295532227,197271.03378295896,24910.341918945312,339464.2777404785,159676.39315795898,54986.14303588867
PEp (20:0),-0.2110533781082896,6.399162028615043,0.1540371050414251,0.6947068285592112,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,56272.94403076172,47258.643005371094,20454.341537475582,36302.02197265625,48970.544189453125,54936.24334716797,23669.06167602539,32086.68258666992,35011.90234375,64054.60452270508
PEp (28:0),-0.10325998501206388,6.248475385044899,0.03699905754513111,0.8474669658484619,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,46402.94329833984,40028.06280517578,36550.46223449707,36277.42248535156,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,45536.66323852539
PEp (30:0),-0.061658589246894165,6.5051019144003055,0.013208166951926614,0.908503150806399,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,56659.784423828125,53178.0439453125,49401.16394042969,41447.10321044922,58625.264099121094,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,42990.90328979492
PEp (30:1),-0.06441570121548552,6.610078131208914,0.014414715262773825,0.9044345903362061,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,58232.22479248047,50142.84408569336,51883.00439453125,46060.7633972168,56323.44415283203,58983.143798828125,22415.001678466797,45886.02265930176,44158.14392089844,62109.14465332031
PEp (32:1),-0.04031324298071877,6.72185366883463,0.0056495095111586124,0.9400848484169316,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,66854.74404907227,54412.46435546875,61264.88458251953,46339.44268798828,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,61631.52438354492
PEp (34:4),-0.11428109664899705,6.446101190071234,0.045303948243940795,0.8314461144690124,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,56597.483825683594,45841.78366088867,45115.603271484375,34504.2825012207,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,53312.76406860352
PEp (36:5),-0.11116909338604618,7.166082947821766,0.04287546333807768,0.835959945933482,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,88505.90643310547,73715.524658203125,73882.00451660156,63465.584716796875,79311.46520996094,85327.76672363281,34741.402351379395,70511.285888671875,71109.1653137207,88156.58575439453
PEp (36:6),0.4099100847831047,7.937560678997989,0.5889716066266342,0.4428170677992491,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,211815.05657958984,136512.46783447266,196287.39443969727,133271.5888671875,148869.13214111328,123040.38989257812,30879.98217391968,122923.48797607422,128862.90954589844,67523.58465576172
PEp (40:7),0.2757185903540796,7.5481999168857685,0.2660380775830049,0.6060019316529935,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,139920.40838623047,109352.86846923828,136445.169921875,100773.98693847656,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,63073.764892578125
PEp (42:0),-0.01700116708362328,6.910626009114692,0.0010054187408172766,0.974704644939806,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,85472.26599121094,62200.925048828125,69371.92462158203,49023.563873291016,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.503479003906,65286.44451904297
PEp (42:4),-0.052877371510378454,6.679809224576655,0.009716363610095868,0.9214784068682154,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PE,67722.06481933594,51640.38397216797,55543.1044921875,47769.10400390625,66829.38427734375,52469.74383544922,30971.042434692383,43825.12368774414,42189.52279663086,55964.783630371094
PG (14:0),0.30550443981889497,6.997036329315953,0.32675619923838894,0.5675754273831272,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,91191.6474609375,62724.744140625,98580.30694580078,77553.60552978516,27099.622066497803,93128.02642822266,14533.980953216553,94931.66613769533,70276.74453735352,50930.9035949707
PG (18:4),0.5189707967706336,6.698396397730719,0.9447715088376749,0.33105374518781816,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,83605.90576171875,58997.643127441406,58279.484130859375,70194.98486328125,19232.261386871334,77246.4856262207,16483.46114730835,47370.08346557617,48520.2234954834,61716.084716796875
PG (20:0),0.16362017055600103,6.826793556452263,0.09350829539047822,0.7597635825660567,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,79647.06494140625,57828.26431274414,73174.98498535156,62700.984924316406,24829.941898345947,69657.02432250977,19511.281448364258,68653.44454956055,85083.10527038574,52910.88430786133
PG (22:2),0.3549360335816296,6.634565345110742,0.4413176593443353,0.5064871620388617,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,81775.78591918945,61614.3232421875,55461.843673706055,50480.50378417969,23554.6618309021,65715.28497314453,15187.781143188477,58817.16358947754,51804.162353515625,55415.843673706055
PG (24:0),0.23490880098907416,7.178082406121468,0.19298852336282835,0.660440848313155,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,108425.7279663086,60099.38528442383,95325.42694091795,105818.68759155272,49079.72381591797,89944.68453979492,14448.141082763672,84345.48495483398,117103.84881591795,44715.28372192383
PG (24:1),0.12078136434870904,7.483563907810851,0.05091088452451231,0.8214857798283557,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,107814.70776367188,102523.80712890624,101890.18725585938,107324.7078857422,44602.08322143555,112305.1474609375,49533.56349182129,99262.14709472656,101123.8468017578,89024.44677734375
PG (26:0),0.04099061019814816,6.835339310096158,0.005853183099532089,0.9390164623387958,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,67901.64450073242,53811.32443237305,69080.32556152344,58074.4436340332,24587.721324920654,66110.66394042969,14626.540954589844,61566.14442443848,101972.0287475586,77219.28582763672
PG (28:0),0.260811452329759,10.287885544138296,0.23800112461321987,0.6256535499689422,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,816771.732421875,736989.5354614258,727348.2096557617,786074.7878417969,264386.68099975586,1016613.843322754,21802.26148223877,782895.7040405273,915152.0684204102,642308.7884521484
PG (28:1),0.22382340967748884,6.858056343121228,0.1751691658520258,0.6755580809418933,0.9994622117125926,4,5,Genotype_ 5xFAD | Brain Region_ cortex,Genotype_ 5xFAD | Brain Region_ hippo,PG,76626.22595214844,65540.96484375,68795.524658203125,66357.14373779297,26846.00193786621,77196.04577636719,25180.161743164062,64154.104248046875,62034.70373535156,66218.52410888672
