lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
PGo (34:0),-0.21159341465471262,7.925797929105202,0.12445457878493468,0.7242524750375313,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,133062.38961791992,121249.7887878418,97997.7671508789,138989.95147705078,115591.38851928712,119488.92822265624,83248.26483154297
PGo (34:2),-0.14157281704284522,6.81366400517764,0.05573979432210763,0.8133606869103556,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,51145.7839050293,51063.40393066406,60707.74407958984,55343.904296875,57640.28350830078,52783.10345458984,43904.3034362793
PGo (34:3),-0.08364817919519768,6.71249874014516,0.019463894878583687,0.8890447337352985,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,50068.703369140625,50303.22366333008,54144.42349243164,52016.68395996094,52269.963958740234,46606.62316894531,42189.14324951172
PGo (34:4),-0.2767195176784798,6.71042937201431,0.2127124688302615,0.6446496551723913,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,46450.84396362305,48449.08349609375,50942.82339477539,61089.6051940918,56164.18475341797,45807.22271728515,38706.40280151367
PGo (36:0),-0.07414447767465751,6.871872801050017,0.015292971646573509,0.9015807187759043,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,58077.323822021484,64343.26449584961,59334.32354736328,60164.603515625,57591.584533691406,57791.524475097656,34644.582427978516
PGo (36:1),-0.17801200201042627,8.522335993600972,0.0881097091760239,0.7665941651964568,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,208030.53521728516,246040.82153320312,135002.35064697266,169578.95349121094,202948.81188964844,231910.1142578125,53039.72396850586
PGo (36:2),-0.1289645734613063,6.857684785023504,0.046256974774109956,0.8297093539513398,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,55131.56329345703,57494.00372314453,58052.843994140625,58500.7643737793,56934.0241394043,56112.42413330078,42934.363037109375
PGo (36:4),-0.19973577488506533,6.71691783369511,0.11090307625562446,0.7391183295649947,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,48457.92364501953,47689.80313110352,56044.363525390625,53680.68365478515,56604.18420410156,50951.40347290039,36157.40249633789
PGo (36:5),-0.16779519555121516,6.677937073226924,0.07828731001160352,0.7796319525746332,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,44552.302978515625,47136.86340332031,55139.163970947266,55768.424377441406,49317.32328796387,47043.983459472656,40131.24282836914
PGo (38:0),-0.17547737137995015,7.965872489514923,0.08561924956848088,0.7698220491034246,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,132979.26892089844,147475.99182128906,116730.86724853516,105565.1273803711,129070.2880859375,173112.79431152344,38564.10284423828
PGo (38:1),0.004941840601771629,7.085497717230402,6.794586772684852e-5,0.9934231692146231,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,70386.44537353516,76129.94500732422,69604.48468017578,62578.844299316406,68104.00457763672,66828.48504638672,41037.882232666016
PGo (38:2),-8.660624240678663e-4,7.210731318217622,2.086838321702089e-6,0.99884738488072,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,78902.7846069336,82291.90655517578,74408.54528808594,70350.34478759766,77380.48626708984,68803.04498291016,44233.76318359375
PGo (38:3),-0.04832328479167035,7.334347728538071,0.006496540627267677,0.93575917506937,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,84786.5853881836,103856.68701171876,68430.84481811523,75523.7847290039,92538.46600341795,75018.18518066406,43287.62268066406
PGo (38:4),-0.10697988407558663,7.188356181467922,0.03183403011826158,0.8583924091700859,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,70333.10461425781,74597.46496582031,74299.46478271484,79046.9252319336,74132.0258178711,64290.404052734375,49617.46328735352
PGo (38:6),-0.12996104727030186,6.84328627838193,0.04697431722115651,0.82841440812729,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,52333.483459472656,57005.624572753906,60651.12423706055,62680.8232421875,57534.14437866211,51230.863677978516,40650.76266479492
PGo (40:0),0.1538047050395649,7.399203202550264,0.06578454107773268,0.7975763827185556,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,105722.20715332033,95471.30651855467,83753.54583740234,92514.18688964844,73877.50555419922,69183.04486083984,47382.54318237305
PGo (40:1),0.22710329443977675,7.112528363973915,0.14334576014857703,0.7049772714770032,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,77105.1254272461,90438.94757080078,70072.9055480957,62411.66400146485,61538.24426269531,61729.24426269531,42035.14306640625
PGo (40:2),-0.03524127616173725,7.021833346403586,0.003455225376967519,0.9531264105459174,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,66872.92471313477,66537.72482299805,64940.70413208008,59726.524169921875,64440.46398925781,62516.384521484375,47293.36334228515
PGo (40:4),-0.321900603423649,6.779905336570058,0.28768977062031814,0.5917047972244535,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,48547.442810058594,47624.90316772461,55652.70379638672,73055.56539916992,53400.58377075195,48948.70372009277,37771.54263305664
PGo (40:5),-0.11113575692386726,6.788140654188571,0.03435417757464165,0.8529554643822899,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,50647.163482666016,50807.943359375,60157.104431152344,59319.62487792969,56721.72399902344,45390.78326416016,43497.00296020508
PGo (40:6),-0.2848488598147557,7.928692572928554,0.2253820794730928,0.63496929153332,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,90970.80603027344,103260.30822753906,126965.17022705078,113870.32824707033,114791.06964111328,131056.48919677734,117214.88705444336
PGo (40:9),-0.3395808072362382,8.527351955172177,0.3201008442138118,0.5715470475822026,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,115702.68768310548,249815.9822998047,196742.75912475583,155436.79248046875,155040.09002685547,329672.18048095703,40586.04315185547
PGo (42:0),-0.04995307477309172,6.600369771911575,0.006941897626347782,0.9335986475564059,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,45254.70333862305,46148.44317626953,54689.8434753418,51576.203674316406,46207.70379638672,41860.16287231445,36547.522888183594
PGo (42:1),0.06493435205279506,6.750850219577246,0.011729821310836996,0.9137543120967094,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,52350.0634765625,52250.76345825195,66231.34411621094,52830.24435424805,51513.34359741211,46545.90350341797,37186.402770996094
PGo (42:2),-0.14833122389042808,7.417718757350712,0.06118777542292261,0.8046283673281065,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,85602.42660522461,78245.78515625,98828.24572753906,97453.06658935548,87010.98571777344,84379.02551269531,41483.44284057617
PGo (42:4),-0.1570396948143288,8.33021774817873,0.0685805138618889,0.7934148727964724,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,102255.64846801758,111570.43115234376,163631.09649658203,149911.39120483398,132643.64611816406,108062.50637817384,260236.63716125488
PGo (42:6),-0.2737724046589133,7.394508907173593,0.2082178902760461,0.6481678033768596,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,65990.94467163086,80188.5260925293,86463.16606140137,89445.72686767578,83643.485107421875,85484.90518188477,65426.144622802734
PGp (16:0),-0.34958364273521203,7.7731795914279225,0.33918363002067053,0.5603008255675791,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,86800.22703552246,82279.68450927734,99489.88684082033,116453.44842529295,114078.48760986328,86335.54638671875,126885.62969970705
PGp (20:0),-0.24853169687767743,6.251473790139979,0.17162821724559763,0.6786687950906046,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,44169.06301879883,49566.26345825195,1512.1401100158691,52231.80419921875,50348.84368896485,1494.380100250244,51600.16357421875
PGp (28:0),-0.31399486949405947,6.67308993181019,0.2737580484156297,0.6008219097766218,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,41236.70323181152,45886.78308105469,52987.52404785156,50838.98295593262,54927.964096069336,54515.24362182617,37398.582275390625
PGp (30:1),-0.24782590871383273,7.035118184517048,0.17066512383689772,0.6795213663822349,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,59803.6438293457,68356.7453918457,61197.98422241211,62394.86520385742,68748.1044921875,74554.14492797852,41657.723571777344
PGp (34:4),-1.634222277829622,7.478753996925166,7.064113552873552,0.007864321550707513,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,45302.60330200195,46496.32345581055,50651.92395019531,322507.24548339844,46082.003356933594,43702.40301513672,39228.48287963867
PGp (36:5),-0.3392353084929042,7.631913010457859,0.3194451544184176,0.5719412777382975,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,90596.96746826172,86327.5267944336,91346.60638427734,118718.54949951172,96950.24816894533,96887.646240234375,75559.30596923828
PGp (38:6),-0.17377057708131904,8.278964720537944,0.08396304248435627,0.771996966519848,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,147621.91052246094,149696.55139160156,147638.07006835938,177014.47424316406,161512.2900390625,124697.7296142578,122761.30865478516
PGp (42:2),-0.17620526500283717,6.794392097917581,0.08632704333240326,0.7688995466488883,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,52953.28405761719,50553.884185791016,52360.42398071289,57404.5235748291,55129.72442626953,49709.463317871094,48403.54284667969
PGp (42:4),-0.13652620622972764,6.43938476007933,0.05183721801950014,0.8198966683655523,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PG,39785.44259643555,40915.52307128906,46222.04309082031,49972.94384765625,40454.24267578125,38288.1826171875,32466.142684936523
PI (14:1),0.20443109747792546,9.933917780913077,0.11618127790825383,0.7332136851906447,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,566263.62744140625,568156.77197265625,541832.4869384766,527984.02587890625,582093.70458984375,242129.21718215945,276031.0588378906
PI (20:1),0.2022807332793763,8.234468537177554,0.11374996812264726,0.7359145849087398,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,157365.06860351562,170992.2921142578,162668.75073242188,145929.0294189453,162932.29138183594,86469.7066040039,119808.26794433594
PI (24:0),0.37490681149602906,7.229841713454952,0.38995634221600994,0.5323223510157159,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,83316.58605957031,93222.62606811523,91541.90481567384,69843.44577026367,88784.26718139648,33671.162033081055,46573.70297241211
PI (26:0),0.25765142951693043,7.235365500071968,0.1844486477984334,0.6675776918420417,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,68760.38562011719,80054.80554199219,97936.3662109375,70531.66412353516,77585.34585571289,43668.20324707031,63134.92413330078
PI (26:1),-0.01748016649895963,8.425364899219623,8.501339561917121e-4,0.9767393304374067,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,175663.29125976562,166399.751953125,172586.43334960938,172569.73168945312,177218.83349609375,131447.40942382812,144399.28955078125
PI (28:0),0.31707871537781035,7.729862963407806,0.27916149119391787,0.597251332410657,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,93188.18670654295,132882.4111328125,142335.17135620117,109907.5479736328,101055.36865234376,62891.86410522461,71032.00482177734
PI (28:1),0.2969956575611991,6.993931219975931,0.2449730171380331,0.6206371874912766,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,56902.40417480469,81674.5862121582,79698.165283203125,66708.96452331543,62545.46469116211,35212.46252441406,45244.50390625
PI (28:2),0.2861317183133966,6.380741188760637,0.22739949776996582,0.6334588018316198,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,42411.60317993164,44544.46307373047,46909.32334899902,41232.54252624512,42775.76330566406,18166.58140563965,40523.60314178467
PI (30:0),0.23527169378768437,9.50084768754031,0.15383769170512102,0.6948945721578529,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,338879.2607421875,460144.513671875,436150.5903320313,373956.02734375,343324.4228515625,250347.51684570312,232384.59716796875
PI (30:1),0.4087568575555876,8.34527937254137,0.4633206516264181,0.49607613766264796,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,147573.2709350586,233879.83850097656,214378.35424804688,183004.43212890625,152522.9112548828,79947.545166015625,90841.666259765625
PI (30:2),0.04388596347272284,7.642912167278483,0.005358291346965416,0.9416466872964487,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,91243.84704589844,107919.76770019533,100075.86590576172,110772.82598876952,107256.36755371094,51165.10366821289,94457.12591552734
PI (30:3),0.18671954858473935,6.610727789752642,0.0969279021556807,0.7555478912436084,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,48981.8035736084,47740.98294067383,47237.08316040039,45960.62341308594,48453.923583984375,23053.881553649902,59143.68330383301
PI (30:4),0.1489575582964579,6.654594806538242,0.06170343850999416,0.8038235655208863,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,53718.924072265625,52017.38387298584,58441.36415100098,55165.184326171875,60222.94341278076,22757.68175506592,35465.4022064209
PI (32:0),0.2143160200528901,10.163189709672343,0.12767797869310016,0.7208518440344731,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,544128.69482421875,718730.63037109375,684884.3095703125,596369.04248046875,553289.1982421875,398972.90478515625,359021.90576171875
PI (32:1),0.32640386018638656,9.576649665768656,0.29579496858605125,0.5865306867229456,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,358302.3249511719,531106.89599609375,466929.41552734375,414617.5278320313,345249.7236328125,237424.89819335935,225152.615234375
PI (32:2),0.005899764666794135,9.381121838767976,9.684393080533482e-5,0.9921481995060027,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,317306.123046875,369589.6064453125,336442.7666015625,344147.90576171875,310035.42138671875,282381.5576171875,258897.87841796875
PI (32:3),0.1976033494068439,6.696443955836259,0.10854937147468036,0.7418017382353947,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,56304.383697509766,60333.6842956543,55138.90367126465,58655.604919433594,58692.643981933594,21953.201332092285,37263.662841796875
PI (32:4),0.14313032198995418,7.054050249053243,0.05697323887625316,0.811345447176901,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,71281.46572875977,73701.24594116211,80365.96714782715,74111.2649307251,88159.1469116211,28281.401885986328,33829.00190734863
PI (32:5),0.12558621896976013,6.980660400276207,0.04386629682504406,0.8341025647126394,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,66796.20455932617,74073.40518188477,69025.5258178711,72127.74496459961,79076.00454711914,27827.202140808105,37329.70248413086
PI (34:0),0.06643284472668554,9.877747042224602,0.012278126432647696,0.9117696262742268,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,419001.99072265625,487042.5947265625,490563.6958007813,458570.2338867187,426379.1284179687,344812.6053466797,475098.173828125
PI (34:1),0.47149394002135536,9.819063679407424,0.615790864409064,0.4326157413492957,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,394524.6276855469,552469.70263671875,500362.74853515625,407357.5551757813,352098.06591796875,205596.5156555176,558142.7624511719
PI (34:2),0.34757188741576867,9.073587734778677,0.3353082819457995,0.562549971529377,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,258359.8984375,371013.0993652344,319469.38232421875,265294.41796875,246261.97900390625,175067.23278808594,178375.07104492188
PI (34:3),0.3930096360209664,7.02927627681506,0.4284024809312541,0.512773869372864,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,64540.84487915039,89269.1460571289,76133.38534545898,67798.40533447266,65804.48477172852,28646.562286376953,47541.063903808594
PI (34:4),0.17021367793696568,6.527253025121691,0.08055844805312518,0.7765420411151029,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,50764.82356262207,49083.20343017578,50378.26371765137,48434.10368347168,56091.28399658203,19925.861457824707,34364.50213623047
PI (34:5),0.05052440809747961,7.3625862109744125,0.007101820228911038,0.9328399369411814,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,84979.24523925781,90614.62478637695,85606.82583618164,100485.00900268556,105158.14579772948,29650.18190765381,56586.20388793945
PI (34:6),0.20310849695809893,6.692334143385368,0.11467673745869433,0.734881292752935,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,53006.384353637695,57035.24496459961,59575.82458496094,56841.60369873047,58293.28451538086,22143.661529541016,39426.82279968262
PI (36:0),0.0355636857889218,8.65308287930856,0.003518866941590204,0.9526972009779503,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,189223.052734375,214415.91455078125,210801.03540039065,207433.63427734375,207045.8134765625,139423.77001953125,169436.51220703125
PI (36:1),0.6636286483437362,7.816197518290844,1.2146539328414292,0.27041237718256383,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,123843.02740478516,172986.8731689453,152604.65057373047,102956.58770751952,110157.0479736328,49714.62338256836,56182.664306640625
PI (36:2),0.7640627357474011,8.519151692950048,1.605633474120623,0.2051066888831799,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,201824.5760498047,286442.0803222656,261545.3162841797,164253.59106445312,162065.59033203125,82405.72576904297,92591.245849609375
PI (36:3),0.6683722685155801,7.694454023022843,1.231923989129882,0.26703319405471276,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,96688.50714111328,176302.03131103516,137257.19046020508,90641.946533203125,106525.32690429688,41542.842712402344,57282.94403076172
PI (36:4),0.3737375313374184,8.401858428889943,0.387545370926091,0.5335924890840144,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,169668.712890625,328438.86279296875,156828.09075927734,152192.80908203125,235716.65893554688,76387.64454650879,49265.12387084961
PI (36:5),0.2155712880606121,6.702071281161898,0.1291685988621225,0.7192956261662665,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,57463.94519042969,63750.844299316406,56451.18359375,55670.104248046875,65358.76528930664,21327.061752319336,31696.002044677734
PI (36:6),0.12627172029784545,6.896298429670129,0.04434606356517179,0.8332110785675673,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,62304.02423095703,59921.58428955078,67478.72467041016,61064.124267578125,65854.18447875977,34606.72238922119,46188.38366699219
PI (36:7),0.27481956184659057,7.152798846848698,0.2098097701164079,0.6469165450846213,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,73574.14456176758,79333.6460571289,87152.42645263672,74295.24517822266,77077.48596191406,33368.46194458008,52231.56365966797
PI (36:8),0.17639106560046255,7.581955783948364,0.08651177568754065,0.7686594524233663,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,93347.94720458984,118898.4893798828,113069.44863891602,106431.72705078124,110751.44702148438,49941.52365112305,54564.58361816406
PI (38:0) | PIp (40:6),0.22080199317570984,6.7771892143058095,0.13550703015744148,0.7127891303946642,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,63128.58474731445,63181.28512573242,55427.54382324219,57459.143951416016,58124.184143066406,28916.262279510494,41279.66320800781
PI (38:0) | PIp (40:6)_2,0.1461216332350683,6.728520283690885,0.05937750093676186,0.8074825443746907,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,57104.423828125,59609.86474609375,55243.6237487793,55049.863693237305,59110.724365234375,29859.72216796875,39103.42330932617
PI (38:1),0.2795479883294813,6.543364419854611,0.21707449528355482,0.6412781044945113,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,49401.9635925293,55624.02359008789,53526.56369018555,50829.663635253906,46599.90283203125,23728.461544036865,33391.98225402832
PI (38:2),0.4356849549440477,6.7322211399589875,0.5261145970364396,0.4682449597630689,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,63591.30352783203,68126.08534240723,60695.98410797119,51422.524002075195,56294.4638671875,24287.4217376709,34534.48245239258
PI (38:3),0.3286214249870945,7.58456155530133,0.2998115101163421,0.5840006111184374,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,100099.98727416992,174208.31201171875,90154.30599975586,77887.78503417969,141121.61026000977,47859.463302612305,29888.84211730957
PI (38:4),0.24018234974905237,10.310340935858049,0.1603199196397327,0.6888621452804069,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,600095.0607910156,1419173.439453125,466919.09411621094,488490.6223144531,1119307.676147461,314992.6420135498,33924.32278442383
PI (38:5),0.09439128320676328,8.286009129443404,0.024784815948805772,0.8749044422824538,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,134232.85034179688,298323.02111816406,131125.10864257812,141402.50982666016,268732.6594238281,74490.70570373535,31828.921997070312
PI (38:6),0.3856261155611908,7.4238505593057,0.41251018433968056,0.5206981768007797,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,86559.54675292969,128362.70904541016,99290.42614746094,78552.70666503906,96628.10729980467,46782.5231628418,46680.34298706055
PI (38:7),0.3207339100767791,7.681680799175169,0.28562183846941025,0.5930399172950934,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,125290.06860351562,156127.7317199707,99885.54620361328,110423.13064575195,134539.73013305664,37943.30368041992,39463.90299987793
PI (38:8),0.2556002333169626,6.831299832447437,0.18152483879157444,0.6700660799171687,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,60470.62435913086,64158.744567871094,68912.60464477539,54832.06405639648,66795.70529174805,29175.382354736328,38304.08239746094
PI (38:9),0.3115552666940956,6.630272980715835,0.2695277893394633,0.603648711162714,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,54494.08364868164,57870.48388671875,53748.92353820801,48077.64334106445,50133.84359741211,25819.301818847656,40901.10299682617
PI (40:0),-0.020422945485921218,8.661833141860972,0.0011604670185079158,0.9728248173627115,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,160303.71112060547,198166.2741394043,196063.93464660645,222120.07348632812,242303.4167175293,60884.603843688965,248674.4577331543
PI (40:1),0.1948148703232619,6.396532291564413,0.10550786424187197,0.7453175027351404,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,43091.483001708984,49677.64376831055,44952.94305419922,44459.963638305664,44842.60326385498,22186.501544952393,32715.142013549805
PI (40:10),0.5007840515376802,7.351957035703211,0.6942608772187668,0.4047188686188731,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,107894.32801818848,146951.37197875977,66395.92601013184,75926.64636230469,103670.86688232422,29631.40202331543,32061.10244750977
PI (40:2),0.3070787229970869,6.9802448936830865,0.2618561610231609,0.6088478056181773,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,67095.02550506592,67718.18428039551,67674.8861541748,62741.88414001465,62442.52453613281,27022.50175857544,63856.04414367676
PI (40:3),0.07395532297452839,6.358309890490712,0.015214593506776453,0.9018319677441334,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,45289.083251953125,44946.62307739258,37289.32304382324,43546.04263305664,46715.96348571777,21967.581462860107,33939.501892089844
PI (40:4),0.3750481593058667,6.4594643123799,0.39023437870798716,0.5321762280926294,0.9995827909132259,3,3,Genotype_ WT | Brain Region_ diencephalon,Genotype_ WT | Brain Region_ hippo,PI,48393.2236328125,53748.423736572266,45763.32305908203,39803.622497558594,47589.52374267578,18449.621242523193,40005.80235290527
